"LONGITUDE","LATITUDE","SPECIES","pred_logDDT","se_logDDT"
-151.930610169492,53.9765423728814,"Uria aalge",5.09530767313582,0.224364839336483
-151.323016949153,53.9765423728814,"Uria aalge",5.10256532010001,0.225613278940597
-150.715423728814,53.9765423728814,"Uria aalge",5.10829131001733,0.225815137481442
-150.107830508475,53.9765423728814,"Uria aalge",5.11352210869729,0.225012012798451
-149.500237288136,53.9765423728814,"Uria aalge",5.11920397944219,0.223299779071979
-148.892644067797,53.9765423728814,"Uria aalge",5.12610028516447,0.220802209344534
-148.285050847458,53.9765423728814,"Uria aalge",5.13474752884383,0.217646892371771
-147.677457627119,53.9765423728814,"Uria aalge",5.14545855197885,0.213947784960682
-147.06986440678,53.9765423728814,"Uria aalge",5.15835665147669,0.209796210457118
-146.462271186441,53.9765423728814,"Uria aalge",5.17342215058464,0.205260288386002
-145.854677966102,53.9765423728814,"Uria aalge",5.19053789531763,0.200390644949594
-145.247084745763,53.9765423728814,"Uria aalge",5.2095265023389,0.195228312768109
-144.639491525424,53.9765423728814,"Uria aalge",5.23017712411404,0.189810310117448
-144.031898305085,53.9765423728814,"Uria aalge",5.25226247954819,0.184170017990392
-143.424305084746,53.9765423728814,"Uria aalge",5.2755482581963,0.178332256698289
-142.816711864407,53.9765423728814,"Uria aalge",5.29979724056948,0.172305473991851
-142.209118644068,53.9765423728814,"Uria aalge",5.32477008041788,0.166074941617562
-141.601525423729,53.9765423728814,"Uria aalge",5.35022409531315,0.159601608455454
-140.99393220339,53.9765423728814,"Uria aalge",5.37591089947168,0.15283221611532
-140.386338983051,53.9765423728814,"Uria aalge",5.40157343779747,0.145728651732872
-139.778745762712,53.9765423728814,"Uria aalge",5.42694303872943,0.138329625842582
-139.171152542373,53.9765423728814,"Uria aalge",5.45173766343051,0.130866130787789
-138.563559322034,53.9765423728814,"Uria aalge",5.47566394550437,0.123957474266976
-137.955966101695,53.9765423728814,"Uria aalge",5.49842839130821,0.118881641574614
-137.348372881356,53.9765423728814,"Uria aalge",5.51976705331074,0.117741737689026
-136.740779661017,53.9765423728814,"Uria aalge",5.53950392759276,0.123008958958791
-136.133186440678,53.9765423728814,"Uria aalge",5.55763272416808,0.136098943367883
-135.525593220339,53.9765423728814,"Uria aalge",5.57437172732323,0.156128543745689
-134.918,53.9765423728814,"Uria aalge",5.59011047393357,0.180428176678425
-170.766,54.246813559322,"Uria aalge",4.50702864767071,0.0946108552225082
-170.158406779661,54.246813559322,"Uria aalge",4.47940339213195,0.0845346308669216
-169.550813559322,54.246813559322,"Uria aalge",4.45098581317749,0.0762822475383255
-168.943220338983,54.246813559322,"Uria aalge",4.42213266762348,0.07105610782523
-168.335627118644,54.246813559322,"Uria aalge",4.39346455988649,0.0695660326255678
-167.728033898305,54.246813559322,"Uria aalge",4.36568028301518,0.0705669930104255
-167.120440677966,54.246813559322,"Uria aalge",4.33998830973571,0.0728825908263938
-166.512847457627,54.246813559322,"Uria aalge",4.31799195996796,0.0766931504059809
-165.905254237288,54.246813559322,"Uria aalge",4.30110363614532,0.0817589531463424
-165.297661016949,54.246813559322,"Uria aalge",4.29063544359241,0.0876917564482636
-164.69006779661,54.246813559322,"Uria aalge",4.28781020607165,0.0941292538145466
-164.082474576271,54.246813559322,"Uria aalge",4.29372164841231,0.100802127197381
-163.474881355932,54.246813559322,"Uria aalge",4.30924718409747,0.107561720420036
-162.867288135593,54.246813559322,"Uria aalge",4.3349090189543,0.114388386611094
-162.259694915254,54.246813559322,"Uria aalge",4.3706972882453,0.121369228596755
