Original.F,Location.T,coords.x1,coords.x2
pop18_ALL_DPaW C. undulatum,Single Plant,404466.074,6461616.47
pop18_ALL_DPaW C. undulatum,Single Plant,404465.54,6461626.988
pop18_ALL_DPaW C. undulatum,Single Plant,404445.129,6461596.638
pop18_ALL_DPaW C. undulatum,Single Plant,404445.596,6461595.789
pop18_ALL_DPaW C. undulatum,Single Plant,404451.237,6461595.062
pop18_ALL_DPaW C. undulatum,Single Plant,404441.993,6461589.522
pop18_ALL_DPaW C. undulatum,Single Plant,404441.558,6461589.776
pop18_ALL_DPaW C. undulatum,Single Plant,404434.159,6461584.303
pop18_ALL_DPaW C. undulatum,Single Plant,404432.822,6461578.898
pop18_ALL_DPaW C. undulatum,Single Plant,404433.73,6461572.779
pop18_ALL_DPaW C. undulatum,Single Plant,404432.42,6461567.917
pop18_ALL_DPaW C. undulatum,Single Plant,404430.398,6461566.111
pop18_ALL_DPaW C. undulatum,Single Plant,404425.511,6461558.114
pop18_ALL_DPaW C. undulatum,Single Plant,404433.327,6461555.985
pop18_ALL_DPaW C. undulatum,Single Plant,404429.186,6461549.683
pop18_ALL_DPaW C. undulatum,Single Plant,404426.224,6461548.731
pop18_ALL_DPaW C. undulatum,Single Plant,404432.069,6461549.977
pop18_ALL_DPaW C. undulatum,Single Plant,404444.044,6461548.883
pop18_ALL_DPaW C. undulatum,Single Plant,404445.274,6461549.371
pop18_ALL_DPaW C. undulatum,Single Plant,404448.478,6461548.13
pop18_ALL_DPaW C. undulatum,Single Plant,404448.969,6461563.86
pop18_ALL_DPaW C. undulatum,Single Plant,404448.993,6461563.168
pop18_ALL_DPaW C. undulatum,Single Plant,404449.318,6461564.127
pop18_ALL_DPaW C. undulatum,Single Plant,404444.026,6461570.371
pop18_ALL_DPaW C. undulatum,Single Plant,404446.651,6461575.595
pop18_ALL_DPaW C. undulatum,Single Plant,404460.349,6461581.52
pop18_ALL_DPaW C. undulatum,Single Plant,404458.359,6461585.349
pop18_ALL_DPaW C. undulatum,Single Plant,404455.307,6461584.595
pop18_ALL_DPaW C. undulatum,Single Plant,404466.161,6461583.344
pop18_ALL_DPaW C. undulatum,Single Plant,404466.052,6461585.799
pop18_ALL_DPaW C. undulatum,Single Plant,404457.495,6461593.186
pop18_ALL_DPaW C. undulatum,Single Plant,404461.877,6461604.356
pop18_ALL_DPaW C. undulatum,Single Plant,404466.391,6461599.394
pop18_ALL_DPaW C. undulatum,Single Plant,404473.476,6461604.78
pop18_ALL_DPaW C. undulatum,Single Plant,404479.877,6461598.956
pop18_ALL_DPaW C. undulatum,Single Plant,404480.396,6461596.378
pop18_ALL_DPaW C. undulatum,Single Plant,404480.561,6461594.725
pop18_ALL_DPaW C. undulatum,Single Plant,404481.968,6461597.119
pop18_ALL_DPaW C. undulatum,Single Plant,404486.779,6461590.152
pop18_ALL_DPaW C. undulatum,Single Plant,404488.911,6461593.368
pop18_ALL_DPaW C. undulatum,Single Plant,404486.679,6461594.184
pop18_ALL_DPaW C. undulatum,Single Plant,404492.925,6461596.909
pop18_ALL_DPaW C. undulatum,Single Plant,404493.057,6461598.157
pop18_ALL_DPaW C. undulatum,Single Plant,404494.228,6461597.66
pop18_ALL_DPaW C. undulatum,Single Plant,404485.039,6461605.171
pop18_ALL_DPaW C. undulatum,Single Plant,404474.465,6461613.418
pop18_ALL_DPaW C. undulatum,Single Plant,404475.156,6461620.907
pop18_ALL_DPaW C. undulatum,Single Plant,404499.569,6461623.464
pop18_ALL_DPaW C. undulatum,Single Plant,404496.144,6461624.935
pop18_ALL_DPaW C. undulatum,Single Plant,404486.184,6461624.633
pop18_ALL_DPaW C. undulatum,Single Plant,404486.195,6461626.518
pop18_ALL_DPaW C. undulatum,Single Plant,404497.361,6461631.28
pop18_ALL_DPaW C. undulatum,Single Plant,404503.517,6461626.578
pop18_ALL_DPaW C. undulatum,Single Plant,404512.094,6461639.962
pop18_ALL_DPaW C. undulatum,Single Plant,404508.381,6461653.058
pop18_ALL_DPaW C. undulatum,Single Plant,404503.504,6461652.63
pop18_ALL_DPaW C. undulatum,Single Plant,404489.102,6461649.551
pop18_ALL_DPaW C. undulatum,Single Plant,404496.589,6461646.192
pop18_ALL_DPaW C. undulatum,Single Plant,404518.22,6461647.199
pop18_ALL_DPaW C. undulatum,Single Plant,404503.754,6461669.384
pop18_ALL_DPaW C. undulatum,Single Plant,404497.161,6461672.648
pop18_ALL_DPaW C. undulatum,Single Plant,404496.328,6461673.356
pop18_ALL_DPaW C. undulatum,Single Plant,404493.162,6461670.338
pop18_ALL_DPaW C. undulatum,Single Plant,404511.478,6461674.347
pop18_ALL_DPaW C. undulatum,Single Plant,404606.232,6461599.839
pop18_ALL_DPaW C. undulatum,Single Plant,404603.586,6461599.495
pop18_ALL_DPaW C. undulatum,Single Plant,404605.093,6461601.107
pop18_ALL_DPaW C. undulatum,Single Plant,404596.882,6461604.095
pop18_ALL_DPaW C. undulatum,Single Plant,404590.032,6461608.15
pop18_ALL_DPaW C. undulatum,Single Plant,404587.499,6461608.767
pop18_ALL_DPaW C. undulatum,Single Plant,404560.25,6461596.165
pop18_ALL_DPaW C. undulatum,Single Plant,404565.733,6461601.393
pop18_ALL_DPaW C. undulatum,Single Plant,404564.375,6461602.554
pop18_ALL_DPaW C. undulatum,Single Plant,404569.985,6461606.431
pop18_ALL_DPaW C. undulatum,Single Plant,404571.411,6461604.934
pop18_ALL_DPaW C. undulatum,Single Plant,404575.701,6461606.352
pop18_ALL_DPaW C. undulatum,Single Plant,404579.462,6461598.012
pop18_ALL_DPaW C. undulatum,Single Plant,404575.102,6461599.934
pop18_ALL_DPaW C. undulatum,Single Plant,404572.003,6461598.867
pop18_ALL_DPaW C. undulatum,Single Plant,404526.974,6461590.288
pop18_ALL_DPaW C. undulatum,Single Plant,404526.56,6461596.597
pop18_ALL_DPaW C. undulatum,Single Plant,404517.035,6461603.04
pop18_ALL_DPaW C. undulatum,Single Plant,404517.581,6461602.378
pop18_ALL_DPaW C. undulatum,Single Plant,404490.463,6461573.875
pop18_ALL_DPaW C. undulatum,Single Plant,404484.046,6461571.965
pop18_ALL_DPaW C. undulatum,Single Plant,404456.157,6461537.197
pop18_ALL_DPaW C. undulatum,Single Plant,404462.516,6461540.014
pop18_ALL_DPaW C. undulatum,Single Plant,404471.109,6461545.905
pop18_ALL_DPaW C. undulatum,Single Plant,404469.086,6461548.574
pop18_ALL_DPaW C. undulatum,Single Plant,404474.791,6461547.048
pop18_ALL_DPaW C. undulatum,Single Plant,404477.026,6461550.224
pop18_ALL_DPaW C. undulatum,Single Plant,404490.675,6461546.1
pop18_ALL_DPaW C. undulatum,Single Plant,404494.104,6461545.58
pop18_ALL_DPaW C. undulatum,Single Plant,404497.251,6461550.327
pop18_ALL_DPaW C. undulatum,Single Plant,404507.304,6461555.246
pop18_ALL_DPaW C. undulatum,Single Plant,404509.316,6461558.484
pop18_ALL_DPaW C. undulatum,Single Plant,404510.03,6461560.977
pop18_ALL_DPaW C. undulatum,Single Plant,404512.571,6461561.258
pop18_ALL_DPaW C. undulatum,Single Plant,404511.453,6461561.286
pop18_ALL_DPaW C. undulatum,Single Plant,404512.825,6461562.311
pop18_ALL_DPaW C. undulatum,Single Plant,404509.864,6461565.724
pop18_ALL_DPaW C. undulatum,Single Plant,404508.519,6461564.537
pop18_ALL_DPaW C. undulatum,Single Plant,404507.421,6461564.108
pop18_ALL_DPaW C. undulatum,Single Plant,404506.633,6461564.277
pop18_ALL_DPaW C. undulatum,Single Plant,404505.24,6461565.902
pop18_ALL_DPaW C. undulatum,Single Plant,404504.76,6461566.994
pop18_ALL_DPaW C. undulatum,Single Plant,404515.385,6461566.719
pop18_ALL_DPaW C. undulatum,Single Plant,404514.404,6461568.338
pop18_ALL_DPaW C. undulatum,Single Plant,404514.873,6461571.611
pop18_ALL_DPaW C. undulatum,Single Plant,404514.082,6461568.893
pop18_ALL_DPaW C. undulatum,Single Plant,404515.46,6461571.713
pop18_ALL_DPaW C. undulatum,Single Plant,404516.799,6461571.857
pop18_ALL_DPaW C. undulatum,Single Plant,404520.066,6461571.238
pop18_ALL_DPaW C. undulatum,Single Plant,404520.684,6461570.795
pop18_ALL_DPaW C. undulatum,Single Plant,404522.456,6461572.228
pop18_ALL_DPaW C. undulatum,Single Plant,404521.095,6461569.649
pop18_ALL_DPaW C. undulatum,Single Plant,404521.289,6461570.049
pop18_ALL_DPaW C. undulatum,Single Plant,404525.229,6461572.2
pop18_ALL_DPaW C. undulatum,Single Plant,404528.404,6461571.701
pop18_ALL_DPaW C. undulatum,Single Plant,404525.328,6461563.864
pop18_ALL_DPaW C. undulatum,Single Plant,404530.572,6461565.429
pop18_ALL_DPaW C. undulatum,Single Plant,404537.603,6461570.445
pop18_ALL_DPaW C. undulatum,Single Plant,404545.252,6461574.511
pop18_ALL_DPaW C. undulatum,Single Plant,404547.446,6461575.584
pop18_ALL_DPaW C. undulatum,Single Plant,404550.633,6461572.214
pop18_ALL_DPaW C. undulatum,Single Plant,404555.2,6461578.507
pop18_ALL_DPaW C. undulatum,Single Plant,404570.274,6461583.436
pop18_ALL_DPaW C. undulatum,Single Plant,404573.722,6461584.546
pop18_ALL_DPaW C. undulatum,Single Plant,404575.561,6461580.573
pop18_ALL_DPaW C. undulatum,Single Plant,404584.811,6461587.064
pop18_ALL_DPaW C. undulatum,Single Plant,404599.958,6461584.863
pop18_ALL_DPaW C. undulatum,Single Plant,404600.702,6461579.588
pop18_ALL_DPaW C. undulatum,Single Plant,404602.331,6461578.198
pop18_ALL_DPaW C. undulatum,Single Plant,404603.157,6461579.051
pop18_ALL_DPaW C. undulatum,Single Plant,404607.352,6461583.457
pop18_ALL_DPaW C. undulatum,Single Plant,404615.343,6461589.938
pop18_ALL_DPaW C. undulatum,Single Plant,404622.006,6461587.696
pop18_ALL_DPaW C. undulatum,Single Plant,404654.339,6461568.723
pop18_ALL_DPaW C. undulatum,Single Plant,404650.982,6461570.708
pop18_ALL_DPaW C. undulatum,Single Plant,404648.156,6461567.202
pop18_ALL_DPaW C. undulatum,Single Plant,404647.604,6461565.738
pop18_ALL_DPaW C. undulatum,Single Plant,404649.991,6461570.302
pop18_ALL_DPaW C. undulatum,Single Plant,404646.339,6461573.465
pop18_ALL_DPaW C. undulatum,Single Plant,404644.712,6461571.965
pop18_ALL_DPaW C. undulatum,Single Plant,404638.25,6461572.64
pop18_ALL_DPaW C. undulatum,Single Plant,404634.732,6461582.954
pop18_ALL_DPaW C. undulatum,Single Plant,404627.906,6461585.824
pop18_ALL_DPaW C. undulatum,Single Plant,404630.471,6461580.153
pop18_ALL_DPaW C. undulatum,Single Plant,404630.184,6461578.716
pop18_ALL_DPaW C. undulatum,Single Plant,404631.399,6461571.201
pop18_ALL_DPaW C. undulatum,Single Plant,404631.11,6461571.482
pop18_ALL_DPaW C. undulatum,Single Plant,404628.05,6461573.061
pop18_ALL_DPaW C. undulatum,Single Plant,404621.079,6461563.536
pop18_ALL_DPaW C. undulatum,Single Plant,404616.851,6461563.587
pop18_ALL_DPaW C. undulatum,Single Plant,404592.852,6461566.163
pop18_ALL_DPaW C. undulatum,Single Plant,404581.535,6461543.765
pop18_ALL_DPaW C. undulatum,Single Plant,404571.593,6461545.23
pop18_ALL_DPaW C. undulatum,Single Plant,404569.938,6461543.564
pop18_ALL_DPaW C. undulatum,Single Plant,404561.848,6461545.774
pop18_ALL_DPaW C. undulatum,Single Plant,404553.508,6461552.159
pop18_ALL_DPaW C. undulatum,Single Plant,404551.26,6461551.249
pop18_ALL_DPaW C. undulatum,Single Plant,404563.442,6461567.572
pop18_ALL_DPaW C. undulatum,Single Plant,404569.866,6461561.747
pop18_ALL_DPaW C. undulatum,Single Plant,404566.439,6461533.684
pop18_ALL_DPaW C. undulatum,Single Plant,404555.216,6461540.918
pop18_ALL_DPaW C. undulatum,Single Plant,404551.221,6461543.266
pop18_ALL_DPaW C. undulatum,Single Plant,404545.083,6461545.596
pop18_ALL_DPaW C. undulatum,Single Plant,404545.159,6461546.638
pop18_ALL_DPaW C. undulatum,Single Plant,404543.755,6461549.186
pop18_ALL_DPaW C. undulatum,Single Plant,404536.473,6461546.441
pop18_ALL_DPaW C. undulatum,Single Plant,404530.853,6461545.35
pop18_ALL_DPaW C. undulatum,Single Plant,404530.001,6461545.886
pop18_ALL_DPaW C. undulatum,Single Plant,404532.191,6461547.271
pop18_ALL_DPaW C. undulatum,Single Plant,404526.569,6461548.095
pop18_ALL_DPaW C. undulatum,Single Plant,404522.954,6461551.668
pop18_ALL_DPaW C. undulatum,Single Plant,404519.493,6461545.626
pop18_ALL_DPaW C. undulatum,Single Plant,404532.787,6461544.12
pop18_ALL_DPaW C. undulatum,Single Plant,404529.907,6461542.158
pop18_ALL_DPaW C. undulatum,Single Plant,404529.678,6461542.306
pop18_ALL_DPaW C. undulatum,Single Plant,404511.998,6461540.647
pop18_ALL_DPaW C. undulatum,Single Plant,404509.437,6461542.834
pop18_ALL_DPaW C. undulatum,Single Plant,404509.505,6461541.149
pop18_ALL_DPaW C. undulatum,Single Plant,404509.967,6461540.113
pop18_ALL_DPaW C. undulatum,Single Plant,404511.077,6461547.647
pop18_ALL_DPaW C. undulatum,Single Plant,404512.614,6461546.971
pop18_ALL_DPaW C. undulatum,Single Plant,404511.105,6461547.843
pop18_ALL_DPaW C. undulatum,Single Plant,404511.269,6461547.778
pop18_ALL_DPaW C. undulatum,Single Plant,404511.779,6461550.772
pop18_ALL_DPaW C. undulatum,Single Plant,404508.672,6461553.653
pop18_ALL_DPaW C. undulatum,Single Plant,404498.983,6461542.118
pop18_ALL_DPaW C. undulatum,Single Plant,404490.02,6461544.426
pop18_ALL_DPaW C. undulatum,Single Plant,404481.846,6461536.099
pop18_ALL_DPaW C. undulatum,Single Plant,404482.144,6461535.159
pop18_ALL_DPaW C. undulatum,Single Plant,404480.394,6461536.137
pop18_ALL_DPaW C. undulatum,Single Plant,404467.293,6461537.94
pop18_ALL_DPaW C. undulatum,Single Plant,404469.077,6461536.954
pop18_ALL_DPaW C. undulatum,Single Plant,404474.034,6461534.681
pop18_ALL_DPaW C. undulatum,Single Plant,404463.191,6461534.805
pop18_ALL_DPaW C. undulatum,Single Plant,404463.929,6461534.148
pop18_ALL_DPaW C. undulatum,Single Plant,404459.128,6461534.841
pop18_ALL_DPaW C. undulatum,Single Plant,404503.117,6461528.385
pop18_ALL_DPaW C. undulatum,Single Plant,404543.719,6461523.291
pop18_ALL_DPaW C. undulatum,Single Plant,404557.804,6461512.952
pop18_ALL_DPaW C. undulatum,Single Plant,404560.197,6461513.417
pop18_ALL_DPaW C. undulatum,Single Plant,404599.204,6461520.942
pop18_ALL_DPaW C. undulatum,Single Plant,404605.767,6461523.139
pop18_ALL_DPaW C. undulatum,Single Plant,404607.319,6461524.224
pop18_ALL_DPaW C. undulatum,Single Plant,404608.728,6461526.254
pop18_ALL_DPaW C. undulatum,Single Plant,404611.811,6461530.42
pop18_ALL_DPaW C. undulatum,Single Plant,404612.328,6461529.182
pop18_ALL_DPaW C. undulatum,Single Plant,404614.018,6461531.113
pop18_ALL_DPaW C. undulatum,Single Plant,404613.413,6461532.734
pop18_ALL_DPaW C. undulatum,Single Plant,404613.461,6461536.223
pop18_ALL_DPaW C. undulatum,Single Plant,404615.599,6461523.56
pop18_ALL_DPaW C. undulatum,Single Plant,404614.232,6461522.638
pop18_ALL_DPaW C. undulatum,Single Plant,404615.634,6461524.964
pop18_ALL_DPaW C. undulatum,Single Plant,404617.134,6461531.333
pop18_ALL_DPaW C. undulatum,Single Plant,404622.598,6461532.095
pop18_ALL_DPaW C. undulatum,Single Plant,404625.744,6461534.602
pop18_ALL_DPaW C. undulatum,Single Plant,404629.384,6461539.717
pop18_ALL_DPaW C. undulatum,Single Plant,404628.33,6461543.63
pop18_ALL_DPaW C. undulatum,Single Plant,404634.929,6461539.811
pop18_ALL_DPaW C. undulatum,Single Plant,404638.371,6461542.048
pop18_ALL_DPaW C. undulatum,Single Plant,404645.788,6461549.264
pop18_ALL_DPaW C. undulatum,Single Plant,404657.904,6461542.601
pop18_ALL_DPaW C. undulatum,Single Plant,404657.516,6461542.48
pop18_ALL_DPaW C. undulatum,Single Plant,404657.747,6461544.279
pop18_ALL_DPaW C. undulatum,Single Plant,404658.036,6461546.701
pop18_ALL_DPaW C. undulatum,Single Plant,404679.827,6461557.34
pop18_ALL_DPaW C. undulatum,Single Plant,404683.98,6461557.176
pop18_ALL_DPaW C. undulatum,Single Plant,404692.128,6461559.25
pop18_ALL_DPaW C. undulatum,Single Plant,404692.555,6461559.899
pop18_ALL_DPaW C. undulatum,Single Plant,404693.019,6461556.739
pop18_ALL_DPaW C. undulatum,Single Plant,404693.012,6461555.268
pop18_ALL_DPaW C. undulatum,Single Plant,404692.998,6461553.98
pop18_ALL_DPaW C. undulatum,Single Plant,404692.407,6461555.338
pop18_ALL_DPaW C. undulatum,Single Plant,404695.345,6461556.368
pop18_ALL_DPaW C. undulatum,Single Plant,404696.232,6461556.494
pop18_ALL_DPaW C. undulatum,Single Plant,404698.012,6461557.798
pop18_ALL_DPaW C. undulatum,Single Plant,404700.186,6461557.043
pop18_ALL_DPaW C. undulatum,Single Plant,404702.36,6461556.466
pop18_ALL_DPaW C. undulatum,Single Plant,404703.516,6461551.096
pop18_ALL_DPaW C. undulatum,Single Plant,404694.854,6461546.263
pop18_ALL_DPaW C. undulatum,Single Plant,404695.419,6461546.673
pop18_ALL_DPaW C. undulatum,Single Plant,404693.821,6461546.41
pop18_ALL_DPaW C. undulatum,Single Plant,404687.417,6461542.638
pop18_ALL_DPaW C. undulatum,Single Plant,404683.874,6461546.976
pop18_ALL_DPaW C. undulatum,Single Plant,404678.081,6461533.254
pop18_ALL_DPaW C. undulatum,Single Plant,404678.559,6461533.023
pop18_ALL_DPaW C. undulatum,Single Plant,404670.766,6461531.75
pop18_ALL_DPaW C. undulatum,Single Plant,404662.833,6461527.499
pop18_ALL_DPaW C. undulatum,Single Plant,404663.64,6461531.765
pop18_ALL_DPaW C. undulatum,Single Plant,404659.365,6461523.088
pop18_ALL_DPaW C. undulatum,Single Plant,404653.12,6461523.27
pop18_ALL_DPaW C. undulatum,Single Plant,404651.69,6461524.401
pop18_ALL_DPaW C. undulatum,Single Plant,404652.732,6461532.967
pop18_ALL_DPaW C. undulatum,Single Plant,404651.726,6461535.472
pop18_ALL_DPaW C. undulatum,Single Plant,404644.646,6461527.384
pop18_ALL_DPaW C. undulatum,Single Plant,404645.183,6461527.508
pop18_ALL_DPaW C. undulatum,Single Plant,404644.636,6461529.864
pop18_ALL_DPaW C. undulatum,Single Plant,404627.497,6461522.761
pop18_ALL_DPaW C. undulatum,Single Plant,404607.26,6461511.918
pop18_ALL_DPaW C. undulatum,Single Plant,404605.227,6461510.322
pop18_ALL_DPaW C. undulatum,Single Plant,404614.083,6461468.046
pop18_ALL_DPaW C. undulatum,Single Plant,404617.069,6461469.296
pop18_ALL_DPaW C. undulatum,Single Plant,404616.506,6461469.71
pop18_ALL_DPaW C. undulatum,Single Plant,404619.572,6461481.518
pop18_ALL_DPaW C. undulatum,Single Plant,404620.481,6461479.422
pop18_ALL_DPaW C. undulatum,Single Plant,404636.75,6461486.183
pop18_ALL_DPaW C. undulatum,Single Plant,404632.285,6461492.295
pop18_ALL_DPaW C. undulatum,Single Plant,404636.91,6461488.986
pop18_ALL_DPaW C. undulatum,Single Plant,404651.489,6461496.951
pop18_ALL_DPaW C. undulatum,Single Plant,404657.353,6461497.519
pop18_ALL_DPaW C. undulatum,Single Plant,404665.218,6461496.12
pop18_ALL_DPaW C. undulatum,Single Plant,404668.364,6461492.945
pop18_ALL_DPaW C. undulatum,Single Plant,404667.267,6461497.978
pop18_ALL_DPaW C. undulatum,Single Plant,404663.769,6461497.067
pop18_ALL_DPaW C. undulatum,Single Plant,404667.651,6461499.452
pop18_ALL_DPaW C. undulatum,Single Plant,404668.487,6461498.262
pop18_ALL_DPaW C. undulatum,Single Plant,404669.018,6461500.015
pop18_ALL_DPaW C. undulatum,Single Plant,404675.873,6461501.677
pop18_ALL_DPaW C. undulatum,Single Plant,404683.521,6461492.069
pop18_ALL_DPaW C. undulatum,Single Plant,404679.194,6461493.335
pop18_ALL_DPaW C. undulatum,Single Plant,404684.567,6461491.642
pop18_ALL_DPaW C. undulatum,Single Plant,404681.108,6461495.066
pop18_ALL_DPaW C. undulatum,Single Plant,404680.76,6461493.453
pop18_ALL_DPaW C. undulatum,Single Plant,404684.37,6461490.502
pop18_ALL_DPaW C. undulatum,Single Plant,404686.985,6461488.327
pop18_ALL_DPaW C. undulatum,Single Plant,404678.991,6461490.328
pop18_ALL_DPaW C. undulatum,Single Plant,404683.954,6461485.73
pop18_ALL_DPaW C. undulatum,Single Plant,404682.415,6461488.975
pop18_ALL_DPaW C. undulatum,Single Plant,404676.439,6461488.956
pop18_ALL_DPaW C. undulatum,Single Plant,404682.221,6461485.199
pop18_ALL_DPaW C. undulatum,Single Plant,404679.433,6461487.029
pop18_ALL_DPaW C. undulatum,Single Plant,404679.765,6461484.715
pop18_ALL_DPaW C. undulatum,Single Plant,404698.931,6461495.428
pop18_ALL_DPaW C. undulatum,Single Plant,404693.578,6461492.779
pop18_ALL_DPaW C. undulatum,Single Plant,404700.374,6461492.975
pop18_ALL_DPaW C. undulatum,Single Plant,404700.691,6461495.362
pop18_ALL_DPaW C. undulatum,Single Plant,404702.441,6461499.225
pop18_ALL_DPaW C. undulatum,Single Plant,404705.212,6461499.642
pop18_ALL_DPaW C. undulatum,Single Plant,404705.98,6461498.09
pop18_ALL_DPaW C. undulatum,Single Plant,404708.008,6461496.499
pop18_ALL_DPaW C. undulatum,Single Plant,404707.871,6461507.566
pop18_ALL_DPaW C. undulatum,Single Plant,404709.437,6461506.462
pop18_ALL_DPaW C. undulatum,Single Plant,404711.714,6461508.239
pop18_ALL_DPaW C. undulatum,Single Plant,404714.78,6461508.326
pop18_ALL_DPaW C. undulatum,Single Plant,404714.563,6461505.079
pop18_ALL_DPaW C. undulatum,Single Plant,404715.127,6461510.223
pop18_ALL_DPaW C. undulatum,Single Plant,404715.124,6461511.084
pop18_ALL_DPaW C. undulatum,Single Plant,404715.182,6461511.424
pop18_ALL_DPaW C. undulatum,Single Plant,404712.393,6461511.895
pop18_ALL_DPaW C. undulatum,Single Plant,404715.954,6461516.946
pop18_ALL_DPaW C. undulatum,Single Plant,404716.519,6461517.62
pop18_ALL_DPaW C. undulatum,Single Plant,404717.809,6461512.585
pop18_ALL_DPaW C. undulatum,Single Plant,404718.98,6461512.282
pop18_ALL_DPaW C. undulatum,Single Plant,404720.178,6461510.672
pop18_ALL_DPaW C. undulatum,Single Plant,404720.637,6461519.39
pop18_ALL_DPaW C. undulatum,Single Plant,404722.388,6461520.233
pop18_ALL_DPaW C. undulatum,Single Plant,404722.24,6461520.938
pop18_ALL_DPaW C. undulatum,Single Plant,404724.85,6461521.267
pop18_ALL_DPaW C. undulatum,Single Plant,404723.975,6461523.627
pop18_ALL_DPaW C. undulatum,Single Plant,404725.965,6461522.372
pop18_ALL_DPaW C. undulatum,Single Plant,404724.893,6461519.406
pop18_ALL_DPaW C. undulatum,Single Plant,404723.915,6461518.295
pop18_ALL_DPaW C. undulatum,Single Plant,404727.404,6461518.496
pop18_ALL_DPaW C. undulatum,Single Plant,404723.69,6461525.667
pop18_ALL_DPaW C. undulatum,Single Plant,404725.253,6461528.524
pop18_ALL_DPaW C. undulatum,Single Plant,404731.349,6461524.636
pop18_ALL_DPaW C. undulatum,Single Plant,404733.827,6461522.958
pop18_ALL_DPaW C. undulatum,Single Plant,404725.853,6461512.129
pop18_ALL_DPaW C. undulatum,Single Plant,404721.703,6461511.391
pop18_ALL_DPaW C. undulatum,Single Plant,404722.038,6461503.758
pop18_ALL_DPaW C. undulatum,Single Plant,404712.037,6461495.138
pop18_ALL_DPaW C. undulatum,Single Plant,404710.842,6461492.866
pop18_ALL_DPaW C. undulatum,Single Plant,404709.374,6461491.83
pop18_ALL_DPaW C. undulatum,Single Plant,404707.274,6461491.477
pop18_ALL_DPaW C. undulatum,Single Plant,404704.054,6461494.368
pop18_ALL_DPaW C. undulatum,Single Plant,404701.853,6461487.549
pop18_ALL_DPaW C. undulatum,Single Plant,404700.228,6461487.59
pop18_ALL_DPaW C. undulatum,Single Plant,404698.569,6461488.169
pop18_ALL_DPaW C. undulatum,Single Plant,404696.593,6461488.56
pop18_ALL_DPaW C. undulatum,Single Plant,404692.622,6461486.326
pop18_ALL_DPaW C. undulatum,Single Plant,404692.031,6461487.135
pop18_ALL_DPaW C. undulatum,Single Plant,404687.122,6461485.862
pop18_ALL_DPaW C. undulatum,Single Plant,404686.705,6461484.677
pop18_ALL_DPaW C. undulatum,Single Plant,404682.899,6461478.685
pop18_ALL_DPaW C. undulatum,Single Plant,404677.712,6461472.067
pop18_ALL_DPaW C. undulatum,Single Plant,404677.348,6461471.187
pop18_ALL_DPaW C. undulatum,Single Plant,404678.121,6461466.29
pop18_ALL_DPaW C. undulatum,Single Plant,404680.012,6461467.212
pop18_ALL_DPaW C. undulatum,Single Plant,404681.149,6461467.178
pop18_ALL_DPaW C. undulatum,Single Plant,404680.838,6461472.876
pop18_ALL_DPaW C. undulatum,Single Plant,404676.842,6461468.896
pop18_ALL_DPaW C. undulatum,Single Plant,404669.7,6461465.87
pop18_ALL_DPaW C. undulatum,Single Plant,404679.083,6461459.388
pop18_ALL_DPaW C. undulatum,Single Plant,404675.234,6461464.319
pop18_ALL_DPaW C. undulatum,Single Plant,404682.448,6461455.17
pop18_ALL_DPaW C. undulatum,Single Plant,404675.154,6461472.673
pop18_ALL_DPaW C. undulatum,Single Plant,404675.671,6461464.376
pop18_ALL_DPaW C. undulatum,Single Plant,404678.974,6461456.15
pop18_ALL_DPaW C. undulatum,Single Plant,404678.298,6461456.695
pop18_ALL_DPaW C. undulatum,Single Plant,404675.62,6461458.468
pop18_ALL_DPaW C. undulatum,Single Plant,404676.016,6461460.447
pop18_ALL_DPaW C. undulatum,Single Plant,404670.883,6461465.302
pop18_ALL_DPaW C. undulatum,Single Plant,404669.881,6461466.405
pop18_ALL_DPaW C. undulatum,Single Plant,404669.126,6461463.856
pop18_ALL_DPaW C. undulatum,Single Plant,404668.388,6461464.684
pop18_ALL_DPaW C. undulatum,Single Plant,404667.884,6461466.187
pop18_ALL_DPaW C. undulatum,Single Plant,404665.908,6461465.469
pop18_ALL_DPaW C. undulatum,Single Plant,404665.446,6461465.123
pop18_ALL_DPaW C. undulatum,Single Plant,404670.614,6461469.572
pop18_ALL_DPaW C. undulatum,Single Plant,404668.786,6461470.798
pop18_ALL_DPaW C. undulatum,Single Plant,404668.289,6461474.182
pop18_ALL_DPaW C. undulatum,Single Plant,404671.201,6461474.646
pop18_ALL_DPaW C. undulatum,Single Plant,404670.119,6461474.294
pop18_ALL_DPaW C. undulatum,Single Plant,404669.405,6461473.882
pop18_ALL_DPaW C. undulatum,Single Plant,404666.202,6461481.928
pop18_ALL_DPaW C. undulatum,Single Plant,404664.291,6461479.418
pop18_ALL_DPaW C. undulatum,Single Plant,404664.696,6461477.315
pop18_ALL_DPaW C. undulatum,Single Plant,404664.52,6461477.081
pop18_ALL_DPaW C. undulatum,Single Plant,404664.078,6461475.035
pop18_ALL_DPaW C. undulatum,Single Plant,404657.548,6461483.059
pop18_ALL_DPaW C. undulatum,Single Plant,404657.669,6461486.038
pop18_ALL_DPaW C. undulatum,Single Plant,404654.467,6461478.426
pop18_ALL_DPaW C. undulatum,Single Plant,404653.794,6461480.046
pop18_ALL_DPaW C. undulatum,Single Plant,404655.528,6461480.283
pop18_ALL_DPaW C. undulatum,Single Plant,404656.121,6461476.174
