"dryad_dataset_doi","dryad_version_id","dryad_file_id","source_file_path","original_row_number","scrubbed_species_binomial","raw_taxon","trait_name","raw_trait_name","trait_value","raw_trait_value","unit","raw_unit","standard_unit","expected_unit_class","latitude","longitude","elevation_m","date_collected","source_column_taxon","source_column_trait_name","source_column_trait_value","source_column_unit","qa_flags"
"doi:10.5061/dryad.n41d2dv",28598,106915,"DryadPlantTraits/output/downloads/v28598/Full_data_Swiss_intraspecific.csv",541,"Trifolium repens","Trifolium repens","specific_leaf_area","SLA","209.9651246","209.9651246","mm2_per_mg",,"mm2_per_mg","ratio",,,,,"Taxa","SLA","SLA",,""
"doi:10.5061/dryad.n41d2dv",28598,106915,"DryadPlantTraits/output/downloads/v28598/Full_data_Swiss_intraspecific.csv",184,"Crepis aurea","Crepis aurea","growth_form","Life form","Grass","Grass","category",,"category","categorical",,,,,"Taxa","Life form","Life form",,""
"doi:10.5061/dryad.n41d2dv",28598,106915,"DryadPlantTraits/output/downloads/v28598/Full_data_Swiss_intraspecific.csv",236,"Carex caryophyllea","Carex caryophyllea","growth_form","Life form","Sedge","Sedge","category",,"category","categorical",,,,,"Taxa","Life form","Life form",,"P2_CATEGORICAL_VOCAB_MISMATCH[expected one of: tree/shrub/herb/grass/vine/liana/subshrub/fern/moss/epiphyte/succulent/palm; got: sedge]"
"doi:10.5061/dryad.t1rv6",3532,21709,"DryadPlantTraits/output/downloads/v3532/Charles_et_al_data_JAPPL-2017-00852.csv",2295,,"FS","wood_density","wood.density","0.421","0.421","g_per_cm3",,"g_per_cm3","density",,,,,"species","wood.density","wood.density",,"P1_SPECIES_UNRESOLVED"
"doi:10.5061/dryad.t1rv6",3532,21709,"DryadPlantTraits/output/downloads/v3532/Charles_et_al_data_JAPPL-2017-00852.csv",6414,,"FB","wood_density","wood.density","0.481","0.481","g_per_cm3",,"g_per_cm3","density",,,,,"species","wood.density","wood.density",,"P1_SPECIES_UNRESOLVED"
"doi:10.5061/dryad.t1rv6",3532,21709,"DryadPlantTraits/output/downloads/v3532/Charles_et_al_data_JAPPL-2017-00852.csv",2522,,"AR","wood_density","wood.density","0.676","0.676","g_per_cm3",,"g_per_cm3","density",,,,,"species","wood.density","wood.density",,"P1_SPECIES_UNRESOLVED"
"doi:10.5061/dryad.t1rv6",3532,21709,"DryadPlantTraits/output/downloads/v3532/Charles_et_al_data_JAPPL-2017-00852.csv",146,,"FB","wood_density","wood.density","0.481","0.481","g_per_cm3",,"g_per_cm3","density",,,,,"species","wood.density","wood.density",,"P1_SPECIES_UNRESOLVED"
"doi:10.5061/dryad.t1rv6",3532,21709,"DryadPlantTraits/output/downloads/v3532/Charles_et_al_data_JAPPL-2017-00852.csv",2900,,"FC","wood_density","wood.density","0.3815","0.3815","g_per_cm3",,"g_per_cm3","density",,,,,"species","wood.density","wood.density",,"P1_SPECIES_UNRESOLVED"
"doi:10.5061/dryad.t1rv6",3532,21710,"DryadPlantTraits/output/downloads/v3532/Charles_et_al_trait_data_JAPPL-2017-00852.csv",6,,"DF","wood_density","wood density","0.517","0.517","g_per_cm3",,"g_per_cm3","density",,,,,"species","wood density","wood density",,"P1_SPECIES_UNRESOLVED"
"doi:10.5061/dryad.t1rv6",3532,21710,"DryadPlantTraits/output/downloads/v3532/Charles_et_al_trait_data_JAPPL-2017-00852.csv",23,,"SK","seed_mass","Seed mass","5321.3","5321.3","mg",,"mg","mass",,,,,"species","Seed mass","Seed mass",,"P1_SPECIES_UNRESOLVED"
"doi:10.5061/dryad.t1rv6",3532,21710,"DryadPlantTraits/output/downloads/v3532/Charles_et_al_trait_data_JAPPL-2017-00852.csv",21,,"RS","wood_density","wood density","0.839","0.839","g_per_cm3",,"g_per_cm3","density",,,,,"species","wood density","wood density",,"P1_SPECIES_UNRESOLVED"
"doi:10.5061/dryad.t1rv6",3532,21710,"DryadPlantTraits/output/downloads/v3532/Charles_et_al_trait_data_JAPPL-2017-00852.csv",9,,"FC","seed_mass","Seed mass","0.32","0.32","mg",,"mg","mass",,,,,"species","Seed mass","Seed mass",,"P1_SPECIES_UNRESOLVED"
"doi:10.5061/dryad.t1rv6",3532,21710,"DryadPlantTraits/output/downloads/v3532/Charles_et_al_trait_data_JAPPL-2017-00852.csv",13,,"GA","seed_mass","Seed mass","33","33","mg",,"mg","mass",,,,,"species","Seed mass","Seed mass",,"P1_SPECIES_UNRESOLVED"
"doi:10.5061/dryad.701q8",4214,24177,"DryadPlantTraits/output/downloads/v4214/CompileData.csv",305,"Field forest","Field forest","growth_form","life.form","tree","tree","cm2.g-1","cm2.g-1","category","categorical",,,,"2006","experiment.type","life.form","life.form","trait.unit",""
"doi:10.5061/dryad.701q8",4214,24177,"DryadPlantTraits/output/downloads/v4214/CompileData.csv",22,"Specific leaf","Specific leaf","growth_form","life.form","tree","tree","cm2.g-1","cm2.g-1","category","categorical",,,,"1998","trait.def","life.form","life.form","trait.unit",""
"doi:10.5061/dryad.701q8",4214,24177,"DryadPlantTraits/output/downloads/v4214/CompileData.csv",267,"Field forest","Field forest","growth_form","life.form","tree","tree","g.cm-3","g.cm-3","category","categorical",,,,"2005","experiment.type","life.form","life.form","trait.unit",""
"doi:10.5061/dryad.701q8",4214,24177,"DryadPlantTraits/output/downloads/v4214/CompileData.csv",270,"Field forest","Field forest","growth_form","life.form","tree","tree","category",,"category","categorical",,,,"2006","experiment.type","life.form","life.form","trait.unit",""
"doi:10.5061/dryad.701q8",4214,24177,"DryadPlantTraits/output/downloads/v4214/CompileData.csv",485,"Field forest","Field forest","growth_form","life.form","tree","tree","category",,"category","categorical",,,,"2001","experiment.type","life.form","life.form","trait.unit",""
"doi:10.5061/dryad.0st06f0",8837,39115,"DryadPlantTraits/output/downloads/v8837/Plant traits Vandelook et al Oikos.csv",1271,"Linaria alpina","Linaria alpina","plant_height","plant height","25","25","m",,"m","length",,,,,"Species","plant height","plant height",,""
"doi:10.5061/dryad.0st06f0",8837,39115,"DryadPlantTraits/output/downloads/v8837/Plant traits Vandelook et al Oikos.csv",1746,"Chaerophyllum aureum","Chaerophyllum aureum","plant_height","plant height","120","120","m",,"m","length",,,,,"Species","plant height","plant height",,""
"doi:10.5061/dryad.0st06f0",8837,39115,"DryadPlantTraits/output/downloads/v8837/Plant traits Vandelook et al Oikos.csv",593,"Lotus corniculatus","Lotus corniculatus","growth_form","lifeform","3","3","category",,"category","categorical",,,,,"Species","lifeform","lifeform",,"P2_CATEGORICAL_VOCAB_MISMATCH[expected one of: tree/shrub/herb/grass/vine/liana/subshrub/fern/moss/epiphyte/succulent/palm; got: 3]"
"doi:10.5061/dryad.0st06f0",8837,39115,"DryadPlantTraits/output/downloads/v8837/Plant traits Vandelook et al Oikos.csv",700,"Rosa corymbifera","Rosa corymbifera","plant_height","plant height","200","200","m",,"m","length",,,,,"Species","plant height","plant height",,"P2_VALUE_OUT_OF_RANGE[cited_range:0.001_to_120,got:200]"
"doi:10.5061/dryad.0st06f0",8837,39115,"DryadPlantTraits/output/downloads/v8837/Plant traits Vandelook et al Oikos.csv",1639,"Aster novae","Aster novae","seed_mass","seed mass","0.4","0.4","mg",,"mg","mass",,,,,"Species","seed mass","seed mass",,""
"doi:10.5061/dryad.gk15h50",9248,40279,"/var/folders/hh/hv60fv4x0nb1zhgd0y12pzq80000gn/T//Rtmp0Lwrli/dryad_extract_135631b45adad/Piston_et_al_2018_Removal_F.ind.csv",24,,,"leaf_phenology","Phenology","Tight","Tight","category",,"category","categorical",,,,,,"Phenology","Phenology",,"P2_CATEGORICAL_VOCAB_MISMATCH[expected one of: evergreen/deciduous/semi-deciduous/drought-deciduous/cold-deciduous; got: tight]"
"doi:10.5061/dryad.gk15h50",9248,40279,"/var/folders/hh/hv60fv4x0nb1zhgd0y12pzq80000gn/T//Rtmp0Lwrli/dryad_extract_135631b45adad/Piston_et_al_2018_Removal_F.ind.csv",38,,,"leaf_phenology","Phenology","Tight","Tight","category",,"category","categorical",,,,,,"Phenology","Phenology",,"P2_CATEGORICAL_VOCAB_MISMATCH[expected one of: evergreen/deciduous/semi-deciduous/drought-deciduous/cold-deciduous; got: tight]"
"doi:10.5061/dryad.gk15h50",9248,40279,"/var/folders/hh/hv60fv4x0nb1zhgd0y12pzq80000gn/T//Rtmp0Lwrli/dryad_extract_135631b45adad/Piston_et_al_2018_Removal_F.ind.csv",44,,,"leaf_phenology","Phenology","Loose","Loose","category",,"category","categorical",,,,,,"Phenology","Phenology",,"P2_CATEGORICAL_VOCAB_MISMATCH[expected one of: evergreen/deciduous/semi-deciduous/drought-deciduous/cold-deciduous; got: loose]"
"doi:10.5061/dryad.gk15h50",9248,40279,"/var/folders/hh/hv60fv4x0nb1zhgd0y12pzq80000gn/T//Rtmp0Lwrli/dryad_extract_135631b45adad/Piston_et_al_2018_Removal_F.ind.csv",29,,,"leaf_phenology","Phenology","Tight","Tight","category",,"category","categorical",,,,,,"Phenology","Phenology",,"P2_CATEGORICAL_VOCAB_MISMATCH[expected one of: evergreen/deciduous/semi-deciduous/drought-deciduous/cold-deciduous; got: tight]"
"doi:10.5061/dryad.gk15h50",9248,40279,"/var/folders/hh/hv60fv4x0nb1zhgd0y12pzq80000gn/T//Rtmp0Lwrli/dryad_extract_135631b45adad/Piston_et_al_2018_Removal_F.ind.csv",50,,,"leaf_phenology","Phenology","Loose","Loose","category",,"category","categorical",,,,,,"Phenology","Phenology",,"P2_CATEGORICAL_VOCAB_MISMATCH[expected one of: evergreen/deciduous/semi-deciduous/drought-deciduous/cold-deciduous; got: loose]"
"doi:10.5061/dryad.s8f38",13999,52417,"DryadPlantTraits/output/downloads/v13999/FEBuzzardSpTraits.csv",150,"Semialarium mexicanum","Semialarium mexicanum","leaf_dry_matter_content","LDMC",,,"mg_per_g",,"mg_per_g","ratio",,,,,"genus_prepend","LDMC","LDMC",,""
"doi:10.5061/dryad.s8f38",13999,52417,"DryadPlantTraits/output/downloads/v13999/FEBuzzardSpTraits.csv",147,"Malvaviscus arboreus","Malvaviscus arboreus","leaf_dry_matter_content","LDMC","0.240155952","0.240155952","mg_per_g",,"mg_per_g","ratio",,,,,"genus_prepend","LDMC","LDMC",,"P2_VALUE_OUT_OF_RANGE[cited_range:10_to_990,got:0.240156]"
"doi:10.5061/dryad.s8f38",13999,52417,"DryadPlantTraits/output/downloads/v13999/FEBuzzardSpTraits.csv",106,"Pithecellobium dulce","Pithecellobium dulce","leaf_dry_matter_content","LDMC",,,"mg_per_g",,"mg_per_g","ratio",,,,,"genus_prepend","LDMC","LDMC",,""
"doi:10.5061/dryad.s8f38",13999,52417,"DryadPlantTraits/output/downloads/v13999/FEBuzzardSpTraits.csv",38,"Genipa americana","Genipa americana","specific_leaf_area","SLA","109.1394481","109.1394481","mm2_per_mg",,"mm2_per_mg","ratio",,,,,"genus_prepend","SLA","SLA",,""
"doi:10.5061/dryad.s8f38",13999,52417,"DryadPlantTraits/output/downloads/v13999/FEBuzzardSpTraits.csv",159,"Allophyllusc occidentalisc","Allophyllusc occidentalisc","specific_leaf_area","SLA","209.9437764","209.9437764","mm2_per_mg",,"mm2_per_mg","ratio",,,,,"genus_prepend","SLA","SLA",,""
"doi:10.5061/dryad.5j618",15847,56053,"/var/folders/hh/hv60fv4x0nb1zhgd0y12pzq80000gn/T//Rtmp0Lwrli/dryad_extract_1356379dcd850/File_2.txt",15,"Festuca heterophylla","Festuca heterophylla","plant_height","Height","27.5","27.5","m",,"m","length",,,,,"Species","Height","Height",,""
"doi:10.5061/dryad.5j618",15847,56053,"/var/folders/hh/hv60fv4x0nb1zhgd0y12pzq80000gn/T//Rtmp0Lwrli/dryad_extract_1356379dcd850/File_2.txt",42,"Veronica chamaedrys","Veronica chamaedrys","plant_height","Height","17","17","m",,"m","length",,,,,"Species","Height","Height",,""
"doi:10.5061/dryad.5j618",15847,56053,"/var/folders/hh/hv60fv4x0nb1zhgd0y12pzq80000gn/T//Rtmp0Lwrli/dryad_extract_1356379dcd850/File_2.txt",39,"Trifolium repens","Trifolium repens","plant_height","Height","8.9","8.9","m",,"m","length",,,,,"Species","Height","Height",,""
"doi:10.5061/dryad.5j618",15847,56053,"/var/folders/hh/hv60fv4x0nb1zhgd0y12pzq80000gn/T//Rtmp0Lwrli/dryad_extract_1356379dcd850/File_2.txt",7,"Campanula scheuchzeri","Campanula scheuchzeri","plant_height","Height","10.4","10.4","m",,"m","length",,,,,"Species","Height","Height",,""
"doi:10.5061/dryad.5j618",15847,56053,"/var/folders/hh/hv60fv4x0nb1zhgd0y12pzq80000gn/T//Rtmp0Lwrli/dryad_extract_1356379dcd850/File_2.txt",24,"Moehringia trinervia","Moehringia trinervia","plant_height","Height","21.3","21.3","m",,"m","length",,,,,"Species","Height","Height",,""
"doi:10.5061/dryad.nm13c",16126,56557,"/var/folders/hh/hv60fv4x0nb1zhgd0y12pzq80000gn/T//Rtmp0Lwrli/dryad_extract_1356311fdaab1/community.txt",175,,,"photosynthetic_rate","Asat","0","0","umol_co2_per_m2_per_s",,"umol_co2_per_m2_per_s","gas_exchange",,,,,,"Asat","Asat",,"P1_SPECIES_UNRESOLVED|P2_VALUE_OUT_OF_RANGE[cited_range:0.1_to_60,got:0]"
"doi:10.5061/dryad.nm13c",16126,56557,"/var/folders/hh/hv60fv4x0nb1zhgd0y12pzq80000gn/T//Rtmp0Lwrli/dryad_extract_1356311fdaab1/community.txt",591,,,"photosynthetic_rate","Asat","0","0","umol_co2_per_m2_per_s",,"umol_co2_per_m2_per_s","gas_exchange",,,,,,"Asat","Asat",,"P1_SPECIES_UNRESOLVED|P2_VALUE_OUT_OF_RANGE[cited_range:0.1_to_60,got:0]"
"doi:10.5061/dryad.nm13c",16126,56557,"/var/folders/hh/hv60fv4x0nb1zhgd0y12pzq80000gn/T//Rtmp0Lwrli/dryad_extract_1356311fdaab1/community.txt",167,,,"photosynthetic_rate","Asat","0","0","umol_co2_per_m2_per_s",,"umol_co2_per_m2_per_s","gas_exchange",,,,,,"Asat","Asat",,"P1_SPECIES_UNRESOLVED|P2_VALUE_OUT_OF_RANGE[cited_range:0.1_to_60,got:0]"
"doi:10.5061/dryad.nm13c",16126,56557,"/var/folders/hh/hv60fv4x0nb1zhgd0y12pzq80000gn/T//Rtmp0Lwrli/dryad_extract_1356311fdaab1/community.txt",416,,,"photosynthetic_rate","Asat","0","0","umol_co2_per_m2_per_s",,"umol_co2_per_m2_per_s","gas_exchange",,,,,,"Asat","Asat",,"P1_SPECIES_UNRESOLVED|P2_VALUE_OUT_OF_RANGE[cited_range:0.1_to_60,got:0]"
"doi:10.5061/dryad.nm13c",16126,56557,"/var/folders/hh/hv60fv4x0nb1zhgd0y12pzq80000gn/T//Rtmp0Lwrli/dryad_extract_1356311fdaab1/community.txt",442,,,"photosynthetic_rate","Asat","0","0","umol_co2_per_m2_per_s",,"umol_co2_per_m2_per_s","gas_exchange",,,,,,"Asat","Asat",,"P1_SPECIES_UNRESOLVED|P2_VALUE_OUT_OF_RANGE[cited_range:0.1_to_60,got:0]"
"doi:10.5061/dryad.tv652",17734,59459,"DryadPlantTraits/output/downloads/v17734/trait_publish.csv",27,"Grevillea parallela","Grevillea parallela","wood_density","wood_density","0.59","0.59","g_per_cm3",,"g_per_cm3","density",,,,,"genus_species","wood_density","wood_density",,""
"doi:10.5061/dryad.tv652",17734,59459,"DryadPlantTraits/output/downloads/v17734/trait_publish.csv",12,"Cassinia aculeata","Cassinia aculeata","wood_density","wood_density","0.69","0.69","g_per_cm3",,"g_per_cm3","density",,,,,"genus_species","wood_density","wood_density",,""
"doi:10.5061/dryad.tv652",17734,59459,"DryadPlantTraits/output/downloads/v17734/trait_publish.csv",28,"Hakea gibbosa","Hakea gibbosa","leaf_n","leaf_N",,,"mg_per_g",,"mg_per_g","concentration",,,,,"genus_species","leaf_N","leaf_N",,""
"doi:10.5061/dryad.tv652",17734,59459,"DryadPlantTraits/output/downloads/v17734/trait_publish.csv",31,"Lambertia formosa","Lambertia formosa","wood_density","wood_density","0.69","0.69","g_per_cm3",,"g_per_cm3","density",,,,,"genus_species","wood_density","wood_density",,""
"doi:10.5061/dryad.tv652",17734,59459,"DryadPlantTraits/output/downloads/v17734/trait_publish.csv",23,"Eucalyptus rubida","Eucalyptus rubida","leaf_n","leaf_N","15.82857143","15.82857143","mg_per_g",,"mg_per_g","concentration",,,,,"genus_species","leaf_N","leaf_N",,""
