phylo.name,Species notes,leaf.fresh.weight.g,leaf.dry.weight.g,root.dry.weight.g,stem.dry.weight.g,leaf.area.cm.sq,experiment,all.dry.weight.g,block,harvest.minus.germ.date,average.seed.weight
Setaria_verticillata,,0.0975,0.0127,0.0076,0.0051,6.4849,B,0.0254,5,18,0.00081
Setaria_verticillata,,2.0846,0.2961,0.29607,0.3895,137.4467,B,0.98167,6,35,0.00081
Setaria_verticillata,,0.113,0.01156,0.0075,0.00343,9.2925,B,0.02249,2,31,0.00081
Setaria_verticillata,,0.1109,0.01301,0.02234,0.00744,8.5225,B,0.04279,1,24,0.00081
Setaria_verticillata,,0.0026,0.00035,3.00E-04,8.00E-05,0.2487,B,0.00073,3,12,0.00081
Setaria_verticillata,,0.0141,0.0018,0.00122,0.00079,1.2143,B,0.00381,7,10,0.00081
Setaria_viridis,,0.0169,0.0021,0.0017,0.00078,0.9428,A,0.00458,5,11,0.001037931
Setaria_viridis,,0.1314,0.0189,0.0133,0.0085,9.116,A,0.0407,5,18,0.001037931
Setaria_viridis,,0.7972,0.1448,0.08981,0.592,51.8916,A,0.82661,5,31,0.001037931
Setaria_viridis,,0.0157,0.0021,0.0021,5.00E-04,0.9929,A,0.0047,7,11,0.001037931
Setaria_viridis,,0.3281,0.055,0.0329,0.0543,18.771,A,0.1422,5,24,0.001037931
Setaria_viridis,,0.9271,0.1514,0.1256,0.2754,53.1804,A,0.5524,1,25,0.001037931
Setaria_viridis,,0.5932,0.129,0.1551,0.8787,40.1808,A,1.1628,3,41,0.001037931
Setaria_viridis,,0.4576,0.0907,0.10407,0.3555,25.2769,A,0.55027,1,33,0.001037931
Setaria_viridis,,0.035,0.0061,0.0054,0.00291,2.272,A,0.01441,8,19,0.001037931
Setaria_viridis,,0.5793,0.1564,0.14344,0.4349,33.6133,A,0.73474,3,40,0.001037931
Sorghastrum_nutans,,0.0189,0.00193,0.00155,0.00092,1.079,B,0.0044,2,10,0.001606364
Sorghastrum_nutans,,0.0905,0.02081,0.0213,0.0118,6.4084,B,0.05391,1,31,0.001606364
Sorghastrum_nutans,,0.0451,0.0162,0.015,0.00646,3.6892,B,0.03766,4,45,0.001606364
Sorghastrum_nutans,,0.1514,0.0476,0.0394,0.02026,8.0491,B,0.10726,6,41,0.001606364
Sorghastrum_nutans,,0.0284,0.0092,0.0117,0.0037,2.5733,B,0.0246,8,17,0.001606364
Sorghastrum_nutans,,0.0557,0.0122,0.01677,0,4.563,B,0.02897,2,24,0.001606364
Sorghastrum_nutans,,0.0272,0.0059,0.01145,0.00315,2.0008,B,0.0205,1,26,0.001606364
Sorghastrum_nutans,,0.0704,0.0225,0.01615,0.0068,4.8788,B,0.04545,5,32,0.001606364
Sorghastrum_nutans,,0.0195,0.0068,0.0078,0.0022,1.8369,B,0.0168,2,16,0.001606364
Sorghastrum_nutans,,0.0116,0.00265,0.00296,0.00137,1.2025,B,0.00698,1,11,0.001606364
Sorghum_amplum,,2.496,0.8244,0.5405,0.45059,142.8411,A,1.81549,1,40,0.003266129
Sorghum_amplum,,0.0382,0.0034,0.00344,0.00264,1.5377,A,0.00948,6,9,0.003266129
Sorghum_amplum,,1.5536,0.4499,0.31792,0.2044,88.6698,A,0.97222,4,31,0.003266129
Sorghum_amplum,,0.7718,0.1702,0.1094,0.1001,51.2947,A,0.3797,5,24,0.003266129
Sorghum_amplum,,1.0586,0.2963,0.35732,0.20341,65.4286,A,0.85703,4,31,0.003266129
Sorghum_amplum,,0.0117,0.00111,0.00173,0.00051,0.8,A,0.00335,3,6,0.003266129
Sorghum_amplum,,0.0734,0.0199,0.027,0.0064,5.4913,A,0.0533,5,24,0.003266129
Sorghum_amplum,,4.5865,1.4184,0.624,0.7466,242.9064,A,2.789,1,40,0.003266129
Sorghum_amplum,,0.0111,0.0016,0.00221,0.00087,1.3602,A,0.00468,8,6,0.003266129
Sorghum_amplum,,0.0287,0.00588,0.0071,0.0016,1.4403,A,0.01458,7,9,0.003266129
Sorghum_angustum,,0.1673,0.0393,0.0271,0.0187,12.7506,A,0.0851,2,24,0.00347
Sorghum_angustum,,0.0067,0.00077,0.00091,0.00024,0.4511,A,0.00192,8,5,0.00347
Sorghum_angustum,,0.009,0.00125,0.00201,0.00071,0.7374,A,0.00397,2,5,0.00347
Sorghum_angustum,,0.4559,0.1315,0.1684,0.06389,35.8994,A,0.36379,7,32,0.00347
Sorghum_angustum,,0.1292,0.0276,0.0277,0.017,9.0802,A,0.0723,5,24,0.00347
Sorghum_angustum,,0.3148,0.0938,0.10163,0.0387,23.2431,A,0.23413,1,32,0.00347
Sorghum_angustum,,0.0561,0.0141,0.0176,0.00597,4.1637,A,0.03767,2,18,0.00347
Sorghum_angustum,,0.7337,0.2502,0.29946,0.10122,48.04,A,0.65088,1,43,0.00347
Sorghum_angustum,,0.0392,0.0115,0.02425,0.00523,3.6535,A,0.04098,6,17,0.00347
Sorghum_angustum,,0.5393,0.1653,0.2678,0.0812,33.3917,A,0.5143,3,43,0.00347
Sorghum_arundinaceum,,0.0209,0.00392,0.00542,0.00213,2.1232,B,0.01147,3,7,0.010526042
Sorghum_arundinaceum,,0.0588,0.0101,0.015,0.0048,6.1329,B,0.0299,6,12,0.010526042
Sorghum_arundinaceum,,0.158,0.0267,0.0286,0.016,13.1325,B,0.0713,8,24,0.010526042
Sorghum_arundinaceum,,0.0654,0.0126,0.01772,0.0071,6.5958,B,0.03742,8,10,0.010526042
Sorghum_arundinaceum,,0.548,0.101,0.0849,0.043,43.789,B,0.2289,2,23,0.010526042
Sorghum_arundinaceum,,4.039,0.8877,1.1867,0.59791,233.0274,B,2.67231,4,37,0.010526042
Sorghum_arundinaceum,,0.0493,0.0092,0.0114,0.0077,5.0037,B,0.0283,2,19,0.010526042
Sorghum_arundinaceum,,12.843,2.6469,2.5893,1.70862,634.7466,B,6.94482,1,38,0.010526042
Sorghum_arundinaceum,,0.0226,0.00398,0.00457,0.0053,2.2294,B,0.01385,1,5,0.010526042
Sorghum_arundinaceum,,0.5015,0.0679,0.0668,0.0415,35.6142,B,0.1762,5,17,0.010526042
Sorghum_bicolor,,0.0504,0.00823,0.01018,0.00633,4.163,B,0.02474,8,6,0.043115596
Sorghum_bicolor,,6.1695,1.335,1.6795,0.71804,307.0724,B,3.73254,2,38,0.043115596
Sorghum_bicolor,,0.2016,0.033,0.0556,0.0145,17.5066,B,0.1031,3,12,0.043115596
Sorghum_bicolor,,1.6745,0.2973,0.2815,0.1186,118.8899,B,0.6974,3,24,0.043115596
Sorghum_bicolor,,0.3787,0.0587,0.0852,0.0397,31.9548,B,0.1836,1,14,0.043115596
Sorghum_bicolor,,0.1218,0.0206,0.0375,0.0108,10.9456,B,0.0689,8,12,0.043115596
Sorghum_bicolor,,0.3213,0.0514,0.0942,0.0329,10.3284,B,0.1785,6,14,0.043115596
Sorghum_bicolor,,4.455,0.7748,0.7099,0.3075,225.5728,B,1.7922,7,24,0.043115596
Sorghum_bicolor,,0.0844,0.0114,0.0087,0.00798,5.7691,B,0.02808,7,5,0.043115596
Sorghum_bicolor,,3.5916,0.824,1.3775,0.55271,185.2116,B,2.75421,6,38,0.043115596
Sorghum_ecarinatum,,0.0076,0.0013,0.0091,0.00099,0.7368,A,0.01139,4,6,0.003157303
Sorghum_ecarinatum,,0.5316,0.1096,0.14061,0.05642,38.9544,A,0.30663,6,22,0.003157303
Sorghum_ecarinatum,,7.1388,2.1591,1.22698,1.47055,385.196,A,4.85663,1,29,0.003157303
Sorghum_ecarinatum,,1.0937,0.2856,0.1762,0.1802,66.5822,A,0.642,5,26,0.003157303
Sorghum_ecarinatum,,0.0162,0.00394,0.00407,0.00196,1.5963,A,0.00997,3,11,0.003157303
Sorghum_ecarinatum,,0.0181,0.0048,0.0035,0.00142,1.085,A,0.00972,4,6,0.003157303
Sorghum_ecarinatum,,5.0481,1.5561,1.13289,1.5651,332.088,A,4.25409,5,42,0.003157303
Sorghum_ecarinatum,,0.0357,0.0081,0.00579,0.00304,3.2771,A,0.01693,2,11,0.003157303
Sorghum_ecarinatum,,2.1099,0.546,0.36298,0.33517,73.0104,A,1.24415,3,31,0.003157303
Sorghum_ecarinatum,,4.4853,1.4157,1.2693,1.3351,307.9827,A,4.0201,4,42,0.003157303
Sorghum_propinquum,,0.4422,0.0859,0.1146,0.0472,32.1781,B,0.2477,2,24,0.005532836
Sorghum_propinquum,,3.8043,0.818,0.8669,0.94766,200.6515,B,2.63256,5,38,0.005532836
Sorghum_propinquum,,0.0661,0.0112,0.01305,0.00553,6.9203,B,0.02978,6,11,0.005532836
Sorghum_propinquum,,0.3785,0.0734,0.07496,0.0476,33.9899,B,0.19596,6,24,0.005532836
Sorghum_propinquum,,0.0077,0.00128,0.00317,0.00081,0.9261,B,0.00526,7,6,0.005532836
Sorghum_propinquum,,0.0645,0.013,0.0245,0.0087,6.3403,B,0.0462,8,18,0.005532836
Sorghum_propinquum,,1.9701,0.4016,0.6858,0.28048,122.9054,B,1.36788,3,38,0.005532836
Sorghum_propinquum,,0.3012,0.04995,0.06735,0.03027,24.0082,B,0.14757,7,18,0.005532836
Sorghum_propinquum,,0.0269,0.0048,0.0062,0.00203,2.737,B,0.01303,5,9,0.005532836
Sorghum_propinquum,,0.0139,0.00262,0.00569,0.00167,1.4846,B,0.00998,6,6,0.005532836
Sorghum_timorense,,0.0885,0.0168,0.02761,0.00746,5.617,A,0.05187,5,16,0.002968478
Sorghum_timorense,,0.0231,0.00459,0.007,0.0017,2.1013,A,0.01329,1,10,0.002968478
Sorghum_timorense,,0.6678,0.1232,0.10749,0.12675,52.9836,A,0.35744,7,38,0.002968478
Sorghum_timorense,,0.6825,0.1376,0.08299,0.08307,47.7239,A,0.30366,3,31,0.002968478
Sorghum_timorense,,0.1385,0.0314,0.02488,0.0128,9.1359,A,0.06908,2,24,0.002968478
Sorghum_timorense,,0.0239,0.0075,0.015,0.0039,1.9471,A,0.0264,8,16,0.002968478
Sorghum_timorense,,0.5108,0.0861,0.06715,0.04338,25.7873,A,0.19663,3,23,0.002968478
Sorghum_timorense,,0.0275,0.004,0.0064,0.0019,2.0972,A,0.0123,2,9,0.002968478
Sorghum_timorense,,3.2256,0.7875,0.73436,0.7129,149.6094,A,2.23476,5,39,0.002968478
Sorghum_timorense,,0.6735,0.1361,0.1105,0.0964,54.355,A,0.343,1,30,0.002968478
Spartina_pectinata,,0.0016,0.00034,0.00037,5.00E-04,0.165,A,0.00121,7,11,0.001529688
Spartina_pectinata,,0.5733,0.13,0.09836,0.07966,24.2504,A,0.30802,7,31,0.001529688
Spartina_pectinata,,0.0325,0.0072,0.00495,0.00537,1.4396,A,0.01752,2,21,0.001529688
Spartina_pectinata,,0.8369,0.2078,0.1541,0.32075,35.9437,A,0.68265,7,41,0.001529688
Spartina_pectinata,,0.2497,0.0585,0.05143,0.03201,9.1231,A,0.14194,5,29,0.001529688
Spartina_pectinata,,1.0948,0.2525,0.3104,0.2722,48.2347,A,0.8351,5,42,0.001529688
Spartina_pectinata,,0.0016,0.00037,7.00E-04,3.00E-04,0.1296,A,0.00137,4,13,0.001529688
Spartina_pectinata,,0.0039,0.00087,0.0011,8.00E-04,0.2148,A,0.00277,6,19,0.001529688
Spartina_pectinata,,0.036,0.0089,0.0093,0.0066,1.7014,A,0.0248,3,23,0.001529688
Spodiopogon_sibiricus,,0.0625,0.0098,0.01446,0.00516,4.1924,A,0.02942,1,24,0.001624324
Spodiopogon_sibiricus,,0.00892,0.0014,0.00185,0.00059,0.6554,A,0.00384,8,10,0.001624324
Spodiopogon_sibiricus,,0.0519,0.0109,0.01056,0.00706,4.3141,A,0.02852,5,17,0.001624324
Spodiopogon_sibiricus,,0.2759,0.056,0.08137,0.05369,22.6661,A,0.19106,5,32,0.001624324
Spodiopogon_sibiricus,,0.0282,0.0068,0.01077,0.00352,2.6188,A,0.02109,2,17,0.001624324
Spodiopogon_sibiricus,,0.0164,0.0035,0.0039,0.00078,1.3443,A,0.00818,7,11,0.001624324
Spodiopogon_sibiricus,,0.1419,0.0349,0.04519,0.0282,12.2081,A,0.10829,1,24,0.001624324
Spodiopogon_sibiricus,,0.2153,0.04032,0.05347,0.05579,19.2368,A,0.14958,7,59,0.001624324
Spodiopogon_sibiricus,,0.2957,0.0459,0.05891,0.03297,21.6315,A,0.13778,8,32,0.001624324
Sporobolus_fertilis,,0.0014,0.00013,0.00016,0.00041,0.1169,B,7.00E-04,5,13,0.000128889
Sporobolus_fertilis,,0.01,0.00205,0.00131,0.00101,0.7247,B,0.00437,3,24,0.000128889
Sporobolus_fertilis,,0.3609,0.1055,0.0535,0.0605,14.3142,B,0.2195,2,43,0.000128889
Sporobolus_fertilis,,0.0089,0.00171,0.00135,0.00082,0.6188,B,0.00388,4,24,0.000128889
Sporobolus_fertilis,,0.0185,0.0029,0.0027,0.00104,1.3193,B,0.00664,8,27,0.000128889
Sporobolus_fertilis,,0.0275,0.0049,0.0036,0.0023,2.057,B,0.0108,1,27,0.000128889
Sporobolus_fertilis,,0.1725,0.028,0.0089,0.01551,10.2482,B,0.05241,1,34,0.000128889
Sporobolus_fertilis,,NA,0.00022,1.00E-05,1.00E-05,0.0608,B,0.00024,3,16,0.000128889
Sporobolus_fertilis,,0.1408,0.035,0.0174,0.0153,8.8721,B,0.0677,6,35,0.000128889
Sporobolus_fertilis,,0.6586,0.18,0.0518,0.0835,34.9626,B,0.3153,6,43,0.000128889
Sporobolus_fimbriatus,,0.0108,0.0021,0.0019,7.00E-04,0.8419,A,0.0047,2,19,0.000140367
Sporobolus_fimbriatus,,0.0625,0.0157,0.0112,0.0032,5.9073,B,0.0301,4,30,0.000140367
Sporobolus_fimbriatus,,0.0206,0.0034,0.0018,0.002,1.5536,B,0.0072,5,16,0.000140367
Sporobolus_fimbriatus,,0.0513,0.0109,0.0149,0.0061,4.2867,A,0.0319,7,25,0.000140367
Sporobolus_fimbriatus,,0.41,0.075,0.0747,0.0603,33.7109,A,0.21,2,37,0.000140367
Sporobolus_fimbriatus,,0.8565,0.3028,0.297,0.3725,48.4732,B,0.9723,7,44,0.000140367
Sporobolus_fimbriatus,,0.0082,0.00137,0.00153,0.00067,0.7162,A,0.00357,7,19,0.000140367
Sporobolus_fimbriatus,,1.4624,0.3491,0.51644,0.46593,83.1079,A,1.33147,5,43,0.000140367
Sporobolus_fimbriatus,,1.43,0.3223,0.446,0.52077,95.1989,B,1.28907,7,44,0.000140367
Sporobolus_fimbriatus,,0.651,0.1333,0.17149,0.10412,51.7986,A,0.40891,5,31,0.000140367
Sporobolus_fimbriatus,,0.0015,0.00025,0.00025,1.00E-05,0.1339,B,0.00051,4,8,0.000140367
Sporobolus_fimbriatus,,0.1113,0.0179,0.0217,0.0122,9.4136,B,0.0518,5,24,0.000140367
Sporobolus_fimbriatus,,9.00E-04,0.00013,0.00019,1.00E-05,0.1153,B,0.00033,4,9,0.000140367
Sporobolus_fimbriatus,,0.0058,0.00116,0.00176,0.00029,0.5261,B,0.00321,6,20,0.000140367
Sporobolus_fimbriatus,,0.00531,0.00088,0.00056,0.00018,0.385,A,0.00162,4,10,0.000140367
Sporobolus_fimbriatus,,0.2014,0.0373,0.03561,0.02028,13.2255,A,0.09319,1,23,0.000140367
Sporobolus_fimbriatus,,0.0042,0.00062,0.00058,0.00035,0.3363,A,0.00155,6,10,0.000140367
Sporobolus_fimbriatus,,0.0524,0.0076,0.0078,0.0037,4.2082,B,0.0191,5,24,0.000140367
Sporobolus_helvolus,,0.3976,0.0963,0.0901,0.0733,26.8315,B,0.2597,2,41,5.64E-05
Sporobolus_helvolus,,0.0015,0.00031,0.00018,5.00E-05,0.1593,B,0.00054,4,16,5.64E-05
Sporobolus_helvolus,,0.0906,0.0127,0.0066,0.00543,6.4253,B,0.02473,5,23,5.64E-05
Sporobolus_helvolus,,0.0488,0.0067,0.002,0.0016,2.1214,B,0.0103,5,16,5.64E-05
Sporobolus_helvolus,,0.6577,0.1891,0.144,0.1255,30.3915,B,0.4586,2,41,5.64E-05
Sporobolus_helvolus,,0.0012,0.00017,0.00011,1.00E-05,0.074,B,0.00029,2,11,5.64E-05
Sporobolus_helvolus,,0.1805,0.0313,0.02022,0.02013,12.8237,B,0.07165,2,29,5.64E-05
Sporobolus_helvolus,,0.0537,0.0071,0.004,0.00397,3.9489,B,0.01507,5,22,5.64E-05
Sporobolus_helvolus,,0.0462,0.00686,0.00248,0.00291,3.3552,B,0.01225,3,30,5.64E-05
Sporobolus_helvolus,,0.1606,0.036,0.02109,0.01235,10.13,B,0.06944,5,31,5.64E-05
Sporobolus_indicus,,0.0243,0.0048,0.0023,0.00203,1.3683,A,0.00913,7,19,0.000224771
Sporobolus_indicus,,0.257,0.0507,0.03941,0.0274,15.0955,A,0.11751,5,46,0.000224771
Sporobolus_indicus,,0.003,0.00037,4.00E-04,1.00E-05,0.1367,A,0.00078,2,16,0.000224771
Sporobolus_indicus,,0.0342,0.008,0.0076,0.00383,2.4209,A,0.01943,1,29,0.000224771
Sporobolus_indicus,,0.53,0.1093,0.10488,0.06421,24.3915,A,0.27839,8,29,0.000224771
Sporobolus_indicus,,0.3927,0.0907,0.1023,0.0583,24.6897,A,0.2513,8,47,0.000224771
Sporobolus_indicus,,0.0225,0.0039,0.00256,0.00255,1.5493,A,0.00901,5,17,0.000224771
Sporobolus_indicus,,0.04,0.0073,0.00914,0.00435,2.215,A,0.02079,4,24,0.000224771
Sporobolus_indicus,,0.0038,0.00054,4.00E-04,0.00049,0.3112,A,0.00143,3,8,0.000224771
Sporobolus_indicus,,0.6214,0.2757,0.09517,0.1088,30.3292,A,0.47967,5,34,0.000224771
Sporobolus_pyramidalis,,0.0012,0.00014,0.00025,0,0.1363,B,0.00039,1,11,0.000154902
Sporobolus_pyramidalis,,0.0021,0.00022,0.00018,7.00E-05,0.1883,B,0.00047,8,10,0.000154902
Sporobolus_pyramidalis,,1.0389,0.2557,0.3451,0.2028,59.3717,B,0.8036,8,38,0.000154902
Sporobolus_pyramidalis,,0.174,0.03686,0.0266,0.02548,11.5193,B,0.08894,8,24,0.000154902
Sporobolus_pyramidalis,,0.2954,0.05863,0.0508,0.044,19.3206,B,0.15343,7,30,0.000154902
Sporobolus_pyramidalis,,0.1392,0.0203,0.0158,0.0117,8.1897,B,0.0478,1,22,0.000154902
Sporobolus_pyramidalis,,0.0052,0.00113,0.0016,0.00029,0.4632,B,0.00302,2,18,0.000154902
Sporobolus_pyramidalis,,0.0042,0.00104,0.001,0.00041,0.3662,B,0.00245,6,16,0.000154902
Sporobolus_pyramidalis,,0.5924,0.113,0.0863,0.0849,33.0943,B,0.2842,6,31,0.000154902
Sporobolus_pyramidalis,,0.9966,0.2131,0.30708,0.1692,60.2935,B,0.68938,2,41,0.000154902
Sporobolus_wrightii,,0.0537,0.0124,0.02021,0.00648,4.543,A,0.03909,1,39,0.000263636
Sporobolus_wrightii,,0.0025,7.00E-04,6.00E-04,0.00049,0.2682,A,0.00179,1,19,0.000263636
Sporobolus_wrightii,,0.0049,0.00143,0.00026,0.00051,0.4212,A,0.0022,6,9,0.000263636
Sporobolus_wrightii,,0.0014,0.00041,0.00023,1.00E-05,0.1025,A,0.00065,5,12,0.000263636
Sporobolus_wrightii,,0.1311,0.0241,0.0238,0.01787,8.5791,A,0.06577,5,26,0.000263636
Sporobolus_wrightii,,0.0581,0.011,0.0104,0.00791,4.6948,A,0.02931,8,30,0.000263636
Stenotaphrum_secundatum,,0.002,0.00044,0.00051,0.00028,0.1476,A,0.00123,3,12,0.000967961
Stenotaphrum_secundatum,,0.1102,0.02,0.02976,0.02798,6.9949,A,0.07774,7,40,0.000967961
Stenotaphrum_secundatum,,0.0074,0.0023,0.0024,0.00022,0.5039,A,0.00492,3,26,0.000967961
Stenotaphrum_secundatum,,0.3057,0.0509,0.0472,0.0697,17.4675,A,0.1678,8,41,0.000967961
Stenotaphrum_secundatum,,0.0176,0.0039,0.00299,0.00103,1.1909,A,0.00792,3,19,0.000967961
Stenotaphrum_secundatum,,0.0611,0.0109,0.0193,0.01102,3.3729,A,0.04122,3,41,0.000967961
Stenotaphrum_secundatum,,0.8633,0.1535,0.20229,0.3881,40.4505,A,0.74389,4,41,0.000967961
Stenotaphrum_secundatum,,0.0383,0.0063,0.0113,0.00578,2.459,A,0.02338,8,27,0.000967961
Stenotaphrum_secundatum,,0.2824,0.0451,0.0637,0.09927,15.9383,A,0.20807,7,40,0.000967961
Stenotaphrum_secundatum,,0.0013,1.00E-05,0.00029,5.00E-04,0.0539,A,8.00E-04,4,14,0.000967961
Stipa_barbata,,0.0025,0.00073,0.00066,0.00054,0.144,A,0.00193,6,10,0.003571429
Stipa_barbata,,0.0395,0.0146,0.02753,0.00878,2.9969,A,0.05091,1,32,0.003571429
Stipa_barbata,,0.0105,0.00352,0.0065,0.0018,0.9205,A,0.01182,4,26,0.003571429
Stipa_barbata,,0.0112,0.0037,0.00277,0.00111,0.5203,A,0.00758,4,17,0.003571429
Stipa_barbata,,0.0099,0.0038,0.0119,0.0019,0.9528,A,0.0176,1,49,0.003571429
Stipa_barbata,,0.0268,0.0094,0.01867,0.00521,2.3118,A,0.03328,5,34,0.003571429
Stipa_barbata,,0.0038,0.00117,9.00E-04,8.00E-04,0.21,A,0.00287,3,10,0.003571429
Stipa_barbata,,0.0553,0.0204,0.02518,0.01245,3.3122,A,0.05803,3,40,0.003571429
Stipa_barbata,,0.0114,0.00385,0.00507,0.00111,0.4425,A,0.01003,2,17,0.003571429
Stipa_barbata,,0.0153,0.0049,0.00881,0.0023,1.2028,A,0.01601,3,24,0.003571429
Stipa_brandisii,,0.0056,0.00146,0.00084,0.00062,0.2934,A,0.00292,2,11,0.002375472
Stipa_brandisii,,0.0699,0.0229,0.0173,0,7.3053,A,0.0402,7,39,0.002375472
Stipa_brandisii,,0.056,0.0172,0.0124,0.005,6.2524,A,0.0346,7,29,0.002375472
Stipa_brandisii,,0.0073,0.0013,0.00129,0.00088,0.8172,A,0.00347,2,14,0.002375472
Stipa_brandisii,,0.0111,0.00315,0.00224,0.00043,1.1874,A,0.00582,7,18,0.002375472
Stipa_brandisii,,0.023,0.0078,0.00723,0.00246,1.4045,A,0.01749,4,38,0.002375472
Stipa_brandisii,,0.0748,0.0175,0.04254,0.00523,5.3895,A,0.06527,5,25,0.002375472
Stipa_brandisii,,0.0739,0.0271,0.0273,0.0115,7.2915,A,0.0659,7,41,0.002375472
Stipa_brandisii,,0.0035,0.00107,0.00053,0.00044,0.2743,A,0.00204,6,11,0.002375472
Stipa_capensis,,2.1311,0.6634,0.67868,0.52996,69.2727,A,1.87204,2,40,0.000905607
Stipa_capensis,,0.0015,0.00034,0.00075,6.00E-05,0.0936,A,0.00115,3,25,0.000905607
Stipa_capensis,,0.2922,0.0826,0.09204,0.04191,14.6532,A,0.21655,3,33,0.000905607
Stipa_capensis,,0.06,0.0167,0.01098,0.006,2.9873,A,0.03368,6,25,0.000905607
Stipa_capensis,,0.0892,0.02,0.01625,0.00616,3.891,A,0.04241,7,18,0.000905607
Stipa_capensis,,0.002,4.00E-04,0.00025,2.00E-04,0.1967,A,0.00085,1,8,0.000905607
Stipa_capensis,,0.0061,0.0017,0.00195,0.00078,0.4756,A,0.00443,7,18,0.000905607
Stipa_capensis,,0.7337,0.1944,0.19518,0.10852,23.5474,A,0.4981,8,33,0.000905607
Stipa_capensis,,0.4783,0.1339,0.14404,0.08309,28.889,A,0.36103,7,40,0.000905607
Stipa_capensis,,0.0026,5.00E-04,0.00042,3.00E-04,0.2096,A,0.00122,6,8,0.000905607
Stipa_parviflora,,0.0386,0.0121,0.01941,0.00342,1.5966,A,0.03493,2,32,0.00495625
Stipa_parviflora,,0.0303,0.0122,0.0161,0.00265,1.9295,A,0.03095,8,33,0.00495625
Stipa_parviflora,,0.0238,0.0091,0.01397,0.00246,1.2385,A,0.02553,1,32,0.00495625
Stipa_parviflora,,0.0147,0.0066,0.0066,0.00161,0.6213,A,0.01481,6,18,0.00495625
Stipa_parviflora,,0.0247,0.0102,0.0104,0.0023,1.2397,A,0.0229,2,25,0.00495625
Stipa_parviflora,,0.0864,0.036,0.05134,0.0134,3.7763,A,0.10074,6,45,0.00495625
Stipa_parviflora,,0.0057,0.00063,0.0021,0.001,0.3615,A,0.00373,8,11,0.00495625
Stipa_parviflora,,0.0052,0.00157,0.0024,7.00E-04,0.3561,A,0.00467,8,11,0.00495625
Stipa_parviflora,,0.0641,0.0276,0.02757,0.01946,2.2827,A,0.07463,5,59,0.00495625
Stipa_parviflora,,0.0157,0.0068,0.00639,6.00E-05,0.8001,A,0.01325,1,19,0.00495625
Stipa_roylei,,5.00E-04,0.00013,4.00E-05,8.00E-05,0.0363,B,0.00025,1,18,0.00086
Stipa_roylei,,0.0015,0.00067,0.00017,3.00E-04,0.1946,B,0.00114,1,11,0.00086
Stipa_roylei,,0.0109,0.0034,0.0037,0.00068,1.1948,B,0.00778,7,48,0.00086
Stipa_roylei,,0.0018,7.00E-04,0.00041,0.00027,0.1596,B,0.00138,1,23,0.00086
Stipa_roylei,,0.0032,0.00125,0.00035,4.00E-04,0.2482,B,0.002,5,18,0.00086
Stipa_roylei,,0.0176,0.00695,0.00664,0.00411,1.1942,B,0.0177,5,54,0.00086
Stipa_roylei,,0.0175,0.00767,0.00693,0.00535,1.1133,B,0.01995,8,52,0.00086
Stipa_roylei,,0.0021,0.00081,0.00023,0.00047,0.1772,B,0.00151,1,22,0.00086
Stipa_tenuifolia,,0.0209,0.0051,0.00402,0.00228,2.6812,A,0.0114,7,39,0.000217143
Stipa_tenuifolia,,0.0051,0.00112,0.00126,0.00013,0.5098,A,0.00251,7,20,0.000217143
Stipa_tenuifolia,,0.0504,0.0092,0.0064,0.00306,3.5069,A,0.01866,4,47,0.000217143
Stipa_tenuifolia,,0.0067,0.00179,0.00076,0.00071,1.0036,A,0.00326,6,28,0.000217143
Stipa_tenuifolia,,0.0855,0.0272,0.0188,0.0109,5.0615,A,0.0569,6,34,0.000217143
Stipa_tenuifolia,,0.0014,0.00057,7.00E-05,1.00E-05,0.5089,A,0.00065,1,26,0.000217143
Stipa_tenuifolia,,0.0027,0.00042,0.00046,2.00E-04,0.2681,A,0.00108,4,24,0.000217143
Stipa_tenuifolia,,0.001,0.00037,0.00017,0.00121,0.1818,A,0.00175,1,20,0.000217143
Stipa_tenuifolia,,0.1642,0.0546,0.03436,0.03301,13.708,A,0.12197,6,50,0.000217143
Stipa_tenuissima,,0.0725,0.0277,0.0135,0.0116,4.0761,B,0.0528,2,48,0.003352174
Stipa_tenuissima,,0.0247,0.00863,0.0084,0.0023,1.1754,B,0.01933,7,32,0.003352174
Stipa_tenuissima,,0.0242,0.00781,0.00872,0.00391,1.0797,B,0.02044,2,31,0.003352174
Stipa_tenuissima,,0.0078,0.00275,0.00208,8.00E-04,0.26,B,0.00563,1,27,0.003352174
Stipa_tenuissima,,0.107,0.0469,0.02365,0.01902,4.3277,B,0.08957,1,56,0.003352174
Stipa_tenuissima,,0.0105,0.0042,0.00088,0.001,0.4821,B,0.00608,5,20,0.003352174
Stipa_tenuissima,,0.0054,0.00187,0.0025,0.00075,0.2752,B,0.00512,5,20,0.003352174
Stipa_tenuissima,,0.0126,0.0036,0.0021,0.00262,0.566,B,0.00832,1,27,0.003352174
Stipa_tenuissima,,0.0011,3.00E-04,0.00034,0,0.0645,B,0.00064,6,10,0.003352174
Stipa_tenuissima,,0.0026,0.00088,0.00063,1.00E-05,0.1484,B,0.00152,3,13,0.003352174
Stipa_viridula,,0.0108,0.00212,0.0013,0.001,0.5036,A,0.00442,3,11,0.002422857
Stipa_viridula,,0.0291,0.0097,0.0088,0.0037,1.5758,A,0.0222,4,18,0.002422857
