invader.species,block,size,plot,survival,invader.SLA,invader.LDMC,resident.weighted.SLA,resident.weighted.LDMC,invader.resident.trait.difference.PC1,invader.resident.trait.difference.PC2,resident FDis,soil.pc1,soil.pc2,soil.pc3,soil.moisture
Aster_ericoides,11,1,5,0,0.187198689,-1.405926644,151.7380106,0.343435786,0.298404656,-0.376001452,0.862148242,-0.350733336,1.476626344,0.8947067,19.6
Lespedeza_capitata,11,1,5,1,-0.518784311,1.336085922,151.7380106,0.343435786,0.164135449,-0.453084205,0.862148242,-0.350733336,1.476626344,0.8947067,19.6
Monarda_punctata,11,1,5,0,0.335709803,-0.480910348,151.7380106,0.343435786,0.42992099,-0.406321732,0.862148242,-0.350733336,1.476626344,0.8947067,19.6
Coreopsis_tripteris,11,1,5,1,-0.968375668,-0.251308097,151.7380106,0.343435786,0.072675542,-0.225361993,0.862148242,-0.350733336,1.476626344,0.8947067,19.6
Ratibida_pinnata,11,1,5,1,-1.574433682,-0.964892091,151.7380106,0.343435786,-0.386725592,0.229853664,0.862148242,-0.350733336,1.476626344,0.8947067,19.6
Calamagrostis_canadensis,11,1,6,0,0.426864585,1.831630363,155.136825,0.342189471,0.09806136,-0.388832485,0.519457567,-1.778772519,1.363363418,0.15845043,18.9
Desmodium_illinoense,11,1,6,1,0.630407271,-0.099341128,155.136825,0.342189471,0.216256346,-0.336911709,0.519457567,-1.778772519,1.363363418,0.15845043,18.9
Asclepias_syriaca,11,1,6,0,-0.330814924,-0.535651497,155.136825,0.342189471,0.256692253,-0.295237228,0.519457567,-1.778772519,1.363363418,0.15845043,18.9
Elymus_canadensis,11,1,6,1,-0.290254646,1.932457145,155.136825,0.342189471,0.025052463,-0.519986243,0.519457567,-1.778772519,1.363363418,0.15845043,18.9
Potentilla_arguta,11,1,6,1,-1.408660338,1.557429113,155.136825,0.342189471,-0.356156668,0.202099858,0.519457567,-1.778772519,1.363363418,0.15845043,18.9
Schizachyrium_scoparium,11,1,7,0,-0.089111616,0.794290674,165.8377087,0.360341293,0.501439368,0.396029178,0.125555059,-1.796645611,1.463578348,0.932497858,17.8
Asclepias_tuberosa,11,1,7,0,0.923852944,-1.224220408,165.8377087,0.360341293,0.432816075,0.412523516,0.125555059,-1.796645611,1.463578348,0.932497858,17.8
Andropogon_gerardii,11,1,7,1,1.069288831,0.069143982,165.8377087,0.360341293,0.636493081,0.286662895,0.125555059,-1.796645611,1.463578348,0.932497858,17.8
Panclum_virgatum,11,1,7,0,1.562773584,-0.568674578,165.8377087,0.360341293,0.345137631,0.188636067,0.125555059,-1.796645611,1.463578348,0.932497858,17.8
Coreopsis_lanceolata,11,1,7,0,-2.15797621,-1.035854055,165.8377087,0.360341293,0.313859447,0.4913333,0.125555059,-1.796645611,1.463578348,0.932497858,17.8
Sorghastrum_nutans,12,1,1,1,0.609346862,-0.054742128,191.7021889,0.327278664,-0.868483832,0.191208956,1.005988954,-1.320523954,0.037250728,-1.162501241,17
Monarda_fistulosa,12,1,1,1,-0.325757308,0.125305679,191.7021889,0.327278664,-1.224585704,0.180362457,1.005988954,-1.320523954,0.037250728,-1.162501241,17
Desmodium_canadense,12,1,1,0,1.939097938,0.333434344,191.7021889,0.327278664,-1.109455222,0.201937743,1.005988954,-1.320523954,0.037250728,-1.162501241,17
Rudbeckia_hirta,12,1,1,0,0.137128441,-1.224227009,191.7021889,0.327278664,-0.707029279,0.234715204,1.005988954,-1.320523954,0.037250728,-1.162501241,17
Asclepias_tuberosa,12,1,1,0,0.923852944,-1.224220408,191.7021889,0.327278664,-1.04884559,0.308475404,1.005988954,-1.320523954,0.037250728,-1.162501241,17
Asclepias_tuberosa,12,2,1,0,0.923852944,-1.224220408,164.2252489,0.345120603,0.110759952,0.004583337,0.67696423,-1.221950021,0.168349378,-0.319790953,26.4
Rudbeckia_hirta,12,2,1,0,0.137128441,-1.224227009,164.2252489,0.345120603,0.452576263,-0.069176864,0.67696423,-1.221950021,0.168349378,-0.319790953,26.4
Monarda_fistulosa,12,2,1,1,-0.325757308,0.125305679,164.2252489,0.345120603,-0.064980162,-0.123529611,0.67696423,-1.221950021,0.168349378,-0.319790953,26.4
Coreopsis_lanceolata,12,2,1,0,-2.15797621,-1.035854055,164.2252489,0.345120603,-0.094080733,0.169277176,0.67696423,-1.221950021,0.168349378,-0.319790953,26.4
Elymus_canadensis,12,2,1,1,-0.290254646,1.932457145,164.2252489,0.345120603,-0.146695097,-0.207659279,0.67696423,-1.221950021,0.168349378,-0.319790953,26.4
Elymus_canadensis,12,1,2,0,-0.290254646,1.932457145,176.0108477,0.361521823,-0.067254119,0.499515197,0.650607778,-0.539590301,0.127990452,-1.546149689,23.9
Asclepias_syriaca,12,1,2,0,-0.330814924,-0.535651497,176.0108477,0.361521823,0.164385671,0.724264212,0.650607778,-0.539590301,0.127990452,-1.546149689,23.9
Ratibida_pinnata,12,1,2,0,-1.574433682,-0.964892091,176.0108477,0.361521823,0.302042971,0.408505708,0.650607778,-0.539590301,0.127990452,-1.546149689,23.9
Desmodium_illinoense,12,1,2,0,0.630407271,-0.099341128,176.0108477,0.361521823,0.123949764,0.682589731,0.650607778,-0.539590301,0.127990452,-1.546149689,23.9
Coreopsis_lanceolata,12,1,2,0,-2.15797621,-1.035854055,176.0108477,0.361521823,0.613093743,0.248718154,0.650607778,-0.539590301,0.127990452,-1.546149689,23.9
Lespedeza_capitata,12,2,2,0,-0.518784311,1.336085922,143.8813021,0.323730409,-0.099172285,-1.134861903,1.00466827,-1.140972337,-0.327902021,0.403146183,24.3
Monarda_punctata,12,2,2,1,0.335709803,-0.480910348,143.8813021,0.323730409,0.166613257,-1.08809943,1.00466827,-1.140972337,-0.327902021,0.403146183,24.3
Potentilla_arguta,12,2,2,0,-1.408660338,1.557429113,143.8813021,0.323730409,-0.499062162,-0.540305829,1.00466827,-1.140972337,-0.327902021,0.403146183,24.3
Ratibida_pinnata,12,2,2,0,-1.574433682,-0.964892091,143.8813021,0.323730409,-0.650033325,-0.451924034,1.00466827,-1.140972337,-0.327902021,0.403146183,24.3
Aster_ericoides,12,2,2,1,0.187198689,-1.405926644,143.8813021,0.323730409,0.035096923,-1.05777915,1.00466827,-1.140972337,-0.327902021,0.403146183,24.3
Monarda_punctata,12,0.5,3,1,0.335709803,-0.480910348,194.1043467,0.386411092,0.332211828,1.752517018,1.130874042,-0.99083241,-0.573953359,0.299870549,24.3
Potentilla_arguta,12,0.5,3,1,-1.408660338,1.557429113,194.1043467,0.386411092,1.050321332,0.916525697,1.130874042,-0.99083241,-0.573953359,0.299870549,24.3
Aster_ericoides,12,0.5,3,1,0.187198689,-1.405926644,194.1043467,0.386411092,0.200695494,1.782837298,1.130874042,-0.99083241,-0.573953359,0.299870549,24.3
Sorghastrum_nutans,12,0.5,3,0,0.609346862,-0.054742128,194.1043467,0.386411092,0.485562348,1.673200686,1.130874042,-0.99083241,-0.573953359,0.299870549,24.3
Monarda_fistulosa,12,0.5,3,1,-0.325757308,0.125305679,194.1043467,0.386411092,0.129460476,1.662354187,1.130874042,-0.99083241,-0.573953359,0.299870549,24.3
Schizachyrium_scoparium,12,2,3,0,-0.089111616,0.794290674,174.9007337,0.317020088,-0.778781075,-0.401469557,1.127766709,-3.985502701,-0.090050852,-0.607370243,24.3
Calamagrostis_canadensis,12,2,3,0,0.426864585,1.831630363,174.9007337,0.317020088,-1.03185052,-0.466064076,1.127766709,-3.985502701,-0.090050852,-0.607370243,24.3
Panclum_virgatum,12,2,3,0,1.562773584,-0.568674578,174.9007337,0.317020088,-0.935082813,-0.608862667,1.127766709,-3.985502701,-0.090050852,-0.607370243,24.3
Andropogon_gerardii,12,2,3,1,1.069288831,0.069143982,174.9007337,0.317020088,-0.643727362,-0.51083584,1.127766709,-3.985502701,-0.090050852,-0.607370243,24.3
Aster_N-A,12,2,3,1,-0.157500245,-0.134029239,174.9007337,0.317020088,-0.76991942,-0.279892737,1.127766709,-3.985502701,-0.090050852,-0.607370243,24.3
Coreopsis_lanceolata,12,0.5,4,0,-2.15797621,-1.035854055,152.7773808,0.346606288,-0.363325935,0.509777004,0.56713705,-0.709640223,-1.225493931,-2.695542905,23.9
Andropogon_gerardii,12,0.5,4,1,1.069288831,0.069143982,152.7773808,0.346606288,0.654936784,-0.390522487,0.56713705,-0.709640223,-1.225493931,-2.695542905,23.9
Lespedeza_capitata,12,0.5,4,0,-0.518784311,1.336085922,152.7773808,0.346606288,0.212485476,-0.349374454,0.56713705,-0.709640223,-1.225493931,-2.695542905,23.9
Rudbeckia_hirta,12,0.5,4,0,0.137128441,-1.224227009,152.7773808,0.346606288,0.79307609,-0.338422066,0.56713705,-0.709640223,-1.225493931,-2.695542905,23.9
Coreopsis_tripteris,12,0.5,4,0,-0.968375668,-0.251308097,152.7773808,0.346606288,0.121025569,-0.121652243,0.56713705,-0.709640223,-1.225493931,-2.695542905,23.9
Monarda_punctata,12,1,4,1,0.335709803,-0.480910348,203.7541369,0.323029848,-1.444682631,0.489597,0.979425767,-1.395230462,-0.229230335,-0.068893079,23.6
Andropogon_gerardii,12,1,4,0,1.069288831,0.069143982,203.7541369,0.323029848,-1.268016864,0.401686494,0.979425767,-1.395230462,-0.229230335,-0.068893079,23.6
Panclum_virgatum,12,1,4,0,1.562773584,-0.568674578,203.7541369,0.323029848,-1.559372314,0.303659666,0.979425767,-1.395230462,-0.229230335,-0.068893079,23.6
Potentilla_arguta,12,1,4,0,-1.408660338,1.557429113,203.7541369,0.323029848,-0.212598686,-0.860368762,0.979425767,-1.395230462,-0.229230335,-0.068893079,23.6
Schizachyrium_scoparium,12,1,4,0,-0.089111616,0.794290674,203.7541369,0.323029848,-1.403070577,0.511052777,0.979425767,-1.395230462,-0.229230335,-0.068893079,23.6
Asclepias_syriaca,12,2,4,0,-0.330814924,-0.535651497,164.6097455,0.348087276,0.145847007,0.0984714,0.43548264,-3.751149219,0.092222238,-1.404361394,21
Desmodium_illinoense,12,2,4,0,0.630407271,-0.099341128,164.6097455,0.348087276,0.1054111,0.056796919,0.43548264,-3.751149219,0.092222238,-1.404361394,21
Sorghastrum_nutans,12,2,4,0,0.609346862,-0.054742128,164.6097455,0.348087276,0.352024024,-0.031301448,0.43548264,-3.751149219,0.092222238,-1.404361394,21
Coreopsis_tripteris,12,2,4,0,-0.968375668,-0.251308097,164.6097455,0.348087276,-0.158571944,0.228974623,0.43548264,-3.751149219,0.092222238,-1.404361394,21
Desmodium_canadense,12,2,4,0,1.939097938,0.333434344,164.6097455,0.348087276,0.111052634,-0.02057266,0.43548264,-3.751149219,0.092222238,-1.404361394,21
Schizachyrium_scoparium,12,0.5,5,0,-0.089111616,0.794290674,132.2921881,0.356158158,1.294489615,-0.597647525,0.544532834,-0.592091067,-0.08283176,-0.237803546,19.9
Asclepias_tuberosa,12,0.5,5,0,0.923852944,-1.224220408,132.2921881,0.356158158,1.225866323,-0.581153186,0.544532834,-0.592091067,-0.08283176,-0.237803546,19.9
Elymus_canadensis,12,0.5,5,0,-0.290254646,1.932457145,132.2921881,0.356158158,0.968411274,-0.793395802,0.544532834,-0.592091067,-0.08283176,-0.237803546,19.9
Aster_N-A,12,0.5,5,1,-0.157500245,-0.134029239,132.2921881,0.356158158,1.30335127,-0.476070705,0.544532834,-0.592091067,-0.08283176,-0.237803546,19.9
Asclepias_syriaca,12,0.5,5,0,-0.330814924,-0.535651497,132.2921881,0.356158158,1.200051064,-0.568646787,0.544532834,-0.592091067,-0.08283176,-0.237803546,19.9
Calamagrostis_canadensis,12,0.5,8,0,0.426864585,1.831630363,179.3113041,0.33151175,-0.801794319,-0.001088731,0.645455978,-3.240968231,1.278023118,-0.558618921,24.3
Ratibida_pinnata,12,0.5,8,0,-1.574433682,-0.964892091,179.3113041,0.33151175,-0.329714715,-0.399043389,0.645455978,-3.240968231,1.278023118,-0.558618921,24.3
Desmodium_canadense,12,0.5,8,0,1.939097938,0.333434344,179.3113041,0.33151175,-0.6779578,-0.026537534,0.645455978,-3.240968231,1.278023118,-0.558618921,24.3
Panclum_virgatum,12,0.5,8,0,1.562773584,-0.568674578,179.3113041,0.33151175,-0.705026612,-0.143887323,0.645455978,-3.240968231,1.278023118,-0.558618921,24.3
Desmodium_illinoense,12,0.5,8,0,0.630407271,-0.099341128,179.3113041,0.33151175,-0.683599333,0.050832045,0.645455978,-3.240968231,1.278023118,-0.558618921,24.3
Calamagrostis_canadensis,12,1,8,0,0.426864585,1.831630363,155.3834567,0.346285467,0.189716818,-0.284040742,0.493004952,-3.970886484,-0.605981817,-2.274399622,19.2
Aster_N-A,12,1,8,1,-0.157500245,-0.134029239,155.3834567,0.346285467,0.451647917,-0.097869403,0.493004952,-3.970886484,-0.605981817,-2.274399622,19.2
Coreopsis_tripteris,12,1,8,0,-0.968375668,-0.251308097,155.3834567,0.346285467,0.043928759,-0.059942262,0.493004952,-3.970886484,-0.605981817,-2.274399622,19.2
Lespedeza_capitata,12,1,8,1,-0.518784311,1.336085922,155.3834567,0.346285467,0.135388666,-0.287664473,0.493004952,-3.970886484,-0.605981817,-2.274399622,19.2
Aster_ericoides,12,1,8,0,0.187198689,-1.405926644,155.3834567,0.346285467,0.269657874,-0.210581721,0.493004952,-3.970886484,-0.605981817,-2.274399622,19.2
Potentilla_arguta,13,1,1,1,-1.408660338,1.557429113,116.8474805,0.36174729,1.132545595,-0.348593973,0.634017034,-3.222846351,-0.336019048,-1.192427229,10.5
Aster_ericoides,13,1,1,0,0.187198689,-1.405926644,116.8474805,0.36174729,1.66670468,-0.866067294,0.634017034,-3.222846351,-0.336019048,-1.192427229,10.5
Monarda_punctata,13,1,1,1,0.335709803,-0.480910348,116.8474805,0.36174729,1.798221014,-0.896387574,0.634017034,-3.222846351,-0.336019048,-1.192427229,10.5
Monarda_fistulosa,13,1,1,1,-0.325757308,0.125305679,116.8474805,0.36174729,1.595469662,-0.986550406,0.634017034,-3.222846351,-0.336019048,-1.192427229,10.5
Asclepias_syriaca,13,1,1,0,-0.330814924,-0.535651497,116.8474805,0.36174729,1.745394517,-0.845931059,0.634017034,-3.222846351,-0.336019048,-1.192427229,10.5
Desmodium_canadense,13,2,1,1,1.939097938,0.333434344,150.3268619,0.334536479,0.166472062,-0.725899006,0.802245442,-0.531530037,-1.439935446,-0.46441815,12
Asclepias_tuberosa,13,2,1,0,0.923852944,-1.224220408,150.3268619,0.334536479,0.227081695,-0.619361346,0.802245442,-0.531530037,-1.439935446,-0.46441815,12
Monarda_fistulosa,13,2,1,1,-0.325757308,0.125305679,150.3268619,0.334536479,0.051341581,-0.747474293,0.802245442,-0.531530037,-1.439935446,-0.46441815,12
Panclum_virgatum,13,2,1,1,1.562773584,-0.568674578,150.3268619,0.334536479,0.13940325,-0.843248795,0.802245442,-0.531530037,-1.439935446,-0.46441815,12
Elymus_canadensis,13,2,1,0,-0.290254646,1.932457145,150.3268619,0.334536479,-0.030373354,-0.831603961,0.802245442,-0.531530037,-1.439935446,-0.46441815,12
Asclepias_syriaca,13,0.5,2,0,-0.330814924,-0.535651497,151.854827,0.341477609,0.327025654,-0.399712092,0.812232412,-0.836861106,-1.856237124,1.560027381,9.8
Aster_ericoides,13,0.5,2,1,0.187198689,-1.405926644,151.854827,0.341477609,0.248335817,-0.419848328,0.812232412,-0.836861106,-1.856237124,1.560027381,9.8
Aster_N-A,13,0.5,2,1,-0.157500245,-0.134029239,151.854827,0.341477609,0.430325861,-0.30713601,0.812232412,-0.836861106,-1.856237124,1.560027381,9.8
Monarda_fistulosa,13,0.5,2,1,-0.325757308,0.125305679,151.854827,0.341477609,0.177100799,-0.540331439,0.812232412,-0.836861106,-1.856237124,1.560027381,9.8
Asclepias_tuberosa,13,0.5,2,0,0.923852944,-1.224220408,151.854827,0.341477609,0.352840913,-0.412218492,0.812232412,-0.836861106,-1.856237124,1.560027381,9.8
Asclepias_syriaca,13,2,2,0,-0.330814924,-0.535651497,162.18441,0.34230407,0.071753475,-0.104802191,0.488841175,-0.82969331,-0.869870058,-0.616899955,12.3
Calamagrostis_canadensis,13,2,2,0,0.426864585,1.831630363,162.18441,0.34230407,-0.086877418,-0.198397448,0.488841175,-0.82969331,-0.869870058,-0.616899955,12.3
Ratibida_pinnata,13,2,2,0,-1.574433682,-0.964892091,162.18441,0.34230407,-0.527023432,0.315873512,0.488841175,-0.82969331,-0.869870058,-0.616899955,12.3
Lespedeza_capitata,13,2,2,0,-0.518784311,1.336085922,162.18441,0.34230407,-0.14120557,-0.202021179,0.488841175,-0.82969331,-0.869870058,-0.616899955,12.3
Coreopsis_lanceolata,13,2,2,1,-2.15797621,-1.035854055,162.18441,0.34230407,-0.21597266,0.156085958,0.488841175,-0.82969331,-0.869870058,-0.616899955,12.3
Coreopsis_lanceolata,13,0.5,3,0,-2.15797621,-1.035854055,146.6051898,0.33363058,-0.838862491,0.362988364,0.592466482,-0.845136151,-1.099428695,-0.538187959,13.1
Andropogon_gerardii,13,0.5,3,1,1.069288831,0.069143982,146.6051898,0.33363058,0.508148145,-0.866059043,0.592466482,-0.845136151,-1.099428695,-0.538187959,13.1
Desmodium_canadense,13,0.5,3,1,1.939097938,0.333434344,146.6051898,0.33363058,0.243861507,-0.846736082,0.592466482,-0.845136151,-1.099428695,-0.538187959,13.1
Calamagrostis_canadensis,13,0.5,3,1,0.426864585,1.831630363,146.6051898,0.33363058,0.120024988,-0.821287279,0.592466482,-0.845136151,-1.099428695,-0.538187959,13.1
Coreopsis_tripteris,13,0.5,3,1,-0.968375668,-0.251308097,146.6051898,0.33363058,-0.025763071,-0.597188798,0.592466482,-0.845136151,-1.099428695,-0.538187959,13.1
Potentilla_arguta,13,2,3,0,-1.408660338,1.557429113,131.3170831,0.345563006,0.359094608,-0.351354017,0.815648292,-0.179198459,-1.36584257,1.743281587,11.3
Schizachyrium_scoparium,13,2,3,1,-0.089111616,0.794290674,131.3170831,0.345563006,1.066382081,-0.877691842,0.815648292,-0.179198459,-1.36584257,1.743281587,11.3
Aster_ericoides,13,2,3,0,0.187198689,-1.405926644,131.3170831,0.345563006,0.893253692,-0.868827339,0.815648292,-0.179198459,-1.36584257,1.743281587,11.3
Desmodium_illinoense,13,2,3,1,0.630407271,-0.099341128,131.3170831,0.345563006,0.931507622,-0.890365584,0.815648292,-0.179198459,-1.36584257,1.743281587,11.3
Aster_N-A,13,2,3,0,-0.157500245,-0.134029239,131.3170831,0.345563006,1.075243736,-0.756115021,0.815648292,-0.179198459,-1.36584257,1.743281587,11.3
Desmodium_canadense,13,1,4,1,1.939097938,0.333434344,117.9643315,0.376348431,2.030997983,-0.585090714,0.711282629,-1.289357044,-0.97034597,1.524427269,12.7
Ratibida_pinnata,13,1,4,1,-1.574433682,-0.964892091,117.9643315,0.376348431,1.301972272,0.119672226,0.711282629,-1.289357044,-0.97034597,1.524427269,12.7
Lespedeza_capitata,13,1,4,1,-0.518784311,1.336085922,117.9643315,0.376348431,1.852833312,-0.563265642,0.711282629,-1.289357044,-0.97034597,1.524427269,12.7
Desmodium_illinoense,13,1,4,1,0.630407271,-0.099341128,117.9643315,0.376348431,2.02535645,-0.507721135,0.711282629,-1.289357044,-0.97034597,1.524427269,12.7
Panclum_virgatum,13,1,4,1,1.562773584,-0.568674578,117.9643315,0.376348431,2.003929171,-0.702440503,0.711282629,-1.289357044,-0.97034597,1.524427269,12.7
Andropogon_gerardii,13,2,4,0,1.069288831,0.069143982,200.486326,0.300104539,-1.730748509,-0.235097772,0.896393322,-1.213713023,-0.350184921,0.028021363,13.8
Rudbeckia_hirta,13,2,4,0,0.137128441,-1.224227009,200.486326,0.300104539,-1.592609203,-0.18299735,0.896393322,-1.213713023,-0.350184921,0.028021363,13.8
Coreopsis_tripteris,13,2,4,1,-0.968375668,-0.251308097,200.486326,0.300104539,-1.819529928,-0.411357324,0.896393322,-1.213713023,-0.350184921,0.028021363,13.8
Monarda_punctata,13,2,4,1,0.335709803,-0.480910348,200.486326,0.300104539,-1.907414276,-0.147187266,0.896393322,-1.213713023,-0.350184921,0.028021363,13.8
Sorghastrum_nutans,13,2,4,0,0.609346862,-0.054742128,200.486326,0.300104539,-1.754063756,-0.226503598,0.896393322,-1.213713023,-0.350184921,0.028021363,13.8
Desmodium_illinoense,13,0.5,6,0,0.630407271,-0.099341128,150.7535742,0.367899493,0.949524832,0.162892749,0.276886045,-2.102538795,-0.238536159,-0.782246138,10.9
Monarda_punctata,13,0.5,6,1,0.335709803,-0.480910348,150.7535742,0.367899493,1.042787236,0.154110715,0.276886045,-2.102538795,-0.238536159,-0.782246138,10.9
Elymus_canadensis,13,0.5,6,1,-0.290254646,1.932457145,150.7535742,0.367899493,0.758320948,-0.020181785,0.276886045,-2.102538795,-0.238536159,-0.782246138,10.9
Panclum_virgatum,13,0.5,6,1,1.562773584,-0.568674578,150.7535742,0.367899493,0.928097552,-0.031826618,0.276886045,-2.102538795,-0.238536159,-0.782246138,10.9
Lespedeza_capitata,13,0.5,6,0,-0.518784311,1.336085922,150.7535742,0.367899493,0.777001694,0.107348242,0.276886045,-2.102538795,-0.238536159,-0.782246138,10.9
Asclepias_tuberosa,13,1,6,0,0.923852944,-1.224220408,149.5099903,0.33099419,0.163890624,-0.726061251,0.987394511,-1.22628535,-0.518371554,0.58269791,14.5
Calamagrostis_canadensis,13,1,6,1,0.426864585,1.831630363,149.5099903,0.33099419,-0.020555528,-0.807150108,0.987394511,-1.22628535,-0.518371554,0.58269791,14.5
Coreopsis_lanceolata,13,1,6,0,-2.15797621,-1.035854055,149.5099903,0.33099419,-0.82472532,0.222407849,0.987394511,-1.22628535,-0.518371554,0.58269791,14.5
Schizachyrium_scoparium,13,1,6,1,-0.089111616,0.794290674,149.5099903,0.33099419,0.232513917,-0.74255559,0.987394511,-1.22628535,-0.518371554,0.58269791,14.5
Andropogon_gerardii,13,1,6,1,1.069288831,0.069143982,149.5099903,0.33099419,0.367567629,-0.851921872,0.987394511,-1.22628535,-0.518371554,0.58269791,14.5
Schizachyrium_scoparium,13,0.5,7,1,-0.089111616,0.794290674,152.5987157,0.330754766,0.144515418,-0.666040055,0.92558431,-0.429302641,-3.009316397,-0.121056626,10.9
Ratibida_pinnata,13,0.5,7,1,-1.574433682,-0.964892091,152.5987157,0.330754766,-0.713743219,-0.051320436,0.92558431,-0.429302641,-3.009316397,-0.121056626,10.9
Potentilla_arguta,13,0.5,7,0,-1.408660338,1.557429113,152.5987157,0.330754766,-0.562772055,-0.13970223,0.92558431,-0.429302641,-3.009316397,-0.121056626,10.9
Rudbeckia_hirta,13,0.5,7,1,0.137128441,-1.224227009,152.5987157,0.330754766,0.417708436,-0.723305916,0.92558431,-0.429302641,-3.009316397,-0.121056626,10.9
Sorghastrum_nutans,13,0.5,7,1,0.609346862,-0.054742128,152.5987157,0.330754766,0.256253883,-0.766812164,0.92558431,-0.429302641,-3.009316397,-0.121056626,10.9
Sorghastrum_nutans,13,1,7,1,0.609346862,-0.054742128,139.8746301,0.343080403,0.890687468,-0.810098472,0.257398733,-0.703422667,-0.92605588,0.087974782,11.6
Aster_N-A,13,1,7,1,-0.157500245,-0.134029239,139.8746301,0.343080403,0.787810658,-0.587749543,0.257398733,-0.703422667,-0.92605588,0.087974782,11.6
Elymus_canadensis,13,1,7,0,-0.290254646,1.932457145,139.8746301,0.343080403,0.452870662,-0.90507464,0.257398733,-0.703422667,-0.92605588,0.087974782,11.6
Rudbeckia_hirta,13,1,7,1,0.137128441,-1.224227009,139.8746301,0.343080403,1.052142021,-0.766592224,0.257398733,-0.703422667,-0.92605588,0.087974782,11.6
Coreopsis_tripteris,13,1,7,0,-0.968375668,-0.251308097,139.8746301,0.343080403,0.3800915,-0.549822401,0.257398733,-0.703422667,-0.92605588,0.087974782,11.6
Elymus_canadensis,14,0.5,1,1,-0.290254646,1.932457145,195.6411831,0.319478776,-1.577084427,0.035250696,0.182151727,-0.55636544,-1.788510442,-2.810597334,15.2
