"accepted_binomial","latitude","longitude","verbatim_family","verbatim_scientific_name","family_matched","name_matched","name_matched_author","higher_plant_group","scrubbed_taxonomic_status","scrubbed_family","scrubbed_author","date_collected","datasource","dataset","dataowner","custodial_institution_codes","collection_code","datasource_id","is_cultivated_observation","is_cultivated_in_region","is_location_cultivated","is_geovalid","species","BIO1","BIO4","BIO12","BIO15"
"Hieracium fuscocinereum",60.25981,12.71381,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",2005-06-29,"GBIF","LD","LD","LD","General",4544,,0,,1,"Hieracium fuscocinereum",4.09922933578491,810.755981445312,808,25.0327777862549
"Hieracium fuscocinereum",60.99404,13.34525,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",2007-07-10,"GBIF","LD","LD","LD","General",4544,,0,,1,"Hieracium fuscocinereum",2.0524582862854,830.889953613281,820,26.7178115844727
"Hieracium fuscocinereum",62.05967,16.59289,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",2006-07-12,"GBIF","LD","LD","LD","General",4544,,0,,1,"Hieracium fuscocinereum",2.99932289123535,811.146545410156,683,28.5185260772705
"Hieracium fuscocinereum",57.69524,14.80645,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",2001-06-30,"GBIF","LD","LD","LD","General",4544,,0,,1,"Hieracium fuscocinereum",5.27421855926514,688.932250976562,686,21.8428955078125
"Hieracium fuscocinereum",59.89853,13.94509,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",2005-06-28,"GBIF","LD","LD","LD","General",4544,,0,,1,"Hieracium fuscocinereum",3.87469792366028,798.932983398438,809,24.2461051940918
"Hieracium fuscocinereum",61.10662,13.23372,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",2007-07-12,"GBIF","LD","LD","LD","General",4544,,0,,1,"Hieracium fuscocinereum",1.64075005054474,830.194274902344,841,27.8432502746582
"Hieracium fuscocinereum",58.42063,16.04888,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",2014-06-17,"GBIF","LD","LD","LD","General",4544,,0,,1,"Hieracium fuscocinereum",6.33134365081787,720.489868164062,587,27.3547077178955
"Hieracium fuscocinereum",59.91633,12.7369,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",2005-06-28,"GBIF","LD","LD","LD","General",4544,,0,,1,"Hieracium fuscocinereum",4.23796892166138,794.289367675781,842,23.6560306549072
"Hieracium fuscocinereum",59.91137,14.09811,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",2005-07-04,"GBIF","LD","LD","LD","General",4544,,0,,1,"Hieracium fuscocinereum",4.10038566589355,794.313354492188,822,23.7816009521484
"Hieracium fuscocinereum",65.14262,16.29507,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",2013-07-12,"GBIF","LD","LD","LD","General",4544,,0,,1,"Hieracium fuscocinereum",-0.14874991774559,885.346252441406,663,39.7098350524902
"Hieracium fuscocinereum",59.63122,12.72112,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",2011-06-22,"GBIF","LD","LD","LD","General",4544,,0,,1,"Hieracium fuscocinereum",5.2835521697998,781.5361328125,761,23.8892402648926
"Hieracium fuscocinereum",61.26251,16.63998,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",2006-07-15,"GBIF","LD","LD","LD","General",4544,,0,,1,"Hieracium fuscocinereum",4.19855213165283,794.743225097656,610,32.144401550293
"Hieracium fuscocinereum",60.56681,12.72556,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",2013-07-01,"GBIF","LD","LD","LD","General",4544,,0,,1,"Hieracium fuscocinereum",2.66278123855591,822.878601074219,791,28.0479125976562
"Hieracium fuscocinereum",59.83953,13.66651,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",2005-07-07,"GBIF","LD","LD","LD","General",4544,,0,,1,"Hieracium fuscocinereum",4.04481267929077,841.047729492188,712,28.2461395263672
"Hieracium fuscocinereum",63.72228,15.06013,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",1912-07-09,"GBIF","LD","LD","LD","General",4544,,0,,1,"Hieracium fuscocinereum",1.89679169654846,804.293762207031,612,35.1263771057129
"Hieracium fuscocinereum",58.573952,12.234623,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",,"GBIF","LD","LD","LD","General",4544,,0,,1,"Hieracium fuscocinereum",6.17544794082642,678.867370605469,808,24.1056575775146
"Hieracium fuscocinereum",58.63962,12.64663,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",2011-06-10,"GBIF","LD","LD","LD","General",4544,,0,,1,"Hieracium fuscocinereum",6.60853147506714,654.884643554688,669,25.6251239776611
"Hieracium fuscocinereum",59.65072,12.70975,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",2005-06-27,"GBIF","LD","LD","LD","General",4544,,0,,1,"Hieracium fuscocinereum",5.2835521697998,781.5361328125,761,23.8892402648926
"Hieracium fuscocinereum",62.99089,18.50047,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",2010-07-08,"GBIF","LD","LD","LD","General",4544,,0,,1,"Hieracium fuscocinereum",4.05322551727295,749.093078613281,665,28.625638961792
"Hieracium fuscocinereum",60.27547,12.68827,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",2005-07-14,"GBIF","LD","LD","LD","General",4544,,0,,1,"Hieracium fuscocinereum",4.09922933578491,810.755981445312,808,25.0327777862549
"Hieracium fuscocinereum",63.431187,13.093682,"Asteraceae","Hieracium fuscocinereum Norrl.","Asteraceae","Hieracium fuscocinereum","Norrl.","flowering plants","Accepted","Asteraceae","Norrl.",1890-08-20,"GBIF","BMO","BMO","BMO","OHN",3874,,0,,1,"Hieracium fuscocinereum",0.895770788192749,714.842895507812,736,27.1077976226807
"Hieracium fuscocinereum",64.93561,16.01967,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",1976-07-08,"GBIF","LD","LD","LD","General",4544,,0,,1,"Hieracium fuscocinereum",0.0108334012329578,885.951843261719,683,36.6970329284668
"Hieracium fuscocinereum",59.54306,18.19806,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",2006-06-17,"GBIF","LD","LD","LD","General",4544,,0,,1,"Hieracium fuscocinereum",6.07407283782959,736.967529296875,571,31.4061050415039
"Hieracium fuscocinereum",60.73927,16.48338,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",2006-07-05,"GBIF","LD","LD","LD","General",4544,,0,,1,"Hieracium fuscocinereum",4.22162485122681,772.0625,683,28.9430141448975
"Hieracium fuscocinereum",59.48395,13.00736,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",2011-06-05,"GBIF","LD","LD","LD","General",4544,,0,,1,"Hieracium fuscocinereum",5.41101026535034,787.746398925781,712,25.5244045257568
"Hieracium fuscocinereum",59.98252,14.7107,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",2004-07-01,"GBIF","LD","LD","LD","General",4544,,0,,1,"Hieracium fuscocinereum",4.21665620803833,766.896179199219,771,25.0987758636475
"Hieracium fuscocinereum",60.30445,12.66433,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",2002-07-04,"GBIF","LD","LD","LD","General",4544,,0,,1,"Hieracium fuscocinereum",3.4952917098999,805.079162597656,857,24.108850479126
"Hieracium fuscocinereum",61.35619,16.10525,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",2012-07-15,"GBIF","LD","LD","LD","General",4544,,0,,1,"Hieracium fuscocinereum",3.8269374370575,828.012084960938,574,35.229564666748
"Hieracium fuscocinereum",60.031275,14.129388,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",,"GBIF","LD","LD","LD","General",4544,,0,,1,"Hieracium fuscocinereum",3.75503134727478,799.323791503906,830,23.9777736663818
"Hieracium fuscocinereum",63.36306,16.25062,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",2010-07-10,"GBIF","LD","LD","LD","General",4544,,0,,1,"Hieracium fuscocinereum",1.78029179573059,842.789855957031,667,35.6218338012695
"Hieracium fuscocinereum",60.05629,14.05831,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",2005-07-04,"GBIF","LD","LD","LD","General",4544,,0,,1,"Hieracium fuscocinereum",3.75503134727478,799.323791503906,830,23.9777736663818
"Hieracium fuscocinereum",59.62876,12.72784,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",2014-06-08,"GBIF","LD","LD","LD","General",4544,,0,,1,"Hieracium fuscocinereum",5.2835521697998,781.5361328125,761,23.8892402648926
"Hieracium fuscocinereum",57.657361,14.695006,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",,"GBIF","LD","LD","LD","General",4544,,0,,1,"Hieracium fuscocinereum",5.36219787597656,688.236022949219,717,20.9645347595215
"Hieracium fuscocinereum",59.47391,12.73858,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",2015-07-04,"GBIF","LD","LD","LD","General",4544,,0,,1,"Hieracium fuscocinereum",5.35696887969971,766.243347167969,783,23.7542457580566
"Hieracium fuscocinereum",61.04504,16.34183,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",2006-07-06,"GBIF","LD","LD","LD","General",4544,,0,,1,"Hieracium fuscocinereum",3.55864572525024,781.5166015625,695,29.3310546875
"Hieracium fuscocinereum",59.69038,12.67766,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",2005-06-27,"GBIF","LD","LD","LD","General",4544,,0,,1,"Hieracium fuscocinereum",4.4972710609436,786.443664550781,822,23.7023296356201
"Hieracium fuscocinereum",60.29242,12.6872,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",2009-06-25,"GBIF","LD","LD","LD","General",4544,,0,,1,"Hieracium fuscocinereum",4.09922933578491,810.755981445312,808,25.0327777862549
"Hieracium fuscocinereum",59.5499,13.01979,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",2005-07-01,"GBIF","LD","LD","LD","General",4544,,0,,1,"Hieracium fuscocinereum",5.04727077484131,802.744689941406,712,26.6258525848389
"Hieracium fuscocinereum",64.64933,17.8578,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",2013-07-13,"GBIF","LD","LD","LD","General",4544,,0,,1,"Hieracium fuscocinereum",0.82763534784317,833.729431152344,657,39.0305519104004
"Hieracium fuscocinereum",60.98849,13.33644,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",2007-07-10,"GBIF","LD","LD","LD","General",4544,,0,,1,"Hieracium fuscocinereum",2.0524582862854,830.889953613281,820,26.7178115844727
"Hieracium fuscocinereum",59.31916,15.401609,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",,"GBIF","LD","LD","LD","General",4544,,0,,1,"Hieracium fuscocinereum",6.00928115844727,756.399597167969,636,28.1623210906982
"Hieracium fuscocinereum",59.64957,12.75278,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",2014-06-03,"GBIF","LD","LD","LD","General",4544,,0,,1,"Hieracium fuscocinereum",5.2835521697998,781.5361328125,761,23.8892402648926
"Hieracium fuscocinereum",60.09667,14.12628,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",2005-07-04,"GBIF","LD","LD","LD","General",4544,,0,,1,"Hieracium fuscocinereum",3.75503134727478,799.323791503906,830,23.9777736663818
"Hieracium fuscocinereum",59.23241,16.822388,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",1928-06-25,"GBIF","BMO","BMO","BMO","OHN",3874,,0,,1,"Hieracium fuscocinereum",6.1057710647583,738.282775878906,575,29.3600025177002
"Hieracium fuscocinereum",58.54265,12.04682,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",2013-06-25,"GBIF","LD","LD","LD","General",4544,,0,,0,"Hieracium fuscocinereum",6.05339574813843,677.7568359375,893,23.1291027069092
"Hieracium fuscocinereum",59.36877,18.05334,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",1925-06-20,"GBIF","LD","LD","LD","General",4544,,0,,0,"Hieracium fuscocinereum",6.40800046920776,748.176696777344,547,29.2118949890137
"Hieracium fuscocinereum",59.84396,13.11926,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",1911-06-14,"GBIF","LD","LD","LD","General",4544,,0,,1,"Hieracium fuscocinereum",4.62251043319702,812.081787109375,754,27.2064895629883
"Hieracium fuscocinereum",60.18424,18.77871,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",2019-07-11,"GBIF","LD","LD","LD","General",4544,,0,,0,"Hieracium fuscocinereum",5.79098653793335,693.429626464844,590,27.6316394805908
"Hieracium fuscocinereum",59.66157,18.91468,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",1940-06-24,"GBIF","LD","LD","LD","General",4544,,0,,0,"Hieracium fuscocinereum",6.0625,697.157348632812,559,29.4964599609375
"Hieracium fuscocinereum",59.96981,18.36898,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",1912-07-01,"GBIF","LD","LD","LD","General",4544,,0,,0,"Hieracium fuscocinereum",5.69377088546753,731.330688476562,606,30.8742866516113
"Hieracium fuscocinereum",59.6048,6.2976,"Asteraceae","Hieracium fuscocinereum Norrl.","Asteraceae","Hieracium fuscocinereum","Norrl.","flowering plants","Accepted","Asteraceae","Norrl.",1995-06-27,"GBIF","O","O","O","V",4678,,0,,0,"Hieracium fuscocinereum",4.36913394927979,577.345275878906,2613,35.7667961120605
"Hieracium fuscocinereum",61.21772,14.15192,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",1912-06-25,"GBIF","LD","LD","LD","General",4544,,0,,1,"Hieracium fuscocinereum",2.71421885490417,843.866821289062,672,32.027645111084
"Hieracium fuscocinereum",59.97931,13.7614,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",2005-07-04,"GBIF","LD","LD","LD","General",4544,,0,,1,"Hieracium fuscocinereum",3.94818735122681,817.41845703125,756,25.863977432251
"Hieracium fuscocinereum",60.03531,13.72564,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",2005-07-02,"GBIF","LD","LD","LD","General",4544,,0,,1,"Hieracium fuscocinereum",3.86806273460388,834.5263671875,710,28.2933368682861
"Hieracium fuscocinereum",59.37654,13.50622,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",1932-07-01,"GBIF","LD","LD","LD","General",4544,,0,,1,"Hieracium fuscocinereum",5.870041847229,761.506530761719,667,24.1905269622803
"Hieracium fuscocinereum",59.401702,18.083419,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",1949-06-17,"GBIF","BMO","BMO","BMO","OHN",3874,,0,,0,"Hieracium fuscocinereum",6.40800046920776,748.176696777344,547,29.2118949890137
"Hieracium fuscocinereum",59.79689,13.21165,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",1908-06-20,"GBIF","LD","LD","LD","General",4544,,0,,1,"Hieracium fuscocinereum",4.75369787216187,812.265441894531,724,27.356107711792
"Hieracium fuscocinereum",59.83576,17.11849,"Asteraceae","Hieracium philanthrax Dahlst.","Asteraceae","Hieracium philanthrax","Dahlst.","flowering plants","Accepted","Asteraceae","(Dahlst.) Greuter",1930-06-24,"GBIF","LD","LD","LD","General",4544,,0,,0,"Hieracium fuscocinereum",5.59570837020874,753.405029296875,621,28.0033149719238
