",""species"",""region"",""biome"",""spines"",""hmax"",""sla"",""woo"",""ref.sla"",""ref.woo"",""ref.hmax"",""mat"",""map"",""rs"",""nfires"",""avgfrp"",""cec"",""cly"",""crf"",""orc"",""ph"",""slt"",""snd"""
"96,""Synsepalum afzelii"",""Afrotropical"",""forest"","""",NA,NA,0.815263909,"""",""Zanneetal2009"","""",25.1170636363636,2486.09090909091,67.9250818181818,5.96092727272727,14.9830209090909,12.9090909090909,29.1363636363636,18.0454545454545,23.1363636363636,50.4090909090909,19.3636363636364,51.3636363636364"
"97,""Sarcaulus brasiliensis"",""Neotropical"",""forest"",""n"",NA,NA,0.615,"""",""Zanneetal2009"","""",21.9687525,2163.33333333333,46.3184916666667,9.51829166666667,14.9002,16.1666666666667,32.4583333333333,8.625,45.9166666666667,52.9583333333333,22.5,45"
"98,""Baillonella toxisperma"",""Afrotropical"",""forest"","""",NA,NA,0.724813219,"""",""Zanneetal2009"","""",24.1762769230769,1857.23076923077,64.2247923076923,1.29989230769231,3.47666923076923,9.69230769230769,39.4615384615385,11.0769230769231,19.5769230769231,48.2307692307692,14.1153846153846,46.6923076923077"
"99,""Gluema ivorensis"",""Afrotropical"",""forest"","""",NA,NA,0.972307001,"""",""Zanneetal2009"","""",26.2486166666667,2056.33333333333,64.392,20.6612666666667,6.42068333333333,9.08333333333333,27.3333333333333,20.3333333333333,16.6666666666667,51.0833333333333,17.1666666666667,55.5833333333333"
"100,""Elaeoluma glabrescens"",""Neotropical"",""forest"","""",38,NA,NA,"""","""",""Oliveira-Filhoetal2007"",27.0472333333333,2929,43.3645333333333,2.98076666666667,5.92143,13.75,24,7.75,54.25,46.5,27.5,48.5"
"101,""Vitellaria paradoxa"",""Afrotropical"",""forest"",""n"",20,8.089727538,NA,""Dominguesetal2010"","""",""JStorPlants"",27.0760850272232,1032.46460980036,100.590386660617,73.1165600725953,22.0440773139746,8.98455949137148,23.7425068119891,18.9909173478656,6.91053587647593,61.1248864668483,21.4900090826521,54.7529518619437"
"102,""Sideroxylon inerme"",""Afrotropical"",""savanna"",""n"",15,8.76,0.873,""Plasetal2012"",""Plasetal2012"",""JStorPlants"",20.283176,720.04,48.482848,21.8772785714286,34.58125,15.3703703703704,25.7222222222222,8.11111111111111,18.8888888888889,61.7222222222222,16.5555555555556,57.6851851851852"
"103,""Ecclinusa lanceolata"",""Neotropical"",""forest"",""n"",NA,NA,0.58,"""",""Zanneetal2009"","""",24.9666666666667,2283,50.70535,9.59993333333333,15.8322666666667,16.3,38.2,9,26,54,24.7,37.1"
"104,""Ecclinusa guianensis"",""Neotropical"",""forest"",""n"",NA,NA,0.627346212,"""",""Zanneetal2009"","""",26.3034833333333,2100.75,55.273375,0.828083333333333,20.0555583333333,7.77272727272727,35.1363636363636,7.81818181818182,13.6818181818182,48.6818181818182,19.1363636363636,45.8181818181818"
"105,""Autranella congolensis"",""Afrotropical"",""forest"",""n"",12,NA,0.777126381,"""",""Zanneetal2009"",""JStorPlants"",25.1476,1929.28571428571,53.0658,10.0837714285714,10.5792257142857,7,32.9285714285714,11.2142857142857,13,50,14.3571428571429,52.8571428571429"
"106,""Ongokea gore"",""Afrotropical"",""forest"",""n"",50,NA,0.749176039,"""",""Zanneetal2009"",""CJB"",24.86953125,1861.9375,64.3473,25.51390625,18.4488625,10.3666666666667,32.7,12.0666666666667,18.9666666666667,50.9666666666667,17.5333333333333,49.7"
"107,""Ximenia americana"",""Neotropical"",""savanna"","""",12,NA,NA,"""","""",""Oliveira-Filhoetal2007"",24.1384519685039,1048.20472440945,87.2598838582677,41.9317244094488,24.3376456692913,16.8913043478261,29.2845849802372,13.5237154150198,11.8241106719368,63.8260869565217,20.6166007905138,50.0849802371541"
"108,""Ximenia americana"",""Afrotropical"",""savanna"",""y"",7,NA,0.702,"""",""Plasetal2012"",""JStorPlants"",24.1384519685039,1048.20472440945,87.2598838582677,41.9317244094488,24.3376456692913,16.8913043478261,29.2845849802372,13.5237154150198,11.8241106719368,63.8260869565217,20.6166007905138,50.0849802371541"
"109,""Coddia rudis"",""Afrotropical"",""savanna"",""n"",4,18.18,0.939,""Plasetal2012"",""Plasetal2012"",""FloraofZimbabue"",21.0063631578947,794.105263157895,68.2014684210526,31.8479473684211,26.9001615789474,13.6842105263158,30.4210526315789,6.18421052631579,12.2105263157895,60.9473684210526,16.2894736842105,53.1578947368421"
"110,""Duroia eriopila"",""Neotropical"",""forest"",""n"",NA,NA,0.79606,"""",""Zanneetal2009"","""",25.8996666666667,2001.41666666667,55.23165,5.37810833333333,2.52166666666667,9.625,33.25,10.4166666666667,26.125,47.75,20.9583333333333,45.875"
"111,""Duroia hirsuta"",""Neotropical"",""forest"",""n"",NA,NA,0.77,"""",""Zanneetal2009"","""",24.8225666666667,3166,35.6343583333333,6.95304166666667,7.13291458333333,14.6041666666667,33.1041666666667,7.79166666666667,32.0208333333333,51.0416666666667,24.1666666666667,42.7291666666667"
"112,""Duroia aquatica"",""Neotropical"",""forest"","""",NA,NA,0.785,"""",""Zanneetal2009"","""",26.6417,2045,49.679,0,0,8,32.5,7,11.5,47.5,18.5,49"
"113,""Duroia micrantha"",""Neotropical"",""forest"","""",NA,NA,0.8,"""",""Zanneetal2009"","""",26.8394588235294,1994.94117647059,67.8142529411765,31.1563941176471,26.4867588235294,12.1470588235294,27.4411764705882,5.64705882352941,26.8235294117647,52.7352941176471,25.3823529411765,47.1176470588235"
"114,""Duroia fusifera"",""Neotropical"",""forest"","""",NA,NA,0.672,"""",""Zanneetal2009"","""",26.7021,2746.75,56.635,35.26765,21.380475,10.3333333333333,27.1666666666667,7.5,19.8333333333333,53.1666666666667,25.5,47.1666666666667"
"115,""Coutarea hexandra"",""Neotropical"",""forest"",""n"",10,20.11,0.6,""Miatto&Batala2016"",""Zanneetal2009"",""Oliveira-Filhoetal2007"",23.2131231677019,1317.70807453416,64.0567430434783,22.6808472049689,24.3203513043478,17.1613924050633,33.4398734177215,8.16139240506329,17.4588607594937,59.5664556962025,21.0316455696203,45.5221518987342"
"116,""Posoqueria latifolia"",""Neotropical"",""forest"",""n"",25,NA,0.569919749,"""",""Zanneetal2009"",""FloradoBrasil"",23.2687486666667,2155.75333333333,55.1506693333333,18.6958,14.6072704,19.5503355704698,34.8523489932886,9.30872483221476,31.8892617449664,54.0302013422819,24.3959731543624,40.7684563758389"
"117,""Posoqueria longiflora"",""Neotropical"",""forest"",""n"",5,NA,0.455,"""",""Zanneetal2009"",""FloradoBrasil"",25.2734375,1826.95833333333,57.9624416666667,25.5903333333333,13.8233333333333,11.5,30.547619047619,6.02380952380952,33.6428571428571,52.3095238095238,21,48.3095238095238"
"118,""Guettarda viburnoides"",""Neotropical"",""savanna"",""n"",12,NA,NA,"""","""",""Oliveira-Filhoetal2007"",23.0798411764706,1361.86764705882,68.2614352941176,34.3548441176471,24.1184808823529,9.58955223880597,31.134328358209,4.85074626865672,14.0820895522388,55.2537313432836,17.7835820895522,51.0373134328358"
"119,""Guettarda spruceana"",""Neotropical"",""savanna"",""n"",17,NA,NA,"""","""",""FloradoBrasil"",25.178125,1696.75,63.0874,24.6001,28.889775,10,29.125,3.375,14,52.75,21.875,48.875"
"120,""Guettarda pohliana"",""Neotropical"",""forest"","""",7,NA,NA,"""","""",""Oliveira-Filhoetal2007"",24.1641076923077,1679.23076923077,74.0915,28.7346461538462,31.8408692307692,7.11538461538461,30.1538461538462,4.19230769230769,12.2307692307692,53.3846153846154,18.5,51.3461538461538"
"121,""Guettarda angelica"",""Neotropical"",""savanna"",""n"",7,NA,NA,"""","""",""FloradoBrasil"",23.6605942857143,741.114285714286,76.4267285714286,8.12122571428571,21.2856885714286,11.4857142857143,25.0857142857143,6.12857142857143,8.5,61.0142857142857,18.1142857142857,56.7285714285714"
"122,""Guettarda platypoda"",""Neotropical"",""savanna"",""n"",6,NA,NA,"""","""",""Oliveira-Filhoetal2007"",24.3419846153846,1109,69.7090769230769,30.3673461538462,28.6276923076923,10.4583333333333,25.8333333333333,5.41666666666667,9.66666666666667,58.4583333333333,15.7916666666667,58.4166666666667"
"123,""Macrocnemum roseum"",""Neotropical"",""forest"","""",NA,NA,0.45,"""",""Zanneetal2009"","""",23.8598777777778,2497.7037037037,50.277877037037,6.28218518518519,16.3828503703704,25.1851851851852,33.4259259259259,10.5,39.2222222222222,53.8518518518519,27.0925925925926,39.5"
"124,""Hallea ledermannii"",""Afrotropical"",""forest"","""",NA,NA,0.468026346,"""",""Zanneetal2009"","""",25.5683681818182,1780.77272727273,67.7562090909091,17.1728727272727,12.5718922727273,10.8636363636364,33.1363636363636,15.2727272727273,20.0227272727273,52.5909090909091,17.2272727272727,49.7272727272727"
"125,""Mitragyna stipulosa"",""Afrotropical"",""forest"",""n"",43,NA,0.47880397,"""",""Zanneetal2009"",""JStorPlants"",24.5956857142857,1697.96428571429,74.6106178571429,63.4044321428571,18.2807617857143,12.3571428571429,31.4464285714286,13.6071428571429,17.5535714285714,54.7857142857143,19.5535714285714,49.0714285714286"
"126,""Faramea multiflora"",""Neotropical"",""forest"","""",10,NA,NA,"""","""",""Oliveira-Filhoetal2007"",22.8471275862069,2373.3908045977,45.1222896551724,9.9376816091954,6.18129735632184,20.546511627907,32.4941860465116,9.74418604651163,46.906976744186,52.406976744186,26.3023255813953,41.2383720930233"
"127,""Faramea occidentalis"",""Neotropical"",""forest"","""",18,NA,0.61824,"""",""Zanneetal2009"",""Oliveira-Filhoetal2007"",24.03359375,2082.00892857143,67.612025,27.8790342342342,19.0206727678571,22.5044642857143,35.0714285714286,12.3080357142857,24.6473214285714,57.5,25.28125,39.6428571428571"
"128,""Faramea crassifolia"",""Neotropical"",""savanna"","""",6,NA,NA,"""","""",""Oliveira-Filhoetal2007"",26.0297857142857,1797.14285714286,73.3834285714286,19.0031857142857,24.7199857142857,11.0714285714286,30.5,5.42857142857143,18.2857142857143,53,21.4285714285714,48"
"129,""Tocoyena formosa"",""Neotropical"",""savanna"",""n"",6,11.08495,0.4,""Cianciarusoetal2013/DantasandBatala2012"",""Miato2011"",""Oliveira-Filhoetal2007"",23.3125460674157,1179.42696629213,74.1021247191011,29.3364011111111,31.1683866666667,9.59444444444444,28.4388888888889,4.86111111111111,10.7111111111111,56.5888888888889,17.2388888888889,54.3888888888889"
"130,""Tocoyena bullata"",""Neotropical"",""savanna"",""n"",5,NA,NA,"""","""",""Oliveira-Filhoetal2007"",23.2482882352941,1131.88235294118,48.7510352941176,6.65613333333333,10.7854944444444,16.8055555555556,27.9444444444444,4.52777777777778,20.4722222222222,59.0833333333333,16.8611111111111,55.1944444444444"
"131,""Tocoyena brasiliensis"",""Neotropical"",""forest"",""n"",5,NA,NA,"""","""",""Oliveira-Filhoetal2007"",26.00334,1323,84.93082,32.0027,36.60668,9.6,26.6,5,11.6,57,22.5,50.9"
"132,""Tocoyena williamsii"",""Neotropical"",""forest"",""n"",NA,NA,0.62,"""",""Zanneetal2009"","""",24.5576333333333,2466,30.9690833333333,23.3615333333333,7.38311666666667,15.3333333333333,32.5833333333333,6.33333333333333,36.75,50.8333333333333,23.6666666666667,43.6666666666667"
"133,""Palicourea nitidella"",""Neotropical"",""forest"","""",5,NA,NA,"""","""",""Oliveira-Filhoetal2007"",26.6027473684211,2421.5,55.0673526315789,19.3475578947368,21.3223244736842,9.06578947368421,29.4868421052632,4.05263157894737,30.2763157894737,47.8552631578947,22.6710526315789,47.75"
"134,""Palicourea coriacea"",""Neotropical"",""savanna"","""",NA,11.16454545,NA,""DantasandBatala2012"","""","""",22.0627411764706,1507.64705882353,81.6816882352941,30.3937529411765,46.7631588235294,6.61764705882353,31.7647058823529,3.82352941176471,10.3823529411765,53.7941176470588,15.1764705882353,53.0882352941176"
"135,""Palicourea guianensis"",""Neotropical"",""forest"","""",NA,NA,0.54,"""",""Zanneetal2009"","""",24.65836,2670.84,48.6630646666667,10.2599780821918,11.0212484459459,19.2852348993289,32.9697986577181,9.6006711409396,39.8422818791946,52.4865771812081,25.5335570469799,41.5"
"136,""Palicourea rigida"",""Neotropical"",""savanna"","""",8,9.109233333,0.209666667,""Batalaetal2011/Cianciarusoetal2013/Miatto&Batala2016"",""Abeetal2018/Batalaetal2011/Miato2011"",""Oliveira-Filhoetal2007"",22.19838875,1523.4375,71.2565025,34.148025,27.225723375,9.73417721518987,32.6708860759494,5.84177215189873,17.9493670886076,53.9746835443038,18.3481012658228,48.9620253164557"
"137,""Palicourea macrobotrys"",""Neotropical"",""savanna"","""",6,NA,NA,"""","""",""Oliveira-Filhoetal2007"",21.7237142307692,2266.84615384615,49.5900538461539,9.40323846153846,15.0735980769231,16.3461538461538,33.8461538461538,8.57692307692308,31.2884615384615,53.5,25.4615384615385,40.6153846153846"
"138,""Palicourea crocea"",""Neotropical"",""forest"","""",NA,NA,0.56,"""",""Zanneetal2009"","""",24.1400210891089,1965.51485148515,50.1239861386139,22.5082181818182,19.6467293684211,17.1122448979592,32.5408163265306,7.20408163265306,27.7397959183673,54.7040816326531,24.3418367346939,43.1173469387755"
"139,""Plectroniella armata"",""Afrotropical"",""savanna"",""y"",8,14.41,0.959,""Plasetal2012"",""Plasetal2012"",""JStorPlants"",20.1282333333333,843.222222222222,68.6999555555556,42.1773777777778,35.6597222222222,11.5555555555556,30.0555555555556,4.94444444444444,13,60.1111111111111,15.4444444444444,54.5555555555556"
"140,""Botryarrhena pendula"",""Neotropical"",""forest"",""n"",NA,NA,0.734,"""",""Zanneetal2009"","""",25.9833,2748,23.3609,0,0,11.5,27.5,1,110.5,45,25.5,46.5"
"141,""Amaioua guianensis"",""Neotropical"",""forest"",""n"",17,NA,0.60870519,"""",""Balhetal2011/Dantasetal2013/Zanneetal2009"",""Oliveira-Filhoetal2007"",23.4005048780488,1706.87804878049,57.3912853658537,10.1120761904762,17.4972595238095,12.2125,32.6,6.4875,19,51.9875,21.0875,46.375"
"142,""Amaioua intermedia"",""Neotropical"",""forest"",""n"",20,NA,NA,"""","""",""Oliveira-Filhoetal2007"",20.9025875,1473.125,68.52415625,13.64836875,27.121010625,10.28125,38.1875,4.53125,17.71875,52.71875,17.25,44.6875"
"143,""Corynanthe pachyceras"",""Afrotropical"",""forest"",""n"",21,13.86962552,0.673425887,""Dominguesetal2010"",""Zanneetal2009"",""JStorPlants"",24.7361,1737.95833333333,56.1355,16.2795208333333,10.0989666666667,11.7291666666667,33.4166666666667,17.7916666666667,16.5833333333333,52.4166666666667,18.125,48.625"
"144,""Pagamea coriacea"",""Neotropical"",""forest"","""",NA,NA,0.563333333,"""",""Zanneetal2009"","""",26.4487836363636,2648.90909090909,38.8419436363636,6.87928909090909,9.25584,9.24038461538461,28.1634615384615,3.16346153846154,34.625,46.4519230769231,23.0192307692308,48.8557692307692"
"145,""Pagamea plicata"",""Neotropical"",""savanna"","""",20,NA,NA,"""","""",""Oliveira-Filhoetal2007"",25.7206210526316,2385.68421052632,39.9704368421053,14.4785210526316,14.5240421052632,10,29.8947368421053,3.89473684210526,31.6842105263158,47.2368421052632,21.9736842105263,48.1052631578947"
"146,""Isertia hypoleuca"",""Neotropical"",""forest"","""",NA,NA,0.52,"""",""Zanneetal2009"","""",25.7651139534884,2246.18604651163,54.7139720930233,12.9155976744186,11.9524720930233,10.280487804878,33.109756097561,5.45121951219512,22.390243902439,47.4390243902439,24.0853658536585,42.8658536585366"
"147,""Isertia coccinea"",""Neotropical"",""forest"","""",NA,NA,0.52,"""",""Zanneetal2009"","""",26.3375,2451,46.71015,0,0,13.5,34.5,4,23,50,23,42.5"
"148,""Isertia laevis"",""Neotropical"",""forest"","""",NA,NA,0.52,"""",""Zanneetal2009"","""",23.3835742857143,2692.82857142857,38.8118971428571,4.47076388888889,4.42099666666667,23.6142857142857,34.1,9.92857142857143,49.0142857142857,53.2,26.3142857142857,39.4714285714286"
"149,""Calycophyllum candidissimum"",""Neotropical"",""forest"","""",NA,NA,0.696666667,"""",""Zanneetal2009"","""",25.1609714285714,1623.85714285714,86.4487795918367,41.2900673469388,21.3772285714286,22.6734693877551,36.0204081632653,16.0918367346939,17.5612244897959,61.2142857142857,26.2857142857143,37.7142857142857"
"150,""Coussarea platyphylla"",""Neotropical"",""forest"",""n"",6,NA,NA,"""","""",""FloradoBrasil"",23.6773222222222,1590.44444444444,66.3789777777778,53.6419888888889,29.7566555555556,7.27777777777778,27.7777777777778,4.05555555555556,10.5555555555556,54.0555555555556,18.2777777777778,53.7777777777778"
"151,""Coussarea ampla"",""Neotropical"",""forest"","""",NA,NA,0.476,"""",""Zanneetal2009"","""",26.4458,2370,40.1827,0,0,8,36,1.5,16,43.5,20,44"
"152,""Coussarea nodosa"",""Neotropical"",""savanna"",""n"",4,NA,NA,"""","""",""Oliveira-Filhoetal2007"",22.5264,1678.33333333333,16.4112666666667,1.32586666666667,7.30833333333333,17,34.5,10.5,36.5,51.6666666666667,23.5,42.1666666666667"
"153,""Coussarea contracta"",""Neotropical"",""forest"",""n"",12,NA,NA,"""","""",""Oliveira-Filhoetal2007"",19.5243970588235,1602.47058823529,32.7970170588235,8.03251764705882,13.6700764705882,13.0147058823529,40.0147058823529,4.14705882352941,26.0882352941176,52.3823529411765,20.8382352941176,39.2058823529412"
"154,""Coussarea congestiflora"",""Neotropical"",""forest"",""n"",8,NA,NA,"""","""",""FloradoBrasil"",23.16355,1763,51.094025,3.726975,10.541675,12,32.75,8,36,52.25,17.75,49.625"
"155,""Coussarea hirticalyx"",""Neotropical"",""forest"",""n"",NA,NA,0.645,"""",""Zanneetal2009"","""",26.9042,2822,51.9312,0,0,10.5,33,12.5,27,48,20,47"
"156,""Macbrideina peruviana"",""Neotropical"",""forest"","""",NA,NA,0.54,"""",""Zanneetal2009"","""",23.1690571428571,2936.71428571429,31.4955285714286,0,0,21.8571428571429,34.3571428571429,10.2857142857143,46.3571428571429,52.1428571428571,25.2857142857143,40.5714285714286"
"157,""Ixora gardneriana"",""Neotropical"",""forest"",""n"",7,NA,NA,"""","""",""Oliveira-Filhoetal2007"",21.3901125,1393.75,72.4233375,8.698175,13.9839,9.9375,32.75,4.75,21.125,52.625,18.125,49.1875"
"158,""Melanopsidium nigrum"",""Neotropical"",""forest"",""n"",10,NA,0.54,"""",""Zanneetal2009"",""FloradoBrasil"",19.9917,1444,58.6562666666667,0.662733333333333,3.75,23.3333333333333,29.3333333333333,17.5,76.6666666666667,52.5,26.5,43.8333333333333"
"159,""Stachyarrhena acuminata"",""Neotropical"",""forest"","""",NA,NA,0.82,"""",""Zanneetal2009"","""",26.1,2277.66666666667,58.5102666666667,1.65716666666667,5.06,7.5,33.6666666666667,2.66666666666667,16.8333333333333,43.3333333333333,22.6666666666667,43.5"
"160,""Machaonia acuminata"",""Neotropical"",""forest"",""y"",15,NA,NA,"""","""",""Oliveira-Filhoetal2007"",25.6462864864865,1613.35135135135,74.4925294594595,39.1856567567568,25.275972972973,23.9166666666667,34.7361111111111,9.36111111111111,14.2222222222222,61.4722222222222,24.6111111111111,40.75"
"161,""Ferdinandusa rudgeoides"",""Neotropical"",""forest"","""",NA,NA,0.8,"""",""Zanneetal2009"","""",26.175,2097,48.2863428571429,36.6096428571429,19.1020271428571,10,30.7857142857143,1.64285714285714,45,47.3571428571429,26.0714285714286,42.8571428571429"
"162,""Ladenbergia chapadensis"",""Neotropical"",""savanna"","""",8,NA,NA,"""","""",""Oliveira-Filhoetal2007"",19.7958,1044,36.2731,8.9379,13.2889,20,38,8,26,54.5,25,37"
"163,""Ladenbergia cujabensis"",""Neotropical"",""savanna"","""",5,NA,NA,"""","""",""Oliveira-Filhoetal2007"",24.7625,1148.5,83.923,20.603225,23.921475,5.25,24.375,3.625,8.75,53.75,17.625,58"
"164,""Ladenbergia pavonii"",""Neotropical"",""forest"","""",NA,NA,0.47,"""",""Zanneetal2009"","""",21.208325,1554.5,73.0283,1.2402,14.20625,24.625,34.125,15.5,54.25,56.5,29.125,36.75"
"165,""Ladenbergia graciliflora"",""Neotropical"",""savanna"","""",10,NA,NA,"""","""",""Oliveira-Filhoetal2007"",24.955725,2100.875,36.7332125,2.2350375,5.2501125,12.8125,32.3125,5.875,22.625,49.875,25.0625,42.5"
"166,""Pausinystalia macroceras"",""Afrotropical"",""forest"",""n"",27,NA,0.587603619,"""",""Zanneetal2009"",""JStorPlants"",24.6357421052632,1752.15789473684,44.5303789473684,11.3004157894737,9.55347210526316,10.0625,33.71875,6.96875,23.75,50.3125,17.28125,49.03125"
"167,""Pausinystalia lane-poolei"",""Afrotropical"",""forest"",""n"",15,NA,0.619209083,"""",""Zanneetal2009"",""JStorPlants"",20.42015,1776.33333333333,49.88,2.31921666666667,12.21445,17.0833333333333,34,14.75,32.0833333333333,50.9166666666667,24.4166666666667,41.75"
"168,""Capirona decorticans"",""Neotropical"",""forest"","""",NA,NA,0.592933333,"""",""Zanneetal2009"","""",25.1011272727273,2297.81818181818,59.6850272727273,56.5464545454545,18.0580272727273,10.3181818181818,32.4545454545455,4.13636363636364,18.9545454545455,49.4090909090909,22.9545454545455,44.4545454545455"
"169,""Remijia amazonica"",""Neotropical"",""forest"","""",NA,NA,0.56,"""",""Zanneetal2009"","""",26.348975,2491.5,52.40085,20.62325,23.0549,8.625,25.625,3.75,32.625,46.625,25.875,48.375"
"170,""Bathysa australis"",""Neotropical"",""forest"",""n"",8,NA,NA,"""","""",""Oliveira-Filhoetal2007"",18.6622842105263,1648.42105263158,52.7285473684211,23.4104631578947,8.3354052631579,12.6842105263158,35.9210526315789,5.60526315789474,26.3684210526316,51.3421052631579,19.4473684210526,44.7631578947368"
"171,""Bathysa nicholsoni"",""Neotropical"",""forest"",""n"",7,NA,NA,"""","""",""Oliveira-Filhoetal2007"",20.34795,1456.5,45.2237,3.4762,5.5357,11,33.75,5.75,22.25,51.25,21.75,44.25"
"172,""Rudgea insignis"",""Neotropical"",""forest"",""n"",NA,NA,0.47,"""",""Zanneetal2009"","""",18.3125,1496.5,64.43,5.95375,28.69545,11,37.75,3.25,21.5,50.25,17,45"
"173,""Rudgea viburnoides"",""Neotropical"",""savanna"",""n"",8,9.00255,0.3,""DantasandBatala2012/Miatto&Batala2016"",""Miato2011"",""Oliveira-Filhoetal2007"",23.3036111111111,1576.35555555556,72.8871244444444,35.9586511111111,34.2286415555556,7.57777777777778,30.8777777777778,3.83333333333333,13.9666666666667,53.2111111111111,18.5444444444444,50.6"
"174,""Rudgea jacobinensis"",""Neotropical"",""savanna"",""n"",8,NA,NA,"""","""",""Oliveira-Filhoetal2007"",23.5791705882353,1362.52941176471,81.1749529411765,43.9058823529412,28.8324941176471,8.47058823529412,27.7647058823529,5.20588235294118,15.1470588235294,55.3529411764706,17.5882352941176,54.7647058823529"
"175,""Henriquezia verticillata"",""Neotropical"",""forest"",""n"",40,NA,0.73,"""",""Zanneetal2009"",""FloradoBrasil"",26.65625,2993.5,28.90225,0.247925,2.2,9,26.8333333333333,3,56.1666666666667,45,21.3333333333333,52"
"176,""Canthium spinosum"",""Afrotropical"",""savanna"",""y"",10,12.18,0.938,""Plasetal2012"",""Plasetal2012"",""JStorPlants"",22.1875,841,48.5645,11.1826,16.7059,11.5,25,6,13,60.5,12.5,62.5"
"177,""Chimarrhis microcarpa"",""Neotropical"",""forest"",""n"",NA,NA,0.6888,"""",""Zanneetal2009"","""",25.2333,1666,43.6461,0,0,14.75,37.5,11.25,13.75,55,21.75,40.75"
"178,""Chimarrhis hookeri"",""Neotropical"",""forest"","""",NA,NA,0.71,"""",""Zanneetal2009"","""",21.8047471428571,2732.85714285714,33.2451,1.41962857142857,5.80101428571429,15.1428571428571,33.6428571428571,9.57142857142857,40.7857142857143,51.5,26.7857142857143,39.5714285714286"
"179,""Chimarrhis turbinata"",""Neotropical"",""forest"",""n"",NA,NA,0.72,"""",""Zanneetal2009"","""",26.3917,1957,55.5867,7.9496,13.5625,10,36.5,5,7.5,46.5,14,49"
"180,""Psydrax parviflora"",""Afrotropical"",""forest"",""n"",27,NA,0.662854723,"""",""Zanneetal2009"",""JStorPlants"",23.4287536585366,1443.78048780488,69.7978463414634,24.4659414634146,16.1092909756098,14.7682926829268,33.2439024390244,13.7073170731707,19.2317073170732,55.3048780487805,19.2682926829268,47.5121951219512"
