UniqueID,Plot,Plot2,Major_taxa,Order,Species,Mass_g,Mortality_per_yr,Longevity_yr,Temperature_C,Trophic,Group,Family,Genus,Reference,Notes_source,Lifespan_measure,Notes_measure,Common name
2138,4,6,Amphibia,Caudata,Ambystoma tigrinum,9.402,0.1,10,18,,,Ambystomatidae,Ambystoma,AnAge Data,HAGRID: 117; Refs: 27;37;440;485;1143,captivity,captivity; medium sample size; acceptable quality; Reported lifespan divided by 2.5 to estimate average lifespan in the wild to align with McCoy Gillooly 2008,Tiger salamander
2139,4,6,Amphibia,Caudata,Amphiuma means,200.967,0.092592593,10.8,15,,,Amphiumidae,Amphiuma,AnAge Data,HAGRID: 119; Refs: 37;485;749,captivity,captivity; small sample size; acceptable quality; Reported lifespan divided by 2.5 to estimate average lifespan in the wild to align with McCoy Gillooly 2008,Two-toed amphiuma
2140,4,6,Amphibia,Caudata,Cryptobranchus alleganiensis,358.1,0.034482759,29,15,,,Cryptobranchidae,Cryptobranchus,AnAge Data,HAGRID: 123; Refs: 37;440;528,wild,wild; medium sample size; acceptable quality,Hellbender
2141,4,6,Amphibia,Caudata,Desmognathus ochrophaeus,0.6,0.126262626,7.92,,,,Plethodontidae,Desmognathus,AnAge Data,HAGRID: 137; Refs: 468;485;526;529,captivity,captivity; tiny sample size; acceptable quality; Reported lifespan divided by 2.5 to estimate average lifespan in the wild to align with McCoy Gillooly 2008,Allegheny mountain dusky salamander
2142,4,6,Amphibia,Caudata,Desmognathus quadramaculatus,14.34,0.166666667,6,15,,,Plethodontidae,Desmognathus,AnAge Data,HAGRID: 138; Refs: 37;468;485;749,captivity,captivity; small sample size; acceptable quality; Reported lifespan divided by 2.5 to estimate average lifespan in the wild to align with McCoy Gillooly 2008,Black-bellied salamander
2143,4,6,Amphibia,Caudata,Plethodon cinereus,0.5,0.04,25,5.5,,,Plethodontidae,Plethodon,AnAge Data,HAGRID: 149; Refs: 37;468;526;528;529,,,Eastern red-backed salamander
2144,4,6,Amphibia,Caudata,Plethodon glutinosus,4.2,0.124378109,8.04,15,,,Plethodontidae,Plethodon,AnAge Data,HAGRID: 152; Refs: 37;468;485,captivity,captivity; small sample size; acceptable quality; Reported lifespan divided by 2.5 to estimate average lifespan in the wild to align with McCoy Gillooly 2008,Northern slimy salamander
2145,4,6,Amphibia,Caudata,Proteus anguinus,17,0.009803922,102,,,,Proteidae,Proteus,AnAge Data,HAGRID: 161; Refs: 485;749;934,wild,wild; medium sample size; acceptable quality,Olm
2146,4,6,Amphibia,Caudata,Salamandra salamandra,19.1,0.104166667,9.6,15,,,Salamandridae,Salamandra,AnAge Data,HAGRID: 175; Refs: 37;451,captivity,captivity; medium sample size; acceptable quality; Reported lifespan divided by 2.5 to estimate average lifespan in the wild to align with McCoy Gillooly 2008,European fire salamander
2147,4,6,Fish,Acipenseriformes,Acipenser brevirostrum,9325,0.014925373,67,,,,Acipenseridae,Acipenser,AnAge Data,HAGRID: 1518; Refs: 440;454,wild,wild; medium sample size; acceptable quality,Shortnose sturgeon
2148,4,6,Fish,Acipenseriformes,Acipenser fulvescens,70000,0.006578947,152,,,,Acipenseridae,Acipenser,AnAge Data,HAGRID: 1520; Refs: 1;2;440;454;524,wild,wild; medium sample size; acceptable quality,Lake sturgeon
2149,4,6,Fish,Acipenseriformes,Acipenser gueldenstaedtii,63250,0.02173913,46,,,,Acipenseridae,Acipenser,AnAge Data,HAGRID: 1521; Refs: 454,wild,wild; medium sample size; acceptable quality,Russian sturgeon
