"";"species";"island";"islandgroup";"nat_score";"cult_stat";"family";"order";"dataset";"inva_stat";"orginal_name";"reference";"sp_ar";"sp_is";"dataset_ar";"nat_score2";"inva_stat2";"refid";"latitude";"longitude"
"378698";"Ipomoea obscura";"Maui";"Hawaiian";0;"0";"Convolvulaceae";"Solanales";"glonpier";1;"Ipomoea obscura (L.) Ker Gawl.";"Imada, C. T., editor. 2019. Hawaiian Naturalized Vascular Plants Checklist. February 2019 update edition. Bishop Musem Technical Report 69. Bishop Museum, Honolulu; Hawaiëi.";"Ipomoea obscura_Hawaiian";"Ipomoea obscura_Maui";"glonpier";0;0;"29,64";"20.790415";"-156.336777"
"378699";"Ipomoea ochracea";"Maui";"Hawaiian";0;"0";"Convolvulaceae";"Solanales";"glonpier";1;"Ipomoea ochracea (Lindl.) G.Don";"Imada, C. T., editor. 2019. Hawaiian Naturalized Vascular Plants Checklist. February 2019 update edition. Bishop Musem Technical Report 69. Bishop Museum, Honolulu; Hawaiëi.";"Ipomoea ochracea_Hawaiian";"Ipomoea ochracea_Maui";"glonpier";0;0;"29,64";"20.790415";"-156.336777"
"378700";"Ipomoea triloba";"Maui";"Hawaiian";0;"0";"Convolvulaceae";"Solanales";"glonpier";1;"Ipomoea triloba L.";"Imada, C. T., editor. 2019. Hawaiian Naturalized Vascular Plants Checklist. February 2019 update edition. Bishop Musem Technical Report 69. Bishop Museum, Honolulu; Hawaiëi.";"Ipomoea triloba_Hawaiian";"Ipomoea triloba_Maui";"glonpier";0;0;"29,64";"20.790415";"-156.336777"
"378701";"Ipomoea violacea";"Maui";"Hawaiian";0;"0";"Convolvulaceae";"Solanales";"glonpier";1;"Ipomoea violacea L.";"Imada, C. T., editor. 2019. Hawaiian Naturalized Vascular Plants Checklist. February 2019 update edition. Bishop Musem Technical Report 69. Bishop Museum, Honolulu; Hawaiëi.";"Ipomoea violacea_Hawaiian";"Ipomoea violacea_Maui";"glonpier";0;0;"29,64";"20.790415";"-156.336777"
"378702";"Poranopsis paniculata";"Maui";"Hawaiian";0;"0";"Convolvulaceae";"Solanales";"glon";0;"Poranopsis paniculata (Roxb.) Roberty";"Imada, C. T., editor. 2019. Hawaiian Naturalized Vascular Plants Checklist. February 2019 update edition. Bishop Musem Technical Report 69. Bishop Museum, Honolulu; Hawaiëi.";"Poranopsis paniculata_Hawaiian";"Poranopsis paniculata_Maui";"glon";0;0;"29";"20.790415";"-156.336777"
"378703";"Stictocardia tiliifolia";"Maui";"Hawaiian";0;"0";"Convolvulaceae";"Solanales";"glonpier";1;"Stictocardia tiliifolia (Desr.) Hallier f.";"Imada, C. T., editor. 2019. Hawaiian Naturalized Vascular Plants Checklist. February 2019 update edition. Bishop Musem Technical Report 69. Bishop Museum, Honolulu; Hawaiëi.";"Stictocardia tiliifolia_Hawaiian";"Stictocardia tiliifolia_Maui";"glonpier";0;0;"29,64";"20.790415";"-156.336777"
"378704";"Kalanchoe daigremontiana";"Maui";"Hawaiian";0;"0";"Crassulaceae";"Saxifragales";"glonpier";1;"Kalanchoe daigremontiana Raym.-Hamet & H.Perrier";"Imada, C. T., editor. 2019. Hawaiian Naturalized Vascular Plants Checklist. February 2019 update edition. Bishop Musem Technical Report 69. Bishop Museum, Honolulu; Hawaiëi.";"Kalanchoe daigremontiana_Hawaiian";"Kalanchoe daigremontiana_Maui";"glonpier";0;0;"29,248";"20.790415";"-156.336777"
"378705";"Kalanchoe fedtschenkoi";"Maui";"Hawaiian";0;"0";"Crassulaceae";"Saxifragales";"glonpier";1;"Kalanchoe fedtschenkoi Raym.-Hamet & H.Perrier";"Imada, C. T., editor. 2019. Hawaiian Naturalized Vascular Plants Checklist. February 2019 update edition. Bishop Musem Technical Report 69. Bishop Museum, Honolulu; Hawaiëi.";"Kalanchoe fedtschenkoi_Hawaiian";"Kalanchoe fedtschenkoi_Maui";"glonpier";0;0;"29,1376";"20.790415";"-156.336777"
"378706";"Kalanchoe pinnata";"Maui";"Hawaiian";0;"0";"Crassulaceae";"Saxifragales";"glonpier";1;"Kalanchoe pinnata (Lam.) Pers.";"Imada, C. T., editor. 2019. Hawaiian Naturalized Vascular Plants Checklist. February 2019 update edition. Bishop Musem Technical Report 69. Bishop Museum, Honolulu; Hawaiëi.";"Kalanchoe pinnata_Hawaiian";"Kalanchoe pinnata_Maui";"glonpier";0;0;"29,64";"20.790415";"-156.336777"
"378707";"Kalanchoe rotundifolia";"Maui";"Hawaiian";0;"0";"Crassulaceae";"Saxifragales";"glon";0;"Kalanchoe rotundifolia (Haw.) Haw.";"Imada, C. T., editor. 2019. Hawaiian Naturalized Vascular Plants Checklist. February 2019 update edition. Bishop Musem Technical Report 69. Bishop Museum, Honolulu; Hawaiëi.";"Kalanchoe rotundifolia_Hawaiian";"Kalanchoe rotundifolia_Maui";"glon";0;0;"29";"20.790415";"-156.336777"
"378708";"Kalanchoe delagoensis";"Maui";"Hawaiian";0;"0";"Crassulaceae";"Saxifragales";"glonpier";1;"Kalanchoe tubiflora (Harv.) Raym.-Hamet";"Imada, C. T., editor. 2019. Hawaiian Naturalized Vascular Plants Checklist. February 2019 update edition. Bishop Musem Technical Report 69. Bishop Museum, Honolulu; Hawaiëi.";"Kalanchoe delagoensis_Hawaiian";"Kalanchoe delagoensis_Maui";"glonpier";0;0;"29,64";"20.790415";"-156.336777"
"378709";"Cucumis dipsaceus";"Maui";"Hawaiian";0;"0";"Cucurbitaceae";"Cucurbitales";"glonpier";1;"Cucumis dipsaceus Ehrenb. ex Spach";"Imada, C. T., editor. 2019. Hawaiian Naturalized Vascular Plants Checklist. February 2019 update edition. Bishop Musem Technical Report 69. Bishop Museum, Honolulu; Hawaiëi.";"Cucumis dipsaceus_Hawaiian";"Cucumis dipsaceus_Maui";"glonpier";0;0;"29,64";"20.790415";"-156.336777"
"378710";"Momordica charantia";"Maui";"Hawaiian";0;"0";"Cucurbitaceae";"Cucurbitales";"glon";0;"Momordica charantia L.";"Imada, C. T., editor. 2019. Hawaiian Naturalized Vascular Plants Checklist. February 2019 update edition. Bishop Musem Technical Report 69. Bishop Museum, Honolulu; Hawaiëi.";"Momordica charantia_Hawaiian";"Momordica charantia_Maui";"glon";0;0;"29";"20.790415";"-156.336777"
"378711";"Sechium edule";"Maui";"Hawaiian";0;"0";"Cucurbitaceae";"Cucurbitales";"glonpier";0;"Sechium edule (Jacq.) Sw.";"Imada, C. T., editor. 2019. Hawaiian Naturalized Vascular Plants Checklist. February 2019 update edition. Bishop Musem Technical Report 69. Bishop Museum, Honolulu; Hawaiëi.";"Sechium edule_Hawaiian";"Sechium edule_Maui";"glonpier";0;0;"29";"20.790415";"-156.336777"
"378712";"Ehretia monopyrena";"Maui";"Hawaiian";0;"0";"Ehretiaceae";"Boraginales";"glonpier";1;"Ehretia microphylla Lam.";"Imada, C. T., editor. 2019. Hawaiian Naturalized Vascular Plants Checklist. February 2019 update edition. Bishop Musem Technical Report 69. Bishop Museum, Honolulu; Hawaiëi.";"Ehretia monopyrena_Hawaiian";"Ehretia monopyrena_Maui";"glonpier";0;0;"29,250,841";"20.790415";"-156.336777"
"378713";"Erica lusitanica";"Maui";"Hawaiian";0;"0";"Ericaceae";"Ericales";"glonpier";1;"Erica lusitanica Rudolphi";"Imada, C. T., editor. 2019. Hawaiian Naturalized Vascular Plants Checklist. February 2019 update edition. Bishop Musem Technical Report 69. Bishop Museum, Honolulu; Hawaiëi.";"Erica lusitanica_Hawaiian";"Erica lusitanica_Maui";"glonpier";0;0;"29,2605";"20.790415";"-156.336777"
"378714";"Aleurites moluccanus";"Maui";"Hawaiian";0;"0";"Euphorbiaceae";"Malpighiales";"glonpier";0;"Aleurites moluccana (L.) Willd.";"Imada, C. T., editor. 2019. Hawaiian Naturalized Vascular Plants Checklist. February 2019 update edition. Bishop Musem Technical Report 69. Bishop Museum, Honolulu; Hawaiëi.";"Aleurites moluccanus_Hawaiian";"Aleurites moluccanus_Maui";"glonpier";0;0;"29,64";"20.790415";"-156.336777"
"378715";"Croton guatemalensis";"Maui";"Hawaiian";0;"0";"Euphorbiaceae";"Malpighiales";"glon";0;"Croton guatemalensis Lotsy";"Imada, C. T., editor. 2019. Hawaiian Naturalized Vascular Plants Checklist. February 2019 update edition. Bishop Musem Technical Report 69. Bishop Museum, Honolulu; Hawaiëi.";"Croton guatemalensis_Hawaiian";"Croton guatemalensis_Maui";"glon";0;0;"29";"20.790415";"-156.336777"
"378716";"Euphorbia heterophylla";"Maui";"Hawaiian";0;"0";"Euphorbiaceae";"Malpighiales";"glonpier";1;"Euphorbia cyathophora Murray";"Imada, C. T., editor. 2019. Hawaiian Naturalized Vascular Plants Checklist. February 2019 update edition. Bishop Musem Technical Report 69. Bishop Museum, Honolulu; Hawaiëi.";"Euphorbia heterophylla_Hawaiian";"Euphorbia heterophylla_Maui";"glonpier";0;0;"29,78,64";"20.790415";"-156.336777"
"378718";"Euphorbia hirta";"Maui";"Hawaiian";0;"0";"Euphorbiaceae";"Malpighiales";"glonpier";1;"Euphorbia hirta L.";"Imada, C. T., editor. 2019. Hawaiian Naturalized Vascular Plants Checklist. February 2019 update edition. Bishop Musem Technical Report 69. Bishop Museum, Honolulu; Hawaiëi.";"Euphorbia hirta_Hawaiian";"Euphorbia hirta_Maui";"glonpier";0;0;"29,64";"20.790415";"-156.336777"
"378719";"Euphorbia hypericifolia";"Maui";"Hawaiian";0;"0";"Euphorbiaceae";"Malpighiales";"glonpier";1;"Euphorbia hypericifolia L.";"Imada, C. T., editor. 2019. Hawaiian Naturalized Vascular Plants Checklist. February 2019 update edition. Bishop Musem Technical Report 69. Bishop Museum, Honolulu; Hawaiëi.";"Euphorbia hypericifolia_Hawaiian";"Euphorbia hypericifolia_Maui";"glonpier";0;0;"29,64";"20.790415";"-156.336777"
"378720";"Euphorbia hyssopifolia";"Maui";"Hawaiian";0;"0";"Euphorbiaceae";"Malpighiales";"glonpier";1;"Euphorbia hyssopifolia L.";"Imada, C. T., editor. 2019. Hawaiian Naturalized Vascular Plants Checklist. February 2019 update edition. Bishop Musem Technical Report 69. Bishop Museum, Honolulu; Hawaiëi.";"Euphorbia hyssopifolia_Hawaiian";"Euphorbia hyssopifolia_Maui";"glonpier";0;0;"29,64";"20.790415";"-156.336777"
"378721";"Euphorbia peplus";"Maui";"Hawaiian";0;"0";"Euphorbiaceae";"Malpighiales";"glonpier";1;"Euphorbia peplus L.";"Imada, C. T., editor. 2019. Hawaiian Naturalized Vascular Plants Checklist. February 2019 update edition. Bishop Musem Technical Report 69. Bishop Museum, Honolulu; Hawaiëi.";"Euphorbia peplus_Hawaiian";"Euphorbia peplus_Maui";"glonpier";0;0;"29,64";"20.790415";"-156.336777"
"378722";"Euphorbia prostrata";"Maui";"Hawaiian";0;"0";"Euphorbiaceae";"Malpighiales";"glonpier";1;"Euphorbia prostrata Aiton";"Imada, C. T., editor. 2019. Hawaiian Naturalized Vascular Plants Checklist. February 2019 update edition. Bishop Musem Technical Report 69. Bishop Museum, Honolulu; Hawaiëi.";"Euphorbia prostrata_Hawaiian";"Euphorbia prostrata_Maui";"glonpier";0;0;"29,64";"20.790415";"-156.336777"
"378723";"Euphorbia serpens";"Maui";"Hawaiian";0;"0";"Euphorbiaceae";"Malpighiales";"glon";0;"Euphorbia serpens Kunth";"Imada, C. T., editor. 2019. Hawaiian Naturalized Vascular Plants Checklist. February 2019 update edition. Bishop Musem Technical Report 69. Bishop Museum, Honolulu; Hawaiëi.";"Euphorbia serpens_Hawaiian";"Euphorbia serpens_Maui";"glon";0;0;"29";"20.790415";"-156.336777"
"378724";"Euphorbia thymifolia";"Maui";"Hawaiian";0;"0";"Euphorbiaceae";"Malpighiales";"glonpier";1;"Euphorbia thymifolia L.";"Imada, C. T., editor. 2019. Hawaiian Naturalized Vascular Plants Checklist. February 2019 update edition. Bishop Musem Technical Report 69. Bishop Museum, Honolulu; Hawaiëi.";"Euphorbia thymifolia_Hawaiian";"Euphorbia thymifolia_Maui";"glonpier";0;0;"29,250,456";"20.790415";"-156.336777"
"378725";"Homalanthus populifolius";"Maui";"Hawaiian";0;"0";"Euphorbiaceae";"Malpighiales";"glonpier";1;"Homalanthus populifolius Graham";"Imada, C. T., editor. 2019. Hawaiian Naturalized Vascular Plants Checklist. February 2019 update edition. Bishop Musem Technical Report 69. Bishop Museum, Honolulu; Hawaiëi.";"Homalanthus populifolius_Hawaiian";"Homalanthus populifolius_Maui";"glonpier";0;0;"29,927";"20.790415";"-156.336777"
"378726";"Jatropha curcas";"Maui";"Hawaiian";0;"0";"Euphorbiaceae";"Malpighiales";"glonpier";1;"Jatropha curcas L.";"Imada, C. T., editor. 2019. Hawaiian Naturalized Vascular Plants Checklist. February 2019 update edition. Bishop Musem Technical Report 69. Bishop Museum, Honolulu; Hawaiëi.";"Jatropha curcas_Hawaiian";"Jatropha curcas_Maui";"glonpier";0;0;"29,64";"20.790415";"-156.336777"
"378727";"Macaranga tanarius";"Maui";"Hawaiian";0;"0";"Euphorbiaceae";"Malpighiales";"glonpier";1;"Macaranga tanarius (L.) M√ºll.Arg.";"Imada, C. T., editor. 2019. Hawaiian Naturalized Vascular Plants Checklist. February 2019 update edition. Bishop Musem Technical Report 69. Bishop Museum, Honolulu; Hawaiëi.";"Macaranga tanarius_Hawaiian";"Macaranga tanarius_Maui";"glonpier";0;0;"29,843";"20.790415";"-156.336777"
"378728";"Manihot carthaginensis";"Maui";"Hawaiian";0;"0";"Euphorbiaceae";"Malpighiales";"glonpier";1;"Manihot glaziovii M√ºll.Arg.";"Imada, C. T., editor. 2019. Hawaiian Naturalized Vascular Plants Checklist. February 2019 update edition. Bishop Musem Technical Report 69. Bishop Museum, Honolulu; Hawaiëi.";"Manihot carthaginensis_Hawaiian";"Manihot carthaginensis_Maui";"glonpier";0;0;"29,64";"20.790415";"-156.336777"
"378729";"Ricinus communis";"Maui";"Hawaiian";0;"0";"Euphorbiaceae";"Malpighiales";"glonpier";1;"Ricinus communis L.";"Imada, C. T., editor. 2019. Hawaiian Naturalized Vascular Plants Checklist. February 2019 update edition. Bishop Musem Technical Report 69. Bishop Museum, Honolulu; Hawaiëi.";"Ricinus communis_Hawaiian";"Ricinus communis_Maui";"glonpier";0;0;"29,64";"20.790415";"-156.336777"
"378730";"Abrus precatorius";"Maui";"Hawaiian";0;"0";"Fabaceae";"Fabales";"glonpier";1;"Abrus precatorius L.";"Imada, C. T., editor. 2019. Hawaiian Naturalized Vascular Plants Checklist. February 2019 update edition. Bishop Musem Technical Report 69. Bishop Museum, Honolulu; Hawaiëi.";"Abrus precatorius_Hawaiian";"Abrus precatorius_Maui";"glonpier";0;0;"29,64";"20.790415";"-156.336777"
"378731";"Acacia confusa";"Maui";"Hawaiian";0;"0";"Fabaceae";"Fabales";"glonpier";1;"Acacia confusa Merr.";"Imada, C. T., editor. 2019. Hawaiian Naturalized Vascular Plants Checklist. February 2019 update edition. Bishop Musem Technical Report 69. Bishop Museum, Honolulu; Hawaiëi.";"Acacia confusa_Hawaiian";"Acacia confusa_Maui";"glonpier";0;0;"29,64";"20.790415";"-156.336777"
"378732";"Acacia mearnsii";"Maui";"Hawaiian";0;"0";"Fabaceae";"Fabales";"glonpier";1;"Acacia mearnsii De Wild.";"Imada, C. T., editor. 2019. Hawaiian Naturalized Vascular Plants Checklist. February 2019 update edition. Bishop Musem Technical Report 69. Bishop Museum, Honolulu; Hawaiëi.";"Acacia mearnsii_Hawaiian";"Acacia mearnsii_Maui";"glonpier";0;0;"29,64";"20.790415";"-156.336777"
"378733";"Acacia melanoxylon";"Maui";"Hawaiian";0;"0";"Fabaceae";"Fabales";"glonpier";1;"Acacia melanoxylon R.Br. ex Aiton";"Imada, C. T., editor. 2019. Hawaiian Naturalized Vascular Plants Checklist. February 2019 update edition. Bishop Musem Technical Report 69. Bishop Museum, Honolulu; Hawaiëi.";"Acacia melanoxylon_Hawaiian";"Acacia melanoxylon_Maui";"glonpier";0;0;"29,64,251";"20.790415";"-156.336777"
"378734";"Acacia retinodes";"Maui";"Hawaiian";0,167;"0";"Fabaceae";"Fabales";"glonpier";1;"Acacia retinodes Schltdl.";"Imada, C. T., editor. 2019. Hawaiian Naturalized Vascular Plants Checklist. February 2019 update edition. Bishop Musem Technical Report 69. Bishop Museum, Honolulu; Hawaiëi.";"Acacia retinodes_Hawaiian";"Acacia retinodes_Maui";"glonpier";0;0;"29,256,257";"20.790415";"-156.336777"
"378735";"Adenanthera pavonina";"Maui";"Hawaiian";0;"0";"Fabaceae";"Fabales";"glonpier";1;"Adenanthera pavonina L.";"Imada, C. T., editor. 2019. Hawaiian Naturalized Vascular Plants Checklist. February 2019 update edition. Bishop Musem Technical Report 69. Bishop Museum, Honolulu; Hawaiëi.";"Adenanthera pavonina_Hawaiian";"Adenanthera pavonina_Maui";"glonpier";0;0;"29,256";"20.790415";"-156.336777"
"378736";"Albizia lebbeck";"Maui";"Hawaiian";0;"0";"Fabaceae";"Fabales";"glonpier";1;"Albizia lebbeck (L.) Benth.";"Imada, C. T., editor. 2019. Hawaiian Naturalized Vascular Plants Checklist. February 2019 update edition. Bishop Musem Technical Report 69. Bishop Museum, Honolulu; Hawaiëi.";"Albizia lebbeck_Hawaiian";"Albizia lebbeck_Maui";"glonpier";0;0;"29,430,481";"20.790415";"-156.336777"
"378737";"Alysicarpus vaginalis";"Maui";"Hawaiian";0;"0";"Fabaceae";"Fabales";"glonpier";1;"Alysicarpus vaginalis (L.) DC.";"Imada, C. T., editor. 2019. Hawaiian Naturalized Vascular Plants Checklist. February 2019 update edition. Bishop Musem Technical Report 69. Bishop Museum, Honolulu; Hawaiëi.";"Alysicarpus vaginalis_Hawaiian";"Alysicarpus vaginalis_Maui";"glonpier";0;0;"29,64";"20.790415";"-156.336777"
"378738";"Bauhinia monandra";"Maui";"Hawaiian";0;"0";"Fabaceae";"Fabales";"glonpier";1;"Bauhinia monandra Kurz";"Imada, C. T., editor. 2019. Hawaiian Naturalized Vascular Plants Checklist. February 2019 update edition. Bishop Musem Technical Report 69. Bishop Museum, Honolulu; Hawaiëi.";"Bauhinia monandra_Hawaiian";"Bauhinia monandra_Maui";"glonpier";0;0;"29,256";"20.790415";"-156.336777"
"378739";"Caesalpinia decapetala";"Maui";"Hawaiian";0;"0";"Fabaceae";"Fabales";"glonpier";1;"Biancaea decapetala (Roth) O.Deg.";"Imada, C. T., editor. 2019. Hawaiian Naturalized Vascular Plants Checklist. February 2019 update edition. Bishop Musem Technical Report 69. Bishop Museum, Honolulu; Hawaiëi.";"Caesalpinia decapetala_Hawaiian";"Caesalpinia decapetala_Maui";"glonpier";0;0;"29,64";"20.790415";"-156.336777"
"378740";"Cajanus cajan";"Maui";"Hawaiian";0;"0";"Fabaceae";"Fabales";"glonpier";1;"Cajanus cajan (L.) Huth";"Imada, C. T., editor. 2019. Hawaiian Naturalized Vascular Plants Checklist. February 2019 update edition. Bishop Musem Technical Report 69. Bishop Museum, Honolulu; Hawaiëi.";"Cajanus cajan_Hawaiian";"Cajanus cajan_Maui";"glonpier";0;0;"29,64";"20.790415";"-156.336777"
"378741";"Calliandra houstoniana";"Maui";"Hawaiian";0;"0";"Fabaceae";"Fabales";"glonpier";1;"Calliandra houstoniana (Mill.) Standl. var. calothyrsa (Meisn.) Barneby";"Imada, C. T., editor. 2019. Hawaiian Naturalized Vascular Plants Checklist. February 2019 update edition. Bishop Musem Technical Report 69. Bishop Museum, Honolulu; Hawaiëi.";"Calliandra houstoniana_Hawaiian";"Calliandra houstoniana_Maui";"glonpier";0;0;"29,1297";"20.790415";"-156.336777"
"378742";"Calliandra surinamensis";"Maui";"Hawaiian";0;"0";"Fabaceae";"Fabales";"glonpier";1;"Calliandra surinamensis Benth.";"Imada, C. T., editor. 2019. Hawaiian Naturalized Vascular Plants Checklist. February 2019 update edition. Bishop Musem Technical Report 69. Bishop Museum, Honolulu; Hawaiëi.";"Calliandra surinamensis_Hawaiian";"Calliandra surinamensis_Maui";"glonpier";0;0;"29,256";"20.790415";"-156.336777"
"378743";"Calopogonium caeruleum";"Maui";"Hawaiian";0;"0.5";"Fabaceae";"Fabales";"glonpier";1;"Calopogonium caeruleum (Benth.) Hemsl.";"Imada, C. T., editor. 2019. Hawaiian Naturalized Vascular Plants Checklist. February 2019 update edition. Bishop Musem Technical Report 69. Bishop Museum, Honolulu; Hawaiëi.";"Calopogonium caeruleum_Hawaiian";"Calopogonium caeruleum_Maui";"glonpier";0;0;"29,64,841";"20.790415";"-156.336777"
"378744";"Calopogonium galactoides";"Maui";"Hawaiian";0;"0";"Fabaceae";"Fabales";"glon";0;"Calopogonium galactioides (Kunth) Benth. ex Hemsl.";"Imada, C. T., editor. 2019. Hawaiian Naturalized Vascular Plants Checklist. February 2019 update edition. Bishop Musem Technical Report 69. Bishop Museum, Honolulu; Hawaiëi.";"Calopogonium galactoides_Hawaiian";"Calopogonium galactoides_Maui";"glon";0;0;"29";"20.790415";"-156.336777"
"378745";"Canavalia cathartica";"Maui";"Hawaiian";0;"0";"Fabaceae";"Fabales";"glon";0;"Canavalia cathartica Thouars";"Imada, C. T., editor. 2019. Hawaiian Naturalized Vascular Plants Checklist. February 2019 update edition. Bishop Musem Technical Report 69. Bishop Museum, Honolulu; Hawaiëi.";"Canavalia cathartica_Hawaiian";"Canavalia cathartica_Maui";"glon";0;0;"29";"20.790415";"-156.336777"
"378746";"Canavalia sericea";"Maui";"Hawaiian";0;"0";"Fabaceae";"Fabales";"glon";0;"Canavalia sericea A.Gray";"Imada, C. T., editor. 2019. Hawaiian Naturalized Vascular Plants Checklist. February 2019 update edition. Bishop Musem Technical Report 69. Bishop Museum, Honolulu; Hawaiëi.";"Canavalia sericea_Hawaiian";"Canavalia sericea_Maui";"glon";0;0;"29";"20.790415";"-156.336777"
