species,quad,year_t,trackID,x_t,y_t,survives_tplus1,nearEdge_t
Sphaeralcea coccinea,gzun_5a,2008,52,0.353396173,0.990900319,0,TRUE
Sphaeralcea coccinea,gzun_5a,2008,13,0.668173948,0.780881386,1,FALSE
Sphaeralcea coccinea,gzun_5a,2008,71,0.231093977,0.981878023,0,TRUE
Sphaeralcea coccinea,gzun_5a,2008,47,0.892728795,0.56585007,1,FALSE
Sphaeralcea coccinea,gzun_5a,2008,16,0.853410892,0.322248159,1,FALSE
Sphaeralcea coccinea,gzun_5a,2008,12,0.056662981,0.714216663,1,FALSE
Sphaeralcea coccinea,gzun_5a,2008,25,0.72810127,0.350317514,1,FALSE
Sphaeralcea coccinea,gzun_5a,2009,40,0.335609616,0.264039832,1,FALSE
Sphaeralcea coccinea,gzun_5a,2009,16,0.851018434,0.359205189,0,FALSE
Sphaeralcea coccinea,gzun_5a,2009,62,0.362559097,0.557115436,1,FALSE
Sphaeralcea coccinea,gzun_5a,2009,2,0.872914887,0.030758392,1,TRUE
Sphaeralcea coccinea,gzun_5a,2009,18,0.934393391,0.648069935,1,FALSE
Sphaeralcea coccinea,gzun_5a,2009,25,0.723850573,0.365942557,1,FALSE
Sphaeralcea coccinea,gzun_5a,2009,70,0.947025961,0.755025688,1,FALSE
Sphaeralcea coccinea,gzun_5a,2009,12,0.030743616,0.74913049,0,TRUE
Sphaeralcea coccinea,gzun_5a,2009,47,0.875441401,0.574801035,1,FALSE
Sphaeralcea coccinea,gzun_5a,2009,6,0.255182259,0.373522099,0,FALSE
Sphaeralcea coccinea,gzun_5a,2009,19,0.786171246,0.673335071,0,FALSE
Sphaeralcea coccinea,gzun_5a,2009,69,0.509096897,0.003808911,1,TRUE
Sphaeralcea coccinea,gzun_5a,2009,11,0.624474362,0.620278284,1,FALSE
Sphaeralcea coccinea,gzun_5a,2009,7,0.681742008,0.420683693,1,FALSE
Sphaeralcea coccinea,gzun_5a,2009,64,0.664056413,0.018125822,1,TRUE
Sphaeralcea coccinea,gzun_5a,2009,13,0.66616184,0.796292079,1,FALSE
Sphaeralcea coccinea,gzun_5a,2009,75,0.251392486,0.55964195,0,FALSE
Sphaeralcea coccinea,gzun_5a,2009,73,0.859440146,0.245512068,1,FALSE
Sphaeralcea coccinea,gzun_5a,2009,59,0.235391231,0.869560979,0,FALSE
Sphaeralcea coccinea,gzun_5a,2009,48,0.550363288,0.723865349,1,FALSE
Sphaeralcea coccinea,gzun_5a,2009,76,0.771012162,0.825768074,0,FALSE
Sphaeralcea coccinea,gzun_5a,2009,74,0.804699015,0.502374305,1,FALSE
Sphaeralcea coccinea,gzun_5b,1997,1,0.917754272,0.131624545,1,FALSE
Sphaeralcea coccinea,gzun_5b,1998,9,0.720818894,0.161989823,1,FALSE
Sphaeralcea coccinea,gzun_5b,1998,7,0.286824522,0.107275984,0,FALSE
Sphaeralcea coccinea,gzun_5b,1998,1,0.924016957,0.12203358,1,FALSE
Sphaeralcea coccinea,gzun_5b,1998,2,0.859629818,0.013205724,1,TRUE
Sphaeralcea coccinea,gzun_5b,1998,3,0.375944612,0.021852765,1,TRUE
Sphaeralcea coccinea,gzun_5b,1998,10,0.529726804,0.211990082,1,FALSE
Sphaeralcea coccinea,gzun_5b,1998,5,0.223962142,0.063244625,0,FALSE
Sphaeralcea coccinea,gzun_5b,1998,6,0.264107839,0.080741014,0,FALSE
Sphaeralcea coccinea,gzun_5b,1998,8,0.676006654,0.160574686,1,FALSE
Sphaeralcea coccinea,gzun_5b,1998,4,0.225726217,0.055188037,1,FALSE
Sphaeralcea coccinea,gzun_5b,2001,2,0.862273577,0.030881265,0,TRUE
Sphaeralcea coccinea,gzun_5b,2001,20,0.134334542,0.817355607,1,FALSE
Sphaeralcea coccinea,gzun_5b,2001,19,0.111320662,0.51417275,1,FALSE
Sphaeralcea coccinea,gzun_5b,2001,14,0.185365317,0.281032138,1,FALSE
Sphaeralcea coccinea,gzun_5b,2001,18,0.411501708,0.489157662,1,FALSE
Sphaeralcea coccinea,gzun_5b,2001,16,0.706679736,0.317053862,1,FALSE
Sphaeralcea coccinea,gzun_5b,2001,17,0.092309191,0.362081019,1,FALSE
Sphaeralcea coccinea,gzun_5b,2001,11,0.845763618,0.902406903,0,FALSE
Sphaeralcea coccinea,gzun_5b,2001,13,0.659651371,0.023877041,1,TRUE
Sphaeralcea coccinea,gzun_5b,2001,4,0.221387041,0.052894544,1,FALSE
Sphaeralcea coccinea,gzun_5b,2001,12,0.843762411,0.920417765,1,FALSE
Sphaeralcea coccinea,gzun_5b,2001,22,0.215383424,0.918416558,0,FALSE
Sphaeralcea coccinea,gzun_5b,2001,10,0.520567484,0.216993515,1,FALSE
Sphaeralcea coccinea,gzun_5b,2001,21,0.222387645,0.906409318,0,FALSE
Sphaeralcea coccinea,gzun_5b,2001,1,0.900796812,0.098922301,1,FALSE
Sphaeralcea coccinea,gzun_5b,2001,8,0.675661025,0.117933771,1,FALSE
Sphaeralcea coccinea,gzun_5b,2001,3,0.370476965,0.013871009,1,TRUE
Sphaeralcea coccinea,gzun_5b,2001,15,0.243400318,0.290037571,1,FALSE
Sphaeralcea coccinea,gzun_5b,2001,23,0.265413595,0.984456389,1,TRUE
Sphaeralcea coccinea,gzun_5b,2002,19,0.091626385,0.513446656,1,FALSE
Sphaeralcea coccinea,gzun_5b,2002,12,0.830364814,0.927572992,1,FALSE
Sphaeralcea coccinea,gzun_5b,2002,13,0.651336325,0.015708109,1,TRUE
Sphaeralcea coccinea,gzun_5b,2002,18,0.41328746,0.494756868,1,FALSE
Sphaeralcea coccinea,gzun_5b,2002,4,0.22442224,0.047185645,1,TRUE
Sphaeralcea coccinea,gzun_5b,2002,20,0.124087591,0.822319979,1,FALSE
Sphaeralcea coccinea,gzun_5b,2002,29,0.756589341,0.938393393,1,FALSE
Sphaeralcea coccinea,gzun_5b,2002,16,0.695601613,0.329499803,1,FALSE
Sphaeralcea coccinea,gzun_5b,2002,10,0.5283772,0.19572027,0,FALSE
Sphaeralcea coccinea,gzun_5b,2002,1,0.899221924,0.090467259,1,FALSE
Sphaeralcea coccinea,gzun_5b,2002,17,0.083757,0.362944683,1,FALSE
Sphaeralcea coccinea,gzun_5b,2002,3,0.369022172,0.013248928,1,TRUE
Sphaeralcea coccinea,gzun_5b,2002,28,0.759540359,0.919703609,0,FALSE
Sphaeralcea coccinea,gzun_5b,2002,27,0.658222036,0.535087458,1,FALSE
Sphaeralcea coccinea,gzun_5b,2002,24,0.454601725,0.33540184,1,FALSE
Sphaeralcea coccinea,gzun_5b,2002,25,0.212618162,0.385569164,1,FALSE
Sphaeralcea coccinea,gzun_5b,2002,15,0.234258969,0.295071244,1,FALSE
Sphaeralcea coccinea,gzun_5b,2002,26,0.958242308,0.460328313,1,TRUE
Sphaeralcea coccinea,gzun_5b,2002,14,0.167369204,0.286218189,1,FALSE
Sphaeralcea coccinea,gzun_5b,2003,26,0.962699999,0.472300001,1,TRUE
Sphaeralcea coccinea,gzun_5b,2003,25,0.220500001,0.388800003,1,FALSE
Sphaeralcea coccinea,gzun_5b,2003,18,0.407600003,0.4991,1,FALSE
Sphaeralcea coccinea,gzun_5b,2003,31,0.327700001,0.3715,0,FALSE
Sphaeralcea coccinea,gzun_5b,2003,4,0.223499997,0.053200001,1,FALSE
Sphaeralcea coccinea,gzun_5b,2003,20,0.116699999,0.819599999,1,FALSE
Sphaeralcea coccinea,gzun_5b,2003,27,0.651099999,0.535399999,0,FALSE
Sphaeralcea coccinea,gzun_5b,2003,23,0.2234,0.985000001,1,TRUE
Sphaeralcea coccinea,gzun_5b,2003,30,0.973700001,0.2616,0,TRUE
Sphaeralcea coccinea,gzun_5b,2003,24,0.460299999,0.3414,1,FALSE
Sphaeralcea coccinea,gzun_5b,2003,17,0.085300001,0.355600001,1,FALSE
Sphaeralcea coccinea,gzun_5b,2003,32,0.337099999,0.3797,1,FALSE
Sphaeralcea coccinea,gzun_5b,2003,14,0.1797,0.2852,1,FALSE
Sphaeralcea coccinea,gzun_5b,2003,8,0.675999998,0.115700002,1,FALSE
Sphaeralcea coccinea,gzun_5b,2003,19,0.104,0.516250001,1,FALSE
Sphaeralcea coccinea,gzun_5b,2003,13,0.649399998,0.027599999,1,TRUE
Sphaeralcea coccinea,gzun_5b,2003,15,0.231900001,0.301000001,1,FALSE
Sphaeralcea coccinea,gzun_5b,2003,29,0.7671,0.935499999,1,FALSE
Sphaeralcea coccinea,gzun_5b,2003,12,0.8466,0.928099998,1,FALSE
Sphaeralcea coccinea,gzun_5b,2003,33,0.627600001,0.492699997,1,FALSE
Sphaeralcea coccinea,gzun_5b,2003,3,0.367899997,0.020700002,1,TRUE
Sphaeralcea coccinea,gzun_5b,2003,1,0.897950001,0.105050001,1,FALSE
Sphaeralcea coccinea,gzun_5b,2003,16,0.702000001,0.321100001,1,FALSE
Sphaeralcea coccinea,gzun_5b,2004,24,0.459199999,0.322000003,1,FALSE
Sphaeralcea coccinea,gzun_5b,2004,1,0.894100001,0.095099998,1,FALSE
Sphaeralcea coccinea,gzun_5b,2004,25,0.228999999,0.373800002,1,FALSE
Sphaeralcea coccinea,gzun_5b,2004,12,0.852,0.904499999,1,FALSE
Sphaeralcea coccinea,gzun_5b,2004,14,0.185199997,0.269300002,1,FALSE
Sphaeralcea coccinea,gzun_5b,2004,35,0.375599999,0.9442,1,FALSE
Sphaeralcea coccinea,gzun_5b,2004,17,0.105900001,0.346300001,1,FALSE
Sphaeralcea coccinea,gzun_5b,2004,34,0.433899998,0.808900002,0,FALSE
Sphaeralcea coccinea,gzun_5b,2004,23,0.243149999,0.993149999,1,TRUE
Sphaeralcea coccinea,gzun_5b,2004,19,0.114400002,0.514899999,1,FALSE
Sphaeralcea coccinea,gzun_5b,2004,8,0.676199997,0.117000001,1,FALSE
Sphaeralcea coccinea,gzun_5b,2004,20,0.108499999,0.825100001,1,FALSE
Sphaeralcea coccinea,gzun_5b,2004,33,0.629099999,0.467900001,0,FALSE
Sphaeralcea coccinea,gzun_5b,2004,18,0.414399999,0.495499999,1,FALSE
Sphaeralcea coccinea,gzun_5b,2004,15,0.241099997,0.288800001,1,FALSE
Sphaeralcea coccinea,gzun_5b,2004,16,0.715899998,0.300799998,1,FALSE
Sphaeralcea coccinea,gzun_5b,2004,4,0.218400003,0.0417,1,TRUE
Sphaeralcea coccinea,gzun_5b,2004,32,0.3458,0.365700003,1,FALSE
Sphaeralcea coccinea,gzun_5b,2004,26,0.959699999,0.447399998,1,TRUE
Sphaeralcea coccinea,gzun_5b,2004,29,0.776600001,0.923100001,1,FALSE
Sphaeralcea coccinea,gzun_5b,2004,3,0.366799997,0.0029,0,TRUE
Sphaeralcea coccinea,gzun_5b,2005,15,0.220699998,0.307600002,1,FALSE
Sphaeralcea coccinea,gzun_5b,2005,12,0.845050002,0.919450001,1,FALSE
Sphaeralcea coccinea,gzun_5b,2005,26,0.983200001,0.448466666,1,TRUE
Sphaeralcea coccinea,gzun_5b,2005,19,0.099400001,0.522949998,1,FALSE
Sphaeralcea coccinea,gzun_5b,2005,36,0.890799997,0.008400001,1,TRUE
Sphaeralcea coccinea,gzun_5b,2005,17,0.082899999,0.356650001,1,FALSE
Sphaeralcea coccinea,gzun_5b,2005,4,0.225599998,0.035300001,1,TRUE
Sphaeralcea coccinea,gzun_5b,2005,14,0.1633,0.273300001,1,FALSE
Sphaeralcea coccinea,gzun_5b,2005,18,0.3914,0.488549999,1,FALSE
Sphaeralcea coccinea,gzun_5b,2005,35,0.361900004,0.9309,1,FALSE
Sphaeralcea coccinea,gzun_5b,2005,13,0.664100001,-0.000400001,0,TRUE
Sphaeralcea coccinea,gzun_5b,2005,23,0.2645,0.969400001,1,TRUE
Sphaeralcea coccinea,gzun_5b,2005,16,0.688800001,0.302100001,0,FALSE
Sphaeralcea coccinea,gzun_5b,2005,20,0.134699999,0.8153,1,FALSE
Sphaeralcea coccinea,gzun_5b,2005,37,0.849099999,0.300200001,1,FALSE
Sphaeralcea coccinea,gzun_5b,2005,29,0.783699999,0.917799999,1,FALSE
Sphaeralcea coccinea,gzun_5b,2005,25,0.2165,0.361800001,1,FALSE
Sphaeralcea coccinea,gzun_5b,2005,8,0.672500001,0.107599999,1,FALSE
Sphaeralcea coccinea,gzun_5b,2005,24,0.461699998,0.312200002,1,FALSE
Sphaeralcea coccinea,gzun_5b,2005,1,0.889433334,0.084266667,1,FALSE
Sphaeralcea coccinea,gzun_5b,2006,4,0.218949998,0.053850001,1,FALSE
Sphaeralcea coccinea,gzun_5b,2006,32,0.326400002,0.348900001,1,FALSE
Sphaeralcea coccinea,gzun_5b,2006,20,0.136499999,0.787099999,1,FALSE
Sphaeralcea coccinea,gzun_5b,2006,37,0.819899998,0.279799999,0,FALSE
Sphaeralcea coccinea,gzun_5b,2006,14,0.1805,0.277000002,1,FALSE
Sphaeralcea coccinea,gzun_5b,2006,23,0.251049999,0.970150001,1,TRUE
Sphaeralcea coccinea,gzun_5b,2006,12,0.845699999,0.885299998,1,FALSE
Sphaeralcea coccinea,gzun_5b,2006,19,0.107350002,0.503199999,1,FALSE
Sphaeralcea coccinea,gzun_5b,2006,35,0.3705,0.912,1,FALSE
Sphaeralcea coccinea,gzun_5b,2006,39,0.113600002,0.902600001,1,FALSE
Sphaeralcea coccinea,gzun_5b,2006,38,0.170400003,0.763600001,0,FALSE
Sphaeralcea coccinea,gzun_5b,2006,29,0.764299999,0.919799999,1,FALSE
Sphaeralcea coccinea,gzun_5b,2006,26,0.979349998,0.42765,1,TRUE
Sphaeralcea coccinea,gzun_5b,2006,17,0.087499997,0.349299999,0,FALSE
Sphaeralcea coccinea,gzun_5b,2006,18,0.389999999,0.477899998,1,FALSE
Sphaeralcea coccinea,gzun_5b,2006,15,0.232299999,0.285799999,1,FALSE
Sphaeralcea coccinea,gzun_5b,2006,24,0.446600001,0.310499999,1,FALSE
Sphaeralcea coccinea,gzun_5b,2006,8,0.641600003,0.115200001,1,FALSE
Sphaeralcea coccinea,gzun_5b,2006,1,0.871399997,0.092400001,0,FALSE
Sphaeralcea coccinea,gzun_5b,2006,25,0.225850002,0.363149999,1,FALSE
Sphaeralcea coccinea,gzun_5b,2007,26,0.964300001,0.440499999,0,TRUE
Sphaeralcea coccinea,gzun_5b,2007,15,0.235700001,0.287000001,1,FALSE
Sphaeralcea coccinea,gzun_5b,2007,24,0.460799998,0.310900001,1,FALSE
Sphaeralcea coccinea,gzun_5b,2007,29,0.755800002,0.9272,1,FALSE
Sphaeralcea coccinea,gzun_5b,2007,25,0.221399998,0.373600001,1,FALSE
Sphaeralcea coccinea,gzun_5b,2007,8,0.670899999,0.105799999,1,FALSE
Sphaeralcea coccinea,gzun_5b,2007,20,0.1355,0.817399997,1,FALSE
Sphaeralcea coccinea,gzun_5b,2007,35,0.388200001,0.925799999,0,FALSE
Sphaeralcea coccinea,gzun_5b,2007,43,0.546500002,0.814499999,0,FALSE
Sphaeralcea coccinea,gzun_5b,2007,41,0.317400001,0.2318,0,FALSE
Sphaeralcea coccinea,gzun_5b,2007,44,0.5111,0.871200003,1,FALSE
Sphaeralcea coccinea,gzun_5b,2007,32,0.334300002,0.349299999,1,FALSE
Sphaeralcea coccinea,gzun_5b,2007,36,0.8849,0.011200001,0,TRUE
Sphaeralcea coccinea,gzun_5b,2007,40,0.443499999,0.012599997,0,TRUE
Sphaeralcea coccinea,gzun_5b,2007,39,0.110199999,0.917399999,0,FALSE
Sphaeralcea coccinea,gzun_5b,2007,14,0.173599998,0.274899999,1,FALSE
Sphaeralcea coccinea,gzun_5b,2007,19,0.1056,0.506950001,1,FALSE
Sphaeralcea coccinea,gzun_5b,2007,42,0.167000001,0.686800001,1,FALSE
Sphaeralcea coccinea,gzun_5b,2007,23,0.235500002,0.976199998,1,TRUE
Sphaeralcea coccinea,gzun_5b,2007,12,0.838000001,0.931399997,1,FALSE
Sphaeralcea coccinea,gzun_5b,2007,4,0.213599999,0.044199999,1,TRUE
Sphaeralcea coccinea,gzun_5b,2008,12,0.838395029,0.924862183,0,FALSE
Sphaeralcea coccinea,gzun_5b,2008,46,0.834556579,0.377795955,0,FALSE
Sphaeralcea coccinea,gzun_5b,2008,18,0.398718134,0.484749105,1,FALSE
Sphaeralcea coccinea,gzun_5b,2008,25,0.228355317,0.371274254,0,FALSE
Sphaeralcea coccinea,gzun_5b,2008,47,0.726731057,0.794005967,1,FALSE
Sphaeralcea coccinea,gzun_5b,2008,20,0.132643827,0.808836336,0,FALSE
Sphaeralcea coccinea,gzun_5b,2008,45,0.051164021,0.300678024,0,FALSE
Sphaeralcea coccinea,gzun_5b,2008,24,0.460482272,0.305214373,0,FALSE
Sphaeralcea coccinea,gzun_5b,2008,19,0.111706831,0.51920791,1,FALSE
Sphaeralcea coccinea,gzun_5b,2008,8,0.668107472,0.11154717,1,FALSE
Sphaeralcea coccinea,gzun_5b,2008,48,0.748540424,0.810581088,1,FALSE
Sphaeralcea coccinea,gzun_5b,2008,23,0.237619591,0.985346837,0,TRUE
Sphaeralcea coccinea,gzun_5b,2008,32,0.332417653,0.364186909,1,FALSE
Sphaeralcea coccinea,gzun_5b,2008,52,0.377781139,0.983311295,0,TRUE
Sphaeralcea coccinea,gzun_5b,2008,51,0.264372419,0.904797564,1,FALSE
Sphaeralcea coccinea,gzun_5b,2008,15,0.239095461,0.294529353,1,FALSE
Sphaeralcea coccinea,gzun_5b,2008,50,0.237328801,0.832390459,0,FALSE
Sphaeralcea coccinea,gzun_5b,2008,4,0.220055778,0.046293533,1,TRUE
Sphaeralcea coccinea,gzun_5b,2008,49,0.40308001,0.815815339,0,FALSE
Sphaeralcea coccinea,gzun_5b,2008,42,0.171028315,0.680597243,0,FALSE
Sphaeralcea coccinea,gzun_5b,2008,44,0.506020236,0.876881574,0,FALSE
Sphaeralcea coccinea,gzun_5b,2008,14,0.179076651,0.285570888,1,FALSE
Sphaeralcea coccinea,gzun_5b,2008,29,0.771222172,0.917010813,1,FALSE
Sphaeralcea coccinea,gzun_5b,2009,18,0.400877618,0.469937628,1,FALSE
Sphaeralcea coccinea,gzun_5b,2009,4,0.202142533,0.051253947,1,FALSE
Sphaeralcea coccinea,gzun_5b,2009,32,0.321636501,0.364410557,0,FALSE
Sphaeralcea coccinea,gzun_5b,2009,55,0.213050061,0.435337815,1,FALSE
Sphaeralcea coccinea,gzun_5b,2009,14,0.181540122,0.27128767,1,FALSE
Sphaeralcea coccinea,gzun_5b,2009,29,0.774251421,0.930007633,1,FALSE
Sphaeralcea coccinea,gzun_5b,2009,15,0.244171443,0.309196105,0,FALSE
Sphaeralcea coccinea,gzun_5b,2009,57,0.65209913,0.44764429,0,FALSE
Sphaeralcea coccinea,gzun_5b,2009,56,0.192518305,0.438379558,1,FALSE
Sphaeralcea coccinea,gzun_5b,2009,51,0.269322282,0.896161697,1,FALSE
Sphaeralcea coccinea,gzun_5b,2009,59,0.405440228,0.697688044,1,FALSE
Sphaeralcea coccinea,gzun_5b,2009,58,0.578059075,0.694646301,0,FALSE
Sphaeralcea coccinea,gzun_5b,2009,60,0.184913949,0.906047359,1,FALSE
Sphaeralcea coccinea,gzun_5b,2009,19,0.114193453,0.515943972,0,FALSE
Sphaeralcea coccinea,gzun_5b,2009,48,0.746115311,0.82392689,0,FALSE
Sphaeralcea coccinea,gzun_5b,2009,54,0.495520829,0.145200931,1,FALSE
Sphaeralcea coccinea,gzun_5b,2009,47,0.734708777,0.800733607,1,FALSE
Sphaeralcea coccinea,gzun_5b,2009,53,0.98338586,0.084217804,1,TRUE
Sphaeralcea coccinea,gzun_7,1997,3,0.274947881,0.089995331,1,FALSE
Sphaeralcea coccinea,gzun_7,1997,2,0.008232616,0.849740327,1,TRUE
Sphaeralcea coccinea,gzun_7,1997,1,0.616455726,0.044386841,1,TRUE
Sphaeralcea coccinea,gzun_7,1998,3,0.292880044,0.073875734,1,FALSE
Sphaeralcea coccinea,gzun_7,1998,5,0.342461236,0.604948464,1,FALSE
Sphaeralcea coccinea,gzun_7,1998,4,0.069746439,0.528605982,0,FALSE
Sphaeralcea coccinea,gzun_7,1998,1,0.625879358,0.050394806,1,FALSE
Sphaeralcea coccinea,gzun_7,1999,3,0.288756954,0.069765319,1,TRUE
Sphaeralcea coccinea,gzun_7,1999,6,0.297595085,0.636977037,1,FALSE
Sphaeralcea coccinea,gzun_7,1999,5,0.37026418,0.587876299,1,FALSE
Sphaeralcea coccinea,gzun_7,1999,8,0.933940647,0.999340483,1,TRUE
Sphaeralcea coccinea,gzun_7,1999,2,0.007900734,0.858912371,1,TRUE
Sphaeralcea coccinea,gzun_7,1999,1,0.613312829,0.045313152,1,TRUE
Sphaeralcea coccinea,gzun_7,1999,7,0.468465652,0.791153354,1,FALSE
Sphaeralcea coccinea,gzun_7,2000,11,0.097649469,0.469760521,1,FALSE
Sphaeralcea coccinea,gzun_7,2000,13,0.631561745,0.919212095,1,FALSE
Sphaeralcea coccinea,gzun_7,2000,2,0.052402665,0.844806239,1,FALSE
Sphaeralcea coccinea,gzun_7,2000,10,0.151945634,0.239504566,0,FALSE
Sphaeralcea coccinea,gzun_7,2000,8,0.918124829,0.991606977,1,TRUE
Sphaeralcea coccinea,gzun_7,2000,6,0.292713465,0.652758697,1,FALSE
Sphaeralcea coccinea,gzun_7,2000,12,0.629550776,0.888042075,0,FALSE
Sphaeralcea coccinea,gzun_7,2000,9,0.568216219,0.135939663,1,FALSE
Sphaeralcea coccinea,gzun_7,2000,5,0.365108347,0.5813693,1,FALSE
Sphaeralcea coccinea,gzun_7,2000,1,0.61949593,0.039413152,1,TRUE
Sphaeralcea coccinea,gzun_7,2000,3,0.282155877,0.069577686,1,TRUE
Sphaeralcea coccinea,gzun_7,2001,13,0.633685911,0.91350214,1,FALSE
Sphaeralcea coccinea,gzun_7,2001,7,0.466985904,0.765811781,1,FALSE
Sphaeralcea coccinea,gzun_7,2001,6,0.286637942,0.651266452,1,FALSE
Sphaeralcea coccinea,gzun_7,2001,2,0.028789096,0.842825236,1,TRUE
Sphaeralcea coccinea,gzun_7,2001,3,0.252518055,0.123870519,1,FALSE
Sphaeralcea coccinea,gzun_7,2001,8,0.932966044,0.985641328,1,TRUE
Sphaeralcea coccinea,gzun_7,2001,5,0.366575958,0.586926098,1,FALSE
Sphaeralcea coccinea,gzun_7,2001,1,0.619063105,0.037108525,1,TRUE
Sphaeralcea coccinea,gzun_7,2001,11,0.106289977,0.468968781,1,FALSE
Sphaeralcea coccinea,gzun_7,2002,5,0.358935622,0.605337442,1,FALSE
Sphaeralcea coccinea,gzun_7,2002,15,0.415063682,0.652603175,1,FALSE
Sphaeralcea coccinea,gzun_7,2002,13,0.621851268,0.932258769,1,FALSE
Sphaeralcea coccinea,gzun_7,2002,8,0.921200916,1.000203258,1,TRUE
Sphaeralcea coccinea,gzun_7,2002,9,0.576554939,0.130710695,0,FALSE
Sphaeralcea coccinea,gzun_7,2002,7,0.474145848,0.761905185,0,FALSE
Sphaeralcea coccinea,gzun_7,2002,3,0.243725395,0.108062535,1,FALSE
Sphaeralcea coccinea,gzun_7,2002,14,0.338256866,0.209486919,0,FALSE
Sphaeralcea coccinea,gzun_7,2002,11,0.111775221,0.484218999,1,FALSE
Sphaeralcea coccinea,gzun_7,2002,2,0.074356517,0.873176598,1,FALSE
Sphaeralcea coccinea,gzun_7,2002,1,0.615943051,0.041102744,1,TRUE
Sphaeralcea coccinea,gzun_7,2003,5,0.351199999,0.601399998,1,FALSE
Sphaeralcea coccinea,gzun_7,2003,6,0.291199999,0.659400001,1,FALSE
Sphaeralcea coccinea,gzun_7,2003,13,0.6254,0.9253,0,FALSE
Sphaeralcea coccinea,gzun_7,2003,11,0.099500002,0.465199999,1,FALSE
Sphaeralcea coccinea,gzun_7,2003,3,0.2508,0.138599998,1,FALSE
Sphaeralcea coccinea,gzun_7,2003,15,0.4232,0.667699999,1,FALSE
Sphaeralcea coccinea,gzun_7,2003,1,0.611200003,0.037999999,1,TRUE
Sphaeralcea coccinea,gzun_7,2003,16,0.755600003,0.6604,1,FALSE
Sphaeralcea coccinea,gzun_7,2003,2,0.028033334,0.858966666,1,TRUE
Sphaeralcea coccinea,gzun_7,2004,6,0.2926,0.652700002,1,FALSE
Sphaeralcea coccinea,gzun_7,2004,5,0.3697,0.592499998,1,FALSE
Sphaeralcea coccinea,gzun_7,2004,17,0.480599998,0.710599999,1,FALSE
Sphaeralcea coccinea,gzun_7,2004,8,0.915600001,0.976599999,1,TRUE
Sphaeralcea coccinea,gzun_7,2004,1,0.632100003,0.031799999,1,TRUE
Sphaeralcea coccinea,gzun_7,2004,3,0.2492,0.119699998,1,FALSE
Sphaeralcea coccinea,gzun_7,2004,2,0.044700003,0.834599998,1,TRUE
Sphaeralcea coccinea,gzun_7,2004,15,0.42005,0.665000001,1,FALSE
Sphaeralcea coccinea,gzun_7,2005,11,0.106400001,0.469100001,1,FALSE
Sphaeralcea coccinea,gzun_7,2005,2,0.021000003,0.8292,1,TRUE
Sphaeralcea coccinea,gzun_7,2005,17,0.494600002,0.712099998,1,FALSE
Sphaeralcea coccinea,gzun_7,2005,16,0.764300001,0.6376,1,FALSE
Sphaeralcea coccinea,gzun_7,2005,6,0.2871,0.660800002,1,FALSE
Sphaeralcea coccinea,gzun_7,2005,1,0.62855,0.020899999,1,TRUE
Sphaeralcea coccinea,gzun_7,2005,8,0.918099999,0.961099999,1,TRUE
Sphaeralcea coccinea,gzun_7,2005,5,0.361500001,0.594900003,0,FALSE
Sphaeralcea coccinea,gzun_7,2005,3,0.233800003,0.139600001,1,FALSE
Sphaeralcea coccinea,gzun_7,2005,15,0.421349998,0.6638,1,FALSE
Sphaeralcea coccinea,gzun_7,2006,11,0.085400002,0.477899998,0,FALSE
Sphaeralcea coccinea,gzun_7,2006,15,0.410000002,0.690300001,1,FALSE
Sphaeralcea coccinea,gzun_7,2006,18,0.897299999,0.462900001,0,FALSE
Sphaeralcea coccinea,gzun_7,2006,1,0.622099999,0.024099999,1,TRUE
Sphaeralcea coccinea,gzun_7,2006,8,0.9223,0.982999998,1,TRUE
Sphaeralcea coccinea,gzun_7,2006,6,0.277899999,0.663299999,1,FALSE
Sphaeralcea coccinea,gzun_7,2006,17,0.498599999,0.729699997,1,FALSE
Sphaeralcea coccinea,gzun_7,2007,2,0.052800002,0.852700002,0,FALSE
Sphaeralcea coccinea,gzun_7,2007,16,0.7421,0.646700002,1,FALSE
Sphaeralcea coccinea,gzun_7,2007,19,0.860899999,0.586200003,0,FALSE
Sphaeralcea coccinea,gzun_7,2007,15,0.416,0.664800001,1,FALSE
Sphaeralcea coccinea,gzun_7,2007,8,0.905699999,0.975,0,TRUE
Sphaeralcea coccinea,gzun_7,2007,17,0.494900001,0.708300002,1,FALSE
Sphaeralcea coccinea,gzun_7,2007,6,0.290600002,0.642100002,1,FALSE
Sphaeralcea coccinea,gzun_7,2007,3,0.2394,0.1279,1,FALSE
Sphaeralcea coccinea,gzun_7,2007,1,0.611699998,0.046099999,1,TRUE
Sphaeralcea coccinea,gzun_7,2007,20,0.838599998,0.7025,1,FALSE
Sphaeralcea coccinea,gzun_7,2008,26,0.340764368,0.917261752,1,FALSE
Sphaeralcea coccinea,gzun_7,2008,21,0.436169589,0.232512113,0,FALSE
Sphaeralcea coccinea,gzun_7,2008,6,0.295406528,0.662796578,1,FALSE
Sphaeralcea coccinea,gzun_7,2008,23,0.334187125,0.531627445,1,FALSE
Sphaeralcea coccinea,gzun_7,2008,17,0.489138321,0.719686076,1,FALSE
Sphaeralcea coccinea,gzun_7,2008,22,0.170589074,0.409496741,1,FALSE
Sphaeralcea coccinea,gzun_7,2008,25,0.884520318,0.824316617,1,FALSE
