Latin.name,Species,SPPcode,Category,Duration,Growth_Habit,Family,Soil,Height.cm,SLA,LWC,CN,wood_density,Seed mass,DispersalSyndrome,Wind,Unassisted,Adhesive,Animal,Ant,Water,Tumbling,Bird,Mammal,Ballistic
trientalis_latifolia,trientalis_latifolia,TRILAT,Dicot,Perennial,Forb/herb,myrsinaceae,n,11.6,734.5,0.87,13.6,NA,NA,Unassisted,0,1,0,0,0,0,0,0,0,0
trientalis_latifolia,trientalis_latifolia,TRILAT,Dicot,Perennial,Forb/herb,myrsinaceae,s,10.8,310.4,0.78,22.7,NA,NA,Unassisted,0,1,0,0,0,0,0,0,0,0
trifolium_albopurpureum,trifolium_albopurpureum,TRIALB,Dicot,Annual,Forb/herb,fabaceae,n,12.6,192.9,0.69,12.5,NA,0.96,WindUnassistedMammal,1,1,0,0,0,0,0,0,1,0
trifolium_albopurpureum,trifolium_albopurpureum,TRIALB,Dicot,Annual,Forb/herb,fabaceae,s,10.9,268.5,0.79,11.4,NA,0.96,WindUnassistedMammal,1,1,0,0,0,0,0,0,1,0
trifolium_bifidum,trifolium_bifidum,TRIBIF,Dicot,Annual,Forb/herb,fabaceae,n,18.6,314.9,0.77,10,NA,1.09,WindUnassistedMammal,1,1,0,0,0,0,0,0,1,0
trifolium_bifidum,trifolium_bifidum,TRIBIF,Dicot,Annual,Forb/herb,fabaceae,s,21.7,313.5,0.79,11.2,NA,1.09,WindUnassistedMammal,1,1,0,0,0,0,0,0,1,0
trifolium_ciliolatum,trifolium_ciliolatum,TRICIL,Dicot,Annual,Forb/herb,fabaceae,n,9.3,291.5,0.76,9.8,NA,3.63,UnassistedMammal,0,1,0,0,0,0,0,0,1,0
trifolium_depauperatum,trifolium_depauperatum,TRIDEP,Dicot,Annual,Forb/herb,fabaceae,n,13.3,299.4,0.76,11.3,NA,0.39,WindUnassistedMammal,1,1,0,0,0,0,0,0,1,0
trifolium_dubium,trifolium_dubium,TRIDUB,Dicot,Annual,Forb/herb,fabaceae,n,8.4,311.4,0.65,15.9,NA,0.4,Unassisted,0,1,0,0,0,0,0,0,0,0
trifolium_dubium,trifolium_dubium,TRIDUB,Dicot,Annual,Forb/herb,fabaceae,s,13.9,358.9,0.76,20.7,NA,0.4,Unassisted,0,1,0,0,0,0,0,0,0,0
trifolium_fucatum,trifolium_fucatum,TRIFUC,Dicot,Annual,Forb/herb,fabaceae,n,24.5,337,0.89,8.8,NA,3.44,WindUnassistedMammal,1,1,0,0,0,0,0,0,1,0
trifolium_fucatum,trifolium_fucatum,TRIFUC,Dicot,Annual,Forb/herb,fabaceae,s,24.9,179.9,0.84,9.4,NA,3.44,WindUnassistedMammal,1,1,0,0,0,0,0,0,1,0
trifolium_gracilentum,trifolium_gracilentum,TRIGRA,Dicot,Annual,Forb/herb,fabaceae,n,8.3,242,0.75,11.1,NA,0.85,WindUnassistedMammal,1,1,0,0,0,0,0,0,1,0
trifolium_hirtum,trifolium_hirtum,TRIHIR,Dicot,Annual,Forb/herb,fabaceae,n,7.6,269.1,0.8,13,NA,3.2,WindUnassistedMammal,1,1,0,0,0,0,0,0,1,0
trifolium_hirtum,trifolium_hirtum,TRIHIR,Dicot,Annual,Forb/herb,fabaceae,s,14.6,191.8,0.74,12.5,NA,3.2,WindUnassistedMammal,1,1,0,0,0,0,0,0,1,0
trifolium_microcephalum,trifolium_microcephalum,TRIMIC,Dicot,Annual,Forb/herb,fabaceae,n,9.7,348.9,0.75,11.1,NA,0.59,WindUnassistedMammal,1,1,0,0,0,0,0,0,1,0
trifolium_microcephalum,trifolium_microcephalum,TRIMIC,Dicot,Annual,Forb/herb,fabaceae,s,12.2,271.1,0.73,22.1,NA,0.59,WindUnassistedMammal,1,1,0,0,0,0,0,0,1,0
trifolium_microdon,trifolium_microdon,TRIMIC,Dicot,Annual,Forb/herb,fabaceae,s,12.4,310.1,0.76,NA,NA,NA,WindUnassistedMammal,1,1,0,0,0,0,0,0,1,0
trifolium_variegatum,trifolium_variegatum,TRIVAR,Dicot,Annual,Forb/herb,fabaceae,n,16.9,555.4,0.89,12.2,NA,1.53,WindMammal,1,0,0,0,0,0,0,0,1,0
trifolium_variegatum,trifolium_variegatum,TRIVAR,Dicot,Annual,Forb/herb,fabaceae,s,17.7,271.5,0.8,11.9,NA,1.53,WindMammal,1,0,0,0,0,0,0,0,1,0
trifolium_willdenovii,trifolium_willdenovii,TRIWIL,Dicot,Annual,Forb/herb,fabaceae,n,26.9,259.9,0.75,9.4,NA,1.72,WindUnassistedMammal,1,1,0,0,0,0,0,0,1,0
trifolium_willdenovii,trifolium_willdenovii,TRIWIL,Dicot,Annual,Forb/herb,fabaceae,s,22.4,176.6,0.72,11.9,NA,1.72,WindUnassistedMammal,1,1,0,0,0,0,0,0,1,0
trillium_ovatum,trillium_ovatum,TRIOVA,Monocot,Perennial,Forb/herb,liliaceae,n,14.2,395.9,0.89,13.4,NA,10.94,Ant,0,0,0,0,1,0,0,0,0,0
trillium_rivale,trillium_rivale,TRIRIV,Monocot,Perennial,Forb/herb,liliaceae,s,5.9,256.1,0.89,14.5,NA,NA,Ant,0,0,0,0,1,0,0,0,0,0
triphysaria_eriantha,triphysaria_eriantha,TRIERI,Dicot,Annual,Forb/herb,scrophulariaceae,s,7.7,200,0.77,NA,NA,NA,Unassisted,0,1,0,0,0,0,0,0,0,0
triphysaria_pusilla,triphysaria_pusilla,TRIPUS,Dicot,Annual,Forb/herb,scrophulariaceae,n,5.4,285.9,0.71,22.6,NA,NA,Unassisted,0,1,0,0,0,0,0,0,0,0
triphysaria_versicolor,triphysaria_versicolor,TRIVER,Dicot,Annual,Forb/herb,scrophulariaceae,s,16.4,300,0.81,18.1,NA,NA,Unassisted,0,1,0,0,0,0,0,0,0,0
trisetum_canescens,trisetum_canescens,TRICAN,Monocot,Perennial,Graminoid,poaceae,n,75.8,384.1,0.76,23.4,NA,NA,Wind,1,0,0,0,0,0,0,0,0,0
triteleia_hyacinthina,triteleia_hyacinthina,TRIHYA,Monocot,Perennial,Forb/herb,liliaceae,n,42.9,115.9,0.87,33.3,NA,1.18,Unassisted,0,1,0,0,0,0,0,0,0,0
triteleia_laxa,triteleia_laxa,TITLAX,Monocot,Perennial,Forb/herb,liliaceae,n,32,126,0.79,NA,NA,NA,Unassisted,0,1,0,0,0,0,0,0,0,0
tsuga_mertensiana,tsuga_mertensiana,TSUMER,Gymnosperm,Perennial,Tree,pinaceae,n,1870,34.2,0.5,67.2,0.63,6.5,Wind,1,0,0,0,0,0,0,0,0,0
umbellularia_californica,umbellularia_californica,UMBCAL,Dicot,Perennial,"Tree, Shrub",lauraceae,s,455,90.6,0.49,24.1,0.59,1801,WindUnassistedBirdMammal,0,1,0,0,0,1,0,1,1,0
umbellularia_californica,umbellularia_californica,UMBCAL,Dicot,Perennial,"Tree, Shrub",lauraceae,n,7.1,70.6,0.51,27.7,0.43,1801,WindUnassistedBirdMammal,0,1,0,0,0,1,0,1,1,0
uropappus_lindleyi,uropappus_lindleyi,UROLIN,Dicot,Annual,Forb/herb,asteraceae,n,18.2,279.7,0.85,27.9,NA,1.82,UnassistedWind,1,1,0,0,0,0,0,0,0,0
uropappus_lindleyi,uropappus_lindleyi,UROLIN,Dicot,Annual,Forb/herb,asteraceae,s,28.4,330,0.86,21.6,NA,1.82,UnassistedWind,1,1,0,0,0,0,0,0,0,0
vaccinium_membranaceum,vaccinium_membranaceum,VACMEM,Dicot,Perennial,Shrub,ericaceae,n,107.4,255.8,0.75,18.2,0.51,0.2,BirdMammal,0,0,0,0,0,0,0,1,1,0
vaccinium_parvifolium,vaccinium_parvifolium,VACPAR,Dicot,Perennial,Shrub,ericaceae,n,134.9,263.7,0.73,16.3,0.58,0.23,BirdMammal,0,0,0,0,0,0,0,1,1,0
vaccinium_parvifolium,vaccinium_parvifolium,VACPAR,Dicot,Perennial,Shrub,ericaceae,s,52,122,0.62,33.3,0.53,0.23,BirdMammal,0,0,0,0,0,0,0,1,1,0
valeriana_sitchensis,valeriana_sitchensis,VALSIT,Dicot,Perennial,Forb/herb,valerianaceae,n,35.5,NA,NA,14.4,NA,1.67,Wind,1,0,0,0,0,0,0,0,0,0
vancouveria_hexandra,vancouveria_hexandra,VANHEX,Dicot,Perennial,Forb/herb,berberidaceae,n,20.2,579.4,0.83,11.8,NA,7.01,Ant,0,0,0,0,1,0,0,0,0,0
vancouveria_hexandra,vancouveria_hexandra,VANHEX,Dicot,Perennial,Forb/herb,berberidaceae,s,24.8,133.8,0.66,29.4,NA,7.01,Ant,0,0,0,0,1,0,0,0,0,0
velezia_rigida,velezia_rigida,VELRIG,Dicot,Annual,Forb/herb,caryophyllaceae,n,19.8,166.9,0.52,33.5,NA,0.3,No_Data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
veratrum_insolitum,veratrum_insolitum,VERINS,Monocot,Perennial,Forb/herb,liliaceae,n,69,104.1,0.76,30.8,NA,NA,Wind,1,0,0,0,0,0,0,0,0,0
veratrum_insolitum,veratrum_insolitum,VERINS,Monocot,Perennial,Forb/herb,liliaceae,s,69,88.1,0.78,22.7,NA,NA,Wind,1,0,0,0,0,0,0,0,0,0
vicia_americana,vicia_americana,VICAME,Dicot,Perennial,"Vine, Forb/herb",fabaceae,n,12,332.8,0.81,8.7,NA,9.77,Ballistic,0,0,0,0,0,0,0,0,0,1
vicia_sativa,vicia_sativa,VICSAT,Dicot,Annual,"Vine, Forb/herb",fabaceae,n,38.2,229,0.76,10.8,NA,17.3,Ballistic,0,0,0,0,0,0,0,0,0,1
vicia_villosa,vicia_villosa,VICVIL,Dicot,"Annual, Biennial, Perennial","Vine, Forb/herb",fabaceae,n,51,340.3,0.84,10.7,NA,28.9,Ballistic,0,0,0,0,0,0,0,0,0,1
vicia_villosa,vicia_villosa,VICVIL,Dicot,"Annual, Biennial, Perennial","Vine, Forb/herb",fabaceae,s,23.6,177.6,0.7,12.7,NA,28.9,Ballistic,0,0,0,0,0,0,0,0,0,1
viola_cuneata,viola_cuneata,VIOCUN,Dicot,Perennial,Forb/herb,violaceae,s,10,246.8,0.82,14.4,NA,NA,AntBallistic,0,0,0,0,1,0,0,0,0,1
viola_douglasii,viola_douglasii,VIODOU,Dicot,Perennial,Forb/herb,violaceae,s,9.9,121.3,0.81,12.1,NA,0.8,AntBallistic,0,0,0,0,1,0,0,0,0,1
viola_glabella,viola_glabella,VIOGLA,Dicot,Perennial,Forb/herb,violaceae,n,6.8,578.1,0.88,11.8,NA,2.14,AntBallistic,0,0,0,0,1,0,0,0,0,1
viola_lobata,viola_lobata,VIOLOB,Dicot,Perennial,Forb/herb,violaceae,s,9.4,207.6,0.82,14.3,NA,5.32,AntBallistic,0,0,0,0,1,0,0,0,0,1
viola_praemorsa,viola_praemorsa,VIOPRA,Dicot,Perennial,Forb/herb,violaceae,n,7.3,271.4,0.87,8.5,NA,3.6,AntBallistic,0,0,0,0,1,0,0,0,0,1
viola_sempervirens,viola_sempervirens,VIOSEM,Dicot,Perennial,Forb/herb,violaceae,n,6.5,285.3,0.89,23.1,NA,1.34,AntBallistic,0,0,0,0,1,0,0,0,0,1
vulpia_bromoides,vulpia_bromoides,VULBRO,Monocot,Annual,Graminoid,poaceae,n,19.6,188.6,0.67,31.9,NA,0.48,AdhesiveWind,1,0,1,0,0,0,0,0,0,0
vulpia_bromoides,vulpia_bromoides,VULBRO,Monocot,Annual,Graminoid,poaceae,s,16.9,164.2,0.68,51.1,NA,0.48,AdhesiveWind,1,0,1,0,0,0,0,0,0,0
vulpia_microstachys,vulpia_microstachys,VULMIC,Monocot,Annual,Graminoid,poaceae,n,18.6,209.2,0.62,27.8,NA,0.93,AdhesiveWind,1,0,1,0,0,0,0,0,0,0
vulpia_microstachys,vulpia_microstachys,VULMIC,Monocot,Annual,Graminoid,poaceae,s,21.8,181.3,0.62,33.5,NA,0.93,AdhesiveWind,1,0,1,0,0,0,0,0,0,0
vulpia_myuros,vulpia_myuros,VULMYU,Monocot,Annual,Graminoid,poaceae,n,33.4,211.9,0.69,33.8,NA,0.48,AdhesiveWind,1,0,1,0,0,0,0,0,0,0
vulpia_myuros,vulpia_myuros,VULMYU,Monocot,Annual,Graminoid,poaceae,s,25.9,104.4,0.66,33.8,NA,0.48,AdhesiveWind,1,0,1,0,0,0,0,0,0,0
vulpia_octoflora,vulpia_octoflora,VULOCT,Monocot,Annual,Graminoid,poaceae,n,5.3,2658.2,0.93,NA,NA,0.6,AdhesiveWind,1,0,1,0,0,0,0,0,0,0
whipplea_modesta,whipplea_modesta,WHIMOD,Dicot,Perennial,"Shrub, Subshrub",hydrangeaceae,n,4,298.9,0.75,20.9,NA,1.31,No_Data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
whipplea_modesta,whipplea_modesta,WHIMOD,Dicot,Perennial,"Shrub, Subshrub",hydrangeaceae,s,11.3,175.8,0.69,28.3,NA,1.31,No_Data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
wyethia_angustifolia,wyethia_angustifolia,WYEANG,Dicot,Perennial,Forb/herb,asteraceae,n,28.2,112.2,0.77,28.7,NA,8.6,Unassisted,0,1,0,0,0,0,0,0,0,0
wyethia_helenioides,wyethia_helenioides,WYEHEL,Dicot,Perennial,Forb/herb,asteraceae,n,42,158.1,0.85,13.7,NA,43.8,No_Data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
xerophyllum_tenax,xerophyllum_tenax,XERTEN,Monocot,Perennial,Forb/herb,liliaceae,n,36.7,54.1,0.57,66.6,NA,2.01,Wind,1,0,0,0,0,0,0,0,0,0
xerophyllum_tenax,xerophyllum_tenax,XERTEN,Monocot,Perennial,Forb/herb,liliaceae,s,119.8,40.6,0.49,73.2,NA,2.01,Wind,1,0,0,0,0,0,0,0,0,0
yabea_microcarpa,yabea_microcarpa,YABMIC,Dicot,Annual,Forb/herb,apiaceae,n,15.5,422.1,0.8,43.5,NA,NA,Adhesive,0,0,1,0,0,0,0,0,0,0
yucca_whipplei,yucca_whipplei,YUCWHI,Monocot,Perennial,subshrub,liliaceae,n,41.2,10.4,0.61,66.1,NA,17,No_Data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yucca_whipplei,yucca_whipplei,YUCWHI,Monocot,Perennial,subshrub,liliaceae,s,59.3,18.1,0.68,50.5,NA,17,No_Data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zigadenus_fremontii,zigadenus_fremontii,ZIGFRE,Monocot,Perennial,Forb/herb,liliaceae,n,28.2,131.5,0.86,20.6,NA,3.2,Unassisted,0,1,0,0,0,0,0,0,0,0
zigadenus_fremontii,zigadenus_fremontii,ZIGFRE,Monocot,Perennial,Forb/herb,liliaceae,s,29.6,155.1,0.83,NA,NA,3.2,Unassisted,0,1,0,0,0,0,0,0,0,0
zigadenus_micranthus_var_micranthus,zigadenus_micranthus,ZIGMIC,Monocot,Perennial,Forb/herb,liliaceae,s,34.7,127.8,0.84,21.4,NA,NA,Unassisted,0,1,0,0,0,0,0,0,0,0
