blk,plt,cable,heating,wtr,ftr,tr,PFT,decidu,evergr,betula,salix,ledum,vacci,ind,spp_abbr,tot_bio,wood_bio,leaf_bio,LDMC1,LDMC2,LDMC,LA1,LA2,LA,SLA1,SLA2,SLA,LNC,LPC,CN_ratio,height,SSD,bark,XD,SWC
BLK1,WE01,cN,hN,Ct,NF,CtNF,decid,dY,eN,Y,N,N,N,Sp201,Betn,1.588,1.183,0.375,0.615,0.636,0.615,1.1519,0.9987,1.0753,143.988,142.671,143.33,25.866,1.627,19.278,11,1.322,0.56,3.55,26.6
BLK1,WE01,cN,hN,Ct,NF,CtNF,decid,dY,eN,Y,N,N,N,Sp202,Betn,4.154,3.649,0.461,0.813,0.846,0.534,1.4471,1.1485,1.2978,111.315,104.409,107.862,21.989,1.678,22.934,16.5,1.055,0.55,4.1,39.3
BLK1,WE01,cN,hN,Ct,NF,CtNF,decid,dY,eN,Y,N,N,N,Sp203,Betn,0.645,0.514,0.119,0.857,0.636,0.748,0.8083,1.0471,0.9277,134.717,149.586,142.152,29.56,2.46,16.528,11.1,0.393,0.37,3.35,27.9
BLK1,WE01,cN,hN,Ct,NF,CtNF,decid,dY,eN,Y,N,N,N,Sp204,Betn,NA,NA,NA,0.769,0.9,NA,0.8776,0.9218,0.8997,87.76,102.422,95.091,NA,NA,NA,24.9,NA,0.26,1.63,NA
BLK1,WE01,cN,hN,Ct,NF,CtNF,decid,dY,eN,Y,N,N,N,Sp205,Betn,NA,NA,NA,0.929,0.909,NA,1.4802,1.2102,1.3452,113.862,121.02,117.441,NA,NA,NA,15.1,NA,1.59,8.31,NA
BLK1,WE01,cN,hN,Ct,NF,CtNF,decid,dY,eN,Y,N,N,N,Sp206,Betn,NA,NA,NA,0.538,0.6,NA,0.9022,0.8561,0.8792,128.886,142.683,135.785,NA,NA,NA,20.5,NA,0.51,4.21,NA
BLK1,WE01,cN,hN,Ct,NF,CtNF,everg,dN,eY,N,N,Y,N,Sp501,Ledp,2.033,1.404,0.622,0.417,0.5,0.524,0.3551,0.3432,0.3492,71.02,57.2,64.11,16.307,1.035,32.176,29.5,0.514,0.17,2.73,12.5
BLK1,WE01,cN,hN,Ct,NF,CtNF,everg,dN,eY,N,N,Y,N,Sp502,Ledp,0.541,0.364,0.177,0.5,0.6,0.543,0.1637,0.1623,0.163,54.567,54.1,54.334,14.467,1.01,36.895,8.2,0.695,0.17,2.68,9.1
BLK1,WE01,cN,hN,Ct,NF,CtNF,everg,dN,eY,N,N,Y,N,Sp503,Ledp,2.458,1.959,0.408,0.625,0.714,0.551,0.2741,0.2202,0.2472,54.82,44.04,49.43,11.164,0.837,47.361,10.4,0.512,0.2,2.92,27
BLK1,WE01,cN,hN,Ct,NF,CtNF,everg,dN,eY,N,N,Y,N,Sp504,Ledp,NA,NA,NA,0.625,0.444,NA,0.3073,0.3972,0.3523,61.46,99.3,80.38,NA,NA,NA,7.5,NA,0.14,1.6,NA
BLK1,WE01,cN,hN,Ct,NF,CtNF,everg,dN,eY,N,N,Y,N,Sp505,Ledp,NA,NA,NA,0.6,0.556,NA,0.2892,0.3165,0.3029,48.2,63.3,55.75,NA,NA,NA,10.2,NA,0.26,3.01,NA
BLK1,WE01,cN,hN,Ct,NF,CtNF,everg,dN,eY,N,N,Y,N,Sp506,Ledp,NA,NA,NA,0.667,0.625,NA,0.308,0.2816,0.2948,51.333,56.32,53.827,NA,NA,NA,14.7,NA,0.25,2.51,NA
BLK1,WE01,cN,hN,Ct,NF,CtNF,decid,dY,eN,N,Y,N,N,Sp801,Salp,7.433,6.778,0.637,0.643,0.587,0.754,2.6481,4.2958,3.472,147.117,159.104,153.111,15.517,1.402,31.648,14.5,0.527,1.26,5.5,30.7
BLK1,WE01,cN,hN,Ct,NF,CtNF,decid,dY,eN,N,Y,N,N,Sp802,Salp,4.111,3.463,0.637,0.6,0.533,0.673,4.5364,2.0712,3.3038,108.01,129.45,118.73,21.263,1.791,22.713,15.1,0.628,1.08,4.91,29.5
BLK1,WE01,cN,hN,Ct,NF,CtNF,decid,dY,eN,N,Y,N,N,Sp803,Salp,4.27,3.019,1.227,0.532,0.552,0.604,4.4918,3.8747,4.1833,136.115,121.084,128.6,23.124,1.32,21.176,18,0.806,1.37,5.07,31.2
BLK1,WE01,cN,hN,Ct,NF,CtNF,decid,dY,eN,N,Y,N,N,Sp804,Salp,NA,NA,NA,0.636,0.645,NA,2.7629,2.4749,2.6189,131.567,123.745,127.656,NA,NA,NA,11.3,NA,NA,NA,NA
BLK1,WE01,cN,hN,Ct,NF,CtNF,decid,dY,eN,N,Y,N,N,Sp805,Salp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BLK1,WE01,cN,hN,Ct,NF,CtNF,decid,dY,eN,N,Y,N,N,Sp806,Salp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BLK1,WE01,cN,hN,Ct,NF,CtNF,everg,dN,eY,N,N,N,Y,Sp101,Vacv,0.112,0.036,0.076,0.333,0.364,0.547,0.2411,0.3526,0.2969,80.367,88.15,84.259,5.8242,0.433,87.427,5.2,0.686,0.12,0.79,NA
BLK1,WE01,cN,hN,Ct,NF,CtNF,everg,dN,eY,N,N,N,Y,Sp102,Vacv,0.216,0.031,0.185,0.417,0.5,0.539,0.3904,0.4711,0.4308,78.08,52.344,65.212,7.371,0.475,68.338,3.4,1.429,0.08,0.6,50
BLK1,WE01,cN,hN,Ct,NF,CtNF,everg,dN,eY,N,N,N,Y,Sp103,Vacv,0.162,0.061,0.101,0.471,0.429,0.532,0.5172,0.4613,0.4893,64.65,76.883,70.767,7.7061,0.426,65.391,8.4,0.877,0.13,1.1,40
BLK1,WE01,cN,hN,Ct,NF,CtNF,everg,dN,eY,N,N,N,Y,Sp104,Vacv,NA,NA,NA,0.6,0.7,NA,0.3697,0.3981,0.3839,61.617,56.871,59.244,NA,NA,NA,4.6,NA,0.13,0.47,NA
BLK1,WE01,cN,hN,Ct,NF,CtNF,everg,dN,eY,N,N,N,Y,Sp105,Vacv,NA,NA,NA,0.833,0.667,NA,0.2387,0.2909,0.2648,47.74,72.725,60.233,NA,NA,NA,3.1,NA,0.13,0.52,NA
BLK1,WE01,cN,hN,Ct,NF,CtNF,everg,dN,eY,N,N,N,Y,Sp106,Vacv,NA,NA,NA,0.538,0.429,NA,0.5144,0.4997,0.5071,73.486,83.283,78.385,NA,NA,NA,4.6,NA,0.15,0.72,NA
BLK1,WE02,cY,hN,Ca,NF,CaNF,decid,dY,eN,Y,N,N,N,Sp201,Betn,1.91,1.677,0.22,0.533,0.692,0.501,1.0045,0.8696,0.9371,125.563,96.622,111.093,19.117,1.62,26.595,11.2,0.744,0.78,3.59,33.6
BLK1,WE02,cY,hN,Ca,NF,CaNF,decid,dY,eN,Y,N,N,N,Sp202,Betn,1.22,0.99,0.21,0.706,0.727,0.522,1.378,0.9113,1.1447,114.833,113.913,114.373,15.874,1.225,31.794,11.7,0.712,0.61,3.29,28.4
BLK1,WE02,cY,hN,Ca,NF,CaNF,decid,dY,eN,Y,N,N,N,Sp203,Betn,1.456,0.991,0.416,0.889,0.9,0.499,0.9857,0.8989,0.9423,123.213,99.878,111.546,18.259,1.732,27.651,9.8,1.027,0.41,3.16,45.6
BLK1,WE02,cY,hN,Ca,NF,CaNF,decid,dY,eN,Y,N,N,N,Sp204,Betn,NA,NA,NA,0.889,0.889,NA,0.8827,0.8956,0.8892,110.338,111.95,111.144,NA,NA,NA,8.1,NA,0.33,1.32,NA
BLK1,WE02,cY,hN,Ca,NF,CaNF,decid,dY,eN,Y,N,N,N,Sp205,Betn,NA,NA,NA,0.6,0.857,NA,0.8344,0.5205,0.6775,139.067,86.75,112.909,NA,NA,NA,22.6,NA,0.54,1.95,NA
BLK1,WE02,cY,hN,Ca,NF,CaNF,decid,dY,eN,Y,N,N,N,Sp206,Betn,NA,NA,NA,0.833,0.846,NA,1.5885,1.2011,1.3948,105.9,109.191,107.546,NA,NA,NA,12.7,NA,0.44,3.29,NA
BLK1,WE02,cY,hN,Ca,NF,CaNF,everg,dN,eY,N,N,Y,N,Sp501,Ledp,1.643,1.019,0.619,0.615,0.714,0.479,0.3068,0.251,0.2789,38.35,50.2,44.275,13.477,1.004,40.022,11.3,0.585,0.18,4.79,28.7
BLK1,WE02,cY,hN,Ca,NF,CaNF,everg,dN,eY,N,N,Y,N,Sp502,Ledp,2.316,1.441,0.853,0.833,0.667,0.507,0.1832,0.2012,0.1922,36.64,50.3,43.47,12.54,0.699,43.815,12.9,0.691,0.22,3.79,21.3
BLK1,WE02,cY,hN,Ca,NF,CaNF,everg,dN,eY,N,N,Y,N,Sp503,Ledp,0.263,0.145,0.114,0.6,0.5,0.514,0.179,0.1569,0.168,59.667,78.45,69.059,12.566,0.92,43.713,13.5,0.826,0.16,2.16,26.9
BLK1,WE02,cY,hN,Ca,NF,CaNF,everg,dN,eY,N,N,Y,N,Sp504,Ledp,NA,NA,NA,0.714,0.667,NA,0.2619,0.4517,0.3568,52.38,45.17,48.775,NA,NA,NA,8.1,NA,0.26,2.72,NA
BLK1,WE02,cY,hN,Ca,NF,CaNF,everg,dN,eY,N,N,Y,N,Sp505,Ledp,NA,NA,NA,0.75,0.4,NA,0.1863,0.1319,0.1591,46.575,65.95,56.263,NA,NA,NA,13.2,NA,0.19,2.05,NA
BLK1,WE02,cY,hN,Ca,NF,CaNF,everg,dN,eY,N,N,Y,N,Sp506,Ledp,NA,NA,NA,0.75,1,NA,0.1262,0.1335,0.1299,42.067,44.5,43.284,NA,NA,NA,13.5,NA,0.15,1.77,NA
BLK1,WE02,cY,hN,Ca,NF,CaNF,decid,dY,eN,N,Y,N,N,Sp801,Salp,4.623,3.67,0.935,0.458,0.554,0.415,2.826,4.4493,3.6377,128.455,108.52,118.488,9.0123,1.044,53.594,18.5,0.774,0.94,3.58,27.6
BLK1,WE02,cY,hN,Ca,NF,CaNF,decid,dY,eN,N,Y,N,N,Sp802,Salp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BLK1,WE02,cY,hN,Ca,NF,CaNF,decid,dY,eN,N,Y,N,N,Sp803,Salp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BLK1,WE02,cY,hN,Ca,NF,CaNF,decid,dY,eN,N,Y,N,N,Sp804,Salp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BLK1,WE02,cY,hN,Ca,NF,CaNF,decid,dY,eN,N,Y,N,N,Sp805,Salp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BLK1,WE02,cY,hN,Ca,NF,CaNF,decid,dY,eN,N,Y,N,N,Sp806,Salp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BLK1,WE02,cY,hN,Ca,NF,CaNF,everg,dN,eY,N,N,N,Y,Sp101,Vacv,0.2,0.031,0.169,0.5,0.667,0.517,0.4885,0.4162,0.4524,44.409,52.025,48.217,6.0481,0.367,83.314,3.6,0.965,NA,NA,14.3
BLK1,WE02,cY,hN,Ca,NF,CaNF,everg,dN,eY,N,N,N,Y,Sp102,Vacv,0.084,0.011,0.073,0.667,0.8,0.518,0.2993,0.2361,0.2677,74.825,59.025,66.925,8.9897,0.633,55.513,4.7,0.952,0.13,0.87,50
BLK1,WE02,cY,hN,Ca,NF,CaNF,everg,dN,eY,N,N,N,Y,Sp103,Vacv,0.11,0.018,0.092,0.615,0.667,0.564,0.551,0.4047,0.4779,68.875,67.45,68.163,8.3146,0.7,61.068,4.3,1.538,0.12,0.56,66.7
BLK1,WE02,cY,hN,Ca,NF,CaNF,everg,dN,eY,N,N,N,Y,Sp104,Vacv,NA,NA,NA,0.8,0.6,NA,0.2414,0.2311,0.2363,60.35,77.033,68.692,NA,NA,NA,4.2,NA,0.18,0.43,NA
BLK1,WE02,cY,hN,Ca,NF,CaNF,everg,dN,eY,N,N,N,Y,Sp105,Vacv,NA,NA,NA,0.833,0.667,NA,0.3559,0.3077,0.3318,71.18,76.925,74.053,NA,NA,NA,2.3,NA,0.11,0.66,NA
BLK1,WE02,cY,hN,Ca,NF,CaNF,everg,dN,eY,N,N,N,Y,Sp106,Vacv,NA,NA,NA,0.444,0.714,NA,0.3138,0.359,0.3364,78.45,71.8,75.125,NA,NA,NA,2.9,NA,0.08,0.43,NA
BLK1,WE03,cY,hY,W,NF,WNF,decid,dY,eN,Y,N,N,N,Sp201,Betn,4.887,4.299,0.55,0.409,0.44,0.396,1.2116,1.4659,1.3388,134.622,133.264,133.943,26.477,1.742,18.857,19.4,0.919,0.63,4.27,51.3
BLK1,WE03,cY,hY,W,NF,WNF,decid,dY,eN,Y,N,N,N,Sp202,Betn,4.732,4.305,0.389,0.714,0.857,0.439,0.8953,0.8638,0.8796,179.06,143.967,161.514,22.602,2.206,22.058,12,1.079,0.52,4.9,30.3
BLK1,WE03,cY,hY,W,NF,WNF,decid,dY,eN,Y,N,N,N,Sp203,Betn,9.259,8.185,1.005,0.6,0.517,0.399,1.5137,1.6857,1.5997,126.142,112.38,119.261,21.857,1.37,22.636,18.6,0.841,0.53,5.01,54.4
BLK1,WE03,cY,hY,W,NF,WNF,decid,dY,eN,Y,N,N,N,Sp204,Betn,NA,NA,NA,0.8,0.769,NA,0.9565,1.1422,1.0494,119.563,114.22,116.892,NA,NA,NA,14.5,NA,0.55,4.08,NA
BLK1,WE03,cY,hY,W,NF,WNF,decid,dY,eN,Y,N,N,N,Sp205,Betn,NA,NA,NA,0.75,0.667,NA,1.0894,1.1747,1.1321,121.044,195.783,158.414,NA,NA,NA,5.5,NA,0.55,2.75,NA
BLK1,WE03,cY,hY,W,NF,WNF,decid,dY,eN,Y,N,N,N,Sp206,Betn,NA,NA,NA,0.667,0.786,NA,1.0186,1.0125,1.0156,101.86,92.045,96.953,NA,NA,NA,15,NA,0.87,5.26,NA
BLK1,WE03,cY,hY,W,NF,WNF,everg,dN,eY,N,N,Y,N,Sp501,Ledp,5.648,4.306,1.326,0.357,0.538,0.48,0.35,0.3722,0.3611,70,53.171,61.586,14.667,1.052,36.272,15.4,0.563,0.24,4.73,39
BLK1,WE03,cY,hY,W,NF,WNF,everg,dN,eY,N,N,Y,N,Sp502,Ledp,2.079,1.4,0.662,0.556,0.6,0.423,0.3712,0.4074,0.3893,74.24,45.267,59.754,15.427,1.025,34.454,12.5,0.548,0.24,3.4,19.2
BLK1,WE03,cY,hY,W,NF,WNF,everg,dN,eY,N,N,Y,N,Sp503,Ledp,1.704,1.332,0.356,0.667,0.625,0.474,0.3957,0.296,0.3459,49.463,59.2,54.332,13.261,0.844,40.402,16.5,0.536,0.17,2.45,63.5
BLK1,WE03,cY,hY,W,NF,WNF,everg,dN,eY,N,N,Y,N,Sp504,Ledp,NA,NA,NA,0.545,0.714,NA,0.3946,0.3321,0.3634,65.767,66.42,66.094,NA,NA,NA,8,NA,0.14,1.6,NA
BLK1,WE03,cY,hY,W,NF,WNF,everg,dN,eY,N,N,Y,N,Sp505,Ledp,NA,NA,NA,0.6,0.6,NA,0.1644,0.1617,0.1631,54.8,53.9,54.35,NA,NA,NA,18.6,NA,0.34,7.63,NA
BLK1,WE03,cY,hY,W,NF,WNF,everg,dN,eY,N,N,Y,N,Sp506,Ledp,NA,NA,NA,0.625,0.714,NA,0.3672,0.2867,0.327,73.44,57.34,65.39,NA,NA,NA,11.9,NA,0.18,3.62,NA
BLK1,WE03,cY,hY,W,NF,WNF,decid,dY,eN,N,Y,N,N,Sp801,Salp,0.446,0.318,0.119,0.446,0.455,0.403,3.186,1.6703,2.4282,127.44,167.03,147.235,16.159,2.34,29.764,10,1.333,0.79,3.63,35.1
BLK1,WE03,cY,hY,W,NF,WNF,decid,dY,eN,N,Y,N,N,Sp802,Salp,1.127,0.991,0.133,0.548,0.682,0.484,2.7023,1.5646,2.1335,117.491,104.307,110.899,21.047,1.575,23.046,8.2,0.98,0.68,2.55,55.6
BLK1,WE03,cY,hY,W,NF,WNF,decid,dY,eN,N,Y,N,N,Sp803,Salp,1.026,0.947,0.079,0.581,0.571,0.488,1.9452,1.0116,1.4784,108.067,126.45,117.259,14.698,3.9,4.276,12.4,1.344,0.92,4.68,50.6
BLK1,WE03,cY,hY,W,NF,WNF,decid,dY,eN,N,Y,N,N,Sp804,Salp,NA,NA,NA,0.512,0.559,NA,4.8803,3.9041,4.3922,113.495,118.306,115.901,NA,NA,NA,11.9,NA,0.79,2.9,NA
BLK1,WE03,cY,hY,W,NF,WNF,decid,dY,eN,N,Y,N,N,Sp805,Salp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BLK1,WE03,cY,hY,W,NF,WNF,decid,dY,eN,N,Y,N,N,Sp806,Salp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BLK1,WE03,cY,hY,W,NF,WNF,everg,dN,eY,N,N,N,Y,Sp101,Vacv,0.287,0.058,0.229,0.476,0.579,0.472,0.4999,0.5589,0.5294,49.99,50.809,50.4,7.837,0.485,63.864,4.6,0.706,0.17,0.84,50
BLK1,WE03,cY,hY,W,NF,WNF,everg,dN,eY,N,N,N,Y,Sp102,Vacv,0.117,0.026,0.091,0.571,0.65,0.506,0.6461,0.6789,0.6625,53.842,52.223,53.033,8.7805,0.74,57.104,5.9,1.5,0.15,0.64,40
BLK1,WE03,cY,hY,W,NF,WNF,everg,dN,eY,N,N,N,Y,Sp103,Vacv,0.088,0.018,0.061,0.571,0.583,0.484,0.4286,0.3694,0.399,53.575,52.771,53.173,6.4047,0.5,78.632,4.3,1.286,0.12,0.62,16.7
BLK1,WE03,cY,hY,W,NF,WNF,everg,dN,eY,N,N,N,Y,Sp104,Vacv,NA,NA,NA,0.8,0.8,NA,0.2224,0.2193,0.2209,55.6,54.825,55.213,NA,NA,NA,4.2,NA,0.12,0.54,NA
BLK1,WE03,cY,hY,W,NF,WNF,everg,dN,eY,N,N,N,Y,Sp105,Vacv,NA,NA,NA,0.526,0.556,NA,0.5674,0.5216,0.5445,56.74,52.16,54.45,NA,NA,NA,4.2,NA,0.22,0.85,NA
BLK1,WE03,cY,hY,W,NF,WNF,everg,dN,eY,N,N,N,Y,Sp106,Vacv,NA,NA,NA,0.545,0.667,NA,0.3484,0.2961,0.3223,58.067,49.35,53.709,NA,NA,NA,4,NA,0.11,0.88,NA
BLK1,WE04,cN,hN,Ct,F,CtF,decid,dY,eN,Y,N,N,N,Sp201,Betn,16.107,13.593,2.28,0.5,0.6,0.333,1.2342,1.2493,1.2418,154.275,208.217,181.246,29.345,2.388,17.483,13.6,0.623,1.16,6.88,57
BLK1,WE04,cN,hN,Ct,F,CtF,decid,dY,eN,Y,N,N,N,Sp202,Betn,4.514,3.51,0.941,0.75,0.667,0.337,1.178,1.1256,1.1518,130.889,187.6,159.245,38.371,3.249,12.686,14.2,0.646,0.76,5.19,70.7
BLK1,WE04,cN,hN,Ct,F,CtF,decid,dY,eN,Y,N,N,N,Sp203,Betn,2.863,1.931,0.877,0.7,0.857,0.389,1.2233,1.2411,1.2322,174.757,206.85,190.804,30.532,2.968,16.372,26.7,0.616,0.78,3.65,44.7
BLK1,WE04,cN,hN,Ct,F,CtF,decid,dY,eN,Y,N,N,N,Sp204,Betn,NA,NA,NA,0.7,0.889,NA,1.129,1.1158,1.1224,161.286,139.475,150.381,NA,NA,NA,10.7,NA,0.68,2.82,NA
BLK1,WE04,cN,hN,Ct,F,CtF,decid,dY,eN,Y,N,N,N,Sp205,Betn,NA,NA,NA,0.875,0.778,NA,1.0054,1.0546,1.03,143.629,150.657,147.143,NA,NA,NA,13,NA,0.74,4.4,NA
BLK1,WE04,cN,hN,Ct,F,CtF,decid,dY,eN,Y,N,N,N,Sp206,Betn,NA,NA,NA,0.778,0.857,NA,1.0137,0.9353,0.9745,144.814,155.883,150.349,NA,NA,NA,14.4,NA,0.49,3.56,NA
BLK1,WE04,cN,hN,Ct,F,CtF,everg,dN,eY,N,N,Y,N,Sp501,Ledp,1.428,0.766,0.638,0.467,0.556,0.432,0.4285,0.3097,0.3691,61.214,61.94,61.577,16.546,0.843,32.494,12,0.603,0.23,3.53,51.9
BLK1,WE04,cN,hN,Ct,F,CtF,everg,dN,eY,N,N,Y,N,Sp502,Ledp,6.432,4.364,2.006,0.529,0.5,0.423,0.5072,0.3661,0.4367,56.356,73.22,64.788,16.703,1.081,32.172,12.9,0.539,0.24,4.9,36.2
BLK1,WE04,cN,hN,Ct,F,CtF,everg,dN,eY,N,N,Y,N,Sp503,Ledp,2.258,1.406,0.835,0.375,0.583,0.4,0.4655,0.5025,0.484,38.792,71.786,55.289,20.652,1.258,25.887,18.5,0.549,0.27,3.24,48.8
BLK1,WE04,cN,hN,Ct,F,CtF,everg,dN,eY,N,N,Y,N,Sp504,Ledp,NA,NA,NA,0.571,0.409,NA,0.3692,0.7929,0.5811,92.3,88.1,90.2,NA,NA,NA,8.2,NA,0.15,1.92,NA
BLK1,WE04,cN,hN,Ct,F,CtF,everg,dN,eY,N,N,Y,N,Sp505,Ledp,NA,NA,NA,0.5,0.538,NA,0.3024,0.5171,0.4098,60.48,73.871,67.176,NA,NA,NA,19.8,NA,0.17,2.8,NA
BLK1,WE04,cN,hN,Ct,F,CtF,everg,dN,eY,N,N,Y,N,Sp506,Ledp,NA,NA,NA,0.5,0.412,NA,0.3774,0.5485,0.463,94.35,78.357,86.354,NA,NA,NA,13.7,NA,0.11,2.05,NA
BLK1,WE04,cN,hN,Ct,F,CtF,decid,dY,eN,N,Y,N,N,Sp801,Salp,15.647,13.073,2.367,0.576,0.649,0.465,4.1757,4.7706,4.4732,109.887,99.388,104.638,27.657,1.395,17.512,23.1,0.597,1.55,8.92,70.4
BLK1,WE04,cN,hN,Ct,F,CtF,decid,dY,eN,N,Y,N,N,Sp802,Salp,3.244,2.357,0.851,0.452,0.452,0.369,5.2448,2.2303,3.7376,100.862,117.384,109.123,24.286,1.325,20.142,16.8,0.696,0.97,4.96,54.2
BLK1,WE04,cN,hN,Ct,F,CtF,decid,dY,eN,N,Y,N,N,Sp803,Salp,5.756,5.007,0.668,0.714,0.545,0.578,3.8528,5.4365,4.6447,110.08,113.26,111.67,27.426,1.233,17.764,18.4,0.638,1.05,6.15,67.4
BLK1,WE04,cN,hN,Ct,F,CtF,decid,dY,eN,N,Y,N,N,Sp804,Salp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BLK1,WE04,cN,hN,Ct,F,CtF,decid,dY,eN,N,Y,N,N,Sp805,Salp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BLK1,WE04,cN,hN,Ct,F,CtF,decid,dY,eN,N,Y,N,N,Sp806,Salp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BLK1,WE04,cN,hN,Ct,F,CtF,everg,dN,eY,N,N,N,Y,Sp101,Vacv,0.068,0.01,0.058,0.556,0.571,0.475,0.3265,0.3346,0.3306,65.3,83.65,74.475,7.4669,0.5,67.012,6.9,0.439,0.14,0.87,50
BLK1,WE04,cN,hN,Ct,F,CtF,everg,dN,eY,N,N,N,Y,Sp102,Vacv,0.125,0.019,0.106,0.625,0.714,0.463,0.6152,0.5685,0.5919,61.52,113.7,87.61,9.5457,0.7,53.512,7.7,0.824,0.15,0.69,33.3
BLK1,WE04,cN,hN,Ct,F,CtF,everg,dN,eY,N,N,N,Y,Sp103,Vacv,0.099,0.013,0.086,0.4,0.667,0.473,0.4011,0.4431,0.4221,100.275,110.775,105.525,9.9447,0.617,50.542,5.4,0.4,0.08,0.58,NA
BLK1,WE04,cN,hN,Ct,F,CtF,everg,dN,eY,N,N,N,Y,Sp104,Vacv,NA,NA,NA,0.346,0.5,NA,0.8655,0.8351,0.8503,96.167,55.673,75.92,NA,NA,NA,12.5,NA,0.14,0.83,NA
BLK1,WE04,cN,hN,Ct,F,CtF,everg,dN,eY,N,N,N,Y,Sp105,Vacv,NA,NA,NA,0.833,0.538,NA,0.5431,0.5431,0.5431,108.62,77.586,93.103,NA,NA,NA,3.2,NA,0.12,0.31,NA
BLK1,WE04,cN,hN,Ct,F,CtF,everg,dN,eY,N,N,N,Y,Sp106,Vacv,NA,NA,NA,0.7,0.667,NA,0.5378,0.4127,0.4753,76.829,103.175,90.002,NA,NA,NA,4.7,NA,0.06,0.46,NA
BLK1,WE05,cY,hN,Ca,F,CaF,decid,dY,eN,Y,N,N,N,Sp201,Betn,4.516,3.831,0.621,0.8,0.625,0.344,1.0932,1.0194,1.0563,136.65,203.88,170.265,31.206,2.478,15.858,8.5,0.685,0.8,3.99,54.3
BLK1,WE05,cY,hN,Ca,F,CaF,decid,dY,eN,Y,N,N,N,Sp202,Betn,1.864,1.334,0.461,0.444,0.75,0.358,0.9426,0.6724,0.8075,235.65,224.133,229.892,30.499,2.264,16.115,19.1,0.845,0.41,2.52,59
BLK1,WE05,cY,hN,Ca,F,CaF,decid,dY,eN,Y,N,N,N,Sp203,Betn,0.653,0.412,0.221,0.643,0.857,0.336,1.5189,1.1979,1.3584,168.767,199.65,184.209,35.24,2.906,13.943,14.3,0.689,0.7,4.25,92.1
BLK1,WE05,cY,hN,Ca,F,CaF,decid,dY,eN,Y,N,N,N,Sp204,Betn,NA,NA,NA,0.857,0.714,NA,1.2914,1.0644,1.1779,215.233,212.88,214.057,NA,NA,NA,12.7,NA,0.43,3.35,NA
BLK1,WE05,cY,hN,Ca,F,CaF,decid,dY,eN,Y,N,N,N,Sp205,Betn,NA,NA,NA,0.8,0.9,NA,1.0423,1.1136,1.078,130.288,123.733,127.011,NA,NA,NA,21,NA,0.95,5.83,NA
BLK1,WE05,cY,hN,Ca,F,CaF,decid,dY,eN,Y,N,N,N,Sp206,Betn,NA,NA,NA,0.5,0.875,NA,1.5952,1.4414,1.5183,227.886,205.914,216.9,NA,NA,NA,15.8,NA,0.96,4.93,NA
BLK1,WE05,cY,hN,Ca,F,CaF,everg,dN,eY,N,N,Y,N,Sp501,Ledp,1.37,1.113,0.253,0.6,0.625,0.362,0.5723,0.56,0.5662,95.383,112,103.692,22.816,1.918,22.674,14.5,0.752,0.26,3.87,35.6
BLK1,WE05,cY,hN,Ca,F,CaF,everg,dN,eY,N,N,Y,N,Sp502,Ledp,0.538,0.315,0.222,0.545,0.538,0.4,0.4203,0.6346,0.5275,70.05,90.657,80.354,23.733,1.436,21.761,12.9,0.61,0.14,2.41,50
BLK1,WE05,cY,hN,Ca,F,CaF,everg,dN,eY,N,N,Y,N,Sp503,Ledp,0.727,0.429,0.296,0.625,0.571,0.428,0.3416,0.2502,0.2959,68.32,62.55,65.435,17.463,1.1,30.854,13.4,0.54,0.2,2.49,21.1
BLK1,WE05,cY,hN,Ca,F,CaF,everg,dN,eY,N,N,Y,N,Sp504,Ledp,NA,NA,NA,0.412,0.5,NA,0.5715,0.4233,0.4974,81.643,60.471,71.057,NA,NA,NA,17.3,NA,NA,NA,NA
BLK1,WE05,cY,hN,Ca,F,CaF,everg,dN,eY,N,N,Y,N,Sp505,Ledp,NA,NA,NA,0.8,0.727,NA,0.4507,0.463,0.4569,56.338,57.875,57.107,NA,NA,NA,10.9,NA,0.17,3.16,NA
