higher_plant_group,class,superorder,order,scrubbed_family,scrubbed_genus,scrubbed_species_binomial,scrubbed_author,scrubbed_taxonomic_status
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Pfeiffera,Pfeiffera ianthothele,F. Ritter,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Cereus,Cereus aethiops,Haw.,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Pilosocereus,Pilosocereus flexibilispinus,P.J. Braun & Esteves,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Malacocarpus,Malacocarpus sellowi,K. Schum.,No opinion
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Coryphantha,Coryphantha glanduligera,(Otto & A. Dietr.) Lem.,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Opuntia,Opuntia xvaseyi,(J.M. Coult.) Britton & Rose,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Cereus,Cereus monacanthus,Cels ex K.Schum.,No opinion
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Lobivia,Lobivia leucorhodon,Backeb.,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Frailea,Frailea pygmaea,(FriÄ) Backeb.,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia molesta,(Engelm. ex J.M. Coult.) Rebman,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Cereus,Cereus nashii,(Britton) Vaupel,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Melocactus,Melocactus matanzanus,León,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Mammillaria,Mammillaria klissingiana,Boed.,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Cochemiea,Cochemiea poselgeri,(Hildm.) Britton & Rose,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Opuntia,Opuntia engelmannii,(L.D. Benson) Parfitt & Pinkava,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Cephalocereus,Cephalocereus senilis,(Haw.) Pfeiff.,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Echinocereus,Echinocereus fendleri,Seitz,No opinion
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Rhipsalis,Rhipsalis undulata,Pfeiff.,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Pediocactus,Pediocactus peeblesianus,,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Turbinicarpus,Turbinicarpus saueri,Matusz. & Å nicer,No opinion
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Pereskia,Pereskia kellermanii,Rose,No opinion
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Echinopsis,Echinopsis smrziana,Backeb.,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Eriosyce,Eriosyce aurata,(Pfeiff.) Backeb.,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Mammillaria,Mammillaria tropica,Repp.,No opinion
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Opuntia,Opuntia tuberculata,Haw.,No opinion
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Acanthocalycium,Acanthocalycium thionanthum,(Speg.) Backeb.,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Rauhocereus,Rauhocereus riosaniensis,Backeb.,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Cleistocactus,Cleistocactus tominensis,(Weing.) Backeb.,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Pfeiffera,Pfeiffera paranganiensis,(Cárdenas) P.V. Heath,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Echinocereus,Echinocereus polyacanthus,(Regel) N.P.Taylor,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Melocactus,Melocactus oreas,Miq.,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Opuntia,Opuntia palmadora,Britton & Rose,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Epiphyllum,Epiphyllum macropterum,(Lem.) Britton & Rose,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Echinocereus,Echinocereus triglochidiatus,L.D.Benson,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Maihueniopsis,Maihueniopsis mandragora,(Backeb.) F. Ritter,No opinion
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Echinocereus,Echinocereus bristolii,W.T. Marshall,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Trichocereus,Trichocereus tarijensis,(Vaupel) Werderm.,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Opuntia,Opuntia megarhiza,Rose,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Turbinicarpus,Turbinicarpus saueri,(Schlange) Lüthy,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Eriosyce,Eriosyce recondita,(F.Ritter) Katt.,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Opuntia,Opuntia scheeri,F.A.C. Weber,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Opuntia,Opuntia basilaris,(Griffiths) Munz,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Pilosocereus,Pilosocereus gruberi,Schatzl & H.Till,No opinion
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Tephrocactus,Tephrocactus geometricus,(A. Cast.) Backeb.,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Opuntia,Opuntia bravoana,Baxter,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Mammillaria,Mammillaria pachycylindrica,Backeb.,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Eriosyce,Eriosyce subgibbosa,(Haw.) Katt.,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Pereskia,Pereskia braziliensis,Pfeiff.,No opinion
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Gymnocalycium,Gymnocalycium spegazzinii,(F. Ritter) R. Kiesling & Metzing,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Parodia,Parodia werneri,,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Melocactus,Melocactus harlowii,(Britton & Rose) Vaupel,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Lobivia,Lobivia chrysochete,(Werderm.) Wessner,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Epithelantha,Epithelantha micromeris,(Backeb.) Glass,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Mammillaria,Mammillaria heyderi,(Rose) D.R. Hunt,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Coryphantha,Coryphantha werdermannii,Boed.,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Ferocactus,Ferocactus haematacanthus,(Salm-Dyck) Bravo,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Coryphantha,Coryphantha salm-dyckiana,(Scheer ex Salm-Dyck) Britton & Rose,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia ganderi,(C.B. Wolf) J. Rebman,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Sulcorebutia,Sulcorebutia vargasii,Diers & Krahn,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Opuntia,Opuntia erectoclada,Backeb.,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Opuntia,Opuntia tomentosa,Salm-Dyck,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Thelocactus,Thelocactus tulensis,(Sánchez-Mej. & A.B. Lau) E.F. Anderson,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Eriosyce,Eriosyce umadeave,(Werderm.) Katt.,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Ferocactus,Ferocactus cylindraceus,(Engelm.) N.P. Taylor,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Cactus,Cactus krameri,(Muehlenpf.) Kuntze,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Cactus,Cactus fellneri,(Ehrenb.) Kuntze,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Weberbauerocereus,Weberbauerocereus callanus,Hutchison,No opinion
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Pilosocereus,Pilosocereus pachycladus,F. Ritter,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Cereus,Cereus huilunchu,Cárdenas,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Opuntia,Opuntia rugosa,Griffiths,No opinion
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Mammillaria,Mammillaria fittkaui,,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Echinocereus,Echinocereus viridiflorus,(L.D. Benson) W. Blum & Mich. Lange,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Tacinga,Tacinga subcylindrica,(M.Machado & N.P.Taylor) M.Machado & N.P.Taylor,No opinion
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Rhipsalis,Rhipsalis funalis,Salm-Dyck,No opinion
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Echinopsis,Echinopsis mieckleyi,Rud. Mey.,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Austrocylindropuntia,Austrocylindropuntia floccosa,(Salm-Dyck) F. Ritter,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Melocactus,Melocactus horridus,,No opinion
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Copiapoa,Copiapoa echinoides,(Lem.) Britton & Rose,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Echinocereus,Echinocereus boyce-thompsonii,Orcutt,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Trichocereus,Trichocereus narvaecensis,Cárdenas,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Cleistocactus,Cleistocactus baumannii,(F. Ritter) P.J. Braun & Esteves,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Turbinicarpus,Turbinicarpus pseudopectinatus,(Backeb.) Glass & R.A. Foster,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Parodia,Parodia leninghausii,(Haage) F.H. Brandt,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Pereskia,Pereskia marcanoi,Areces,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia fulgida,(Engelm.) F.M. Knuth,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Gymnocalycium,Gymnocalycium stellatum,Speg.,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Stenocereus,Stenocereus hystrix,(Haw.) Buxb.,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Schlumbergera,Schlumbergera opuntioides,(Loefgr. & Dusén) D.R. Hunt,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Rhipsalis,Rhipsalis triangularis,Werderm.,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Melocactus,Melocactus bellavistensis,Rauh & Backeb.,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Uebelmannia,Uebelmannia gummifera,(Backeb. & Voll) Buining,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Peniocereus,Peniocereus striatus,(Brandegee) Buxbaum,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Echinocereus,Echinocereus berlandieri,,No opinion
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Coryphantha,Coryphantha delaetiana,A. Berger,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Stenocereus,Stenocereus gummosus,(Engelm.) A.C. Gibson & K.E. Horak,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia tetracantha,(Toumey) F.M. Knuth,No opinion
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Pyrrhocactus,Pyrrhocactus garaventai,(F. Ritter) F. Ritter,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Echinopsis,Echinopsis lamprochlora,(Lem.) H.Friedrich & Glaetzle,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Pilosocereus,Pilosocereus diersianus,(Esteves) P.J. Braun,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Echinocereus,Echinocereus armatus,(Poselger) A. Berger,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Harrisia,Harrisia simpsonii,Small ex Britton & Rose,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Coryphantha,Coryphantha durangensis,(Runge ex K. Schum.) Britton & Rose,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Opuntia,Opuntia infesta,(F. Ritter) Iliff,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Escobaria,Escobaria duncanii,(Hester) Backeb.,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Escobaria,Escobaria orcuttii,Boed.,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Melocactus,Melocactus stramineus,,No opinion
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Opuntia,Opuntia oricola,Philbrick,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Nopalea,Nopalea gaumeri,Britton & Rose,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Opuntia,Opuntia laetevirens,Backeb.,No opinion
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Opuntia,Opuntia bentonii,Griffiths,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Opuntia,Opuntia beckeriana,K.Schum.,No opinion
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Eriosyce,Eriosyce confinis,(F.Ritter) Katt.,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Opuntia,Opuntia falcata,Ekman & Werderm.,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Parodia,Parodia carrerana,Cárdenas,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Coryphantha,Coryphantha durangensis,,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Mammillaria,Mammillaria palmeri,(J.M. Coult.) Boed.,No opinion
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Haageocereus,Haageocereus chryseus,F. Ritter,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Mammillaria,Mammillaria zublerae,Repp.,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Frailea,Frailea gracillima,(Lem.) Britton & Rose,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Opuntia,Opuntia microdasys,(Engelm.) U. Guzmán & Mandujano,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Opuntia,Opuntia berteroi,(Colla) A.E.Hoffm.,No opinion
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Maihueniopsis,Maihueniopsis atacamensis,(Phil.) F. Ritter,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Acanthocephala,Acanthocephala haselbergii,(F. Haage ex Rümpler) Guiggi,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Echinocactus,Echinocactus dichroacanthus,Mart. ex Pfeiff.,No opinion
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Mammillaria,Mammillaria boolii,G.E. Linds.,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Oreocereus,Oreocereus tacnaensis,F. Ritter,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Cochiseia,Cochiseia robbinsorum,W.H.Earle,No opinion
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Rebutia,Rebutia fidaiana,(Cárdenas) D.R. Hunt,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Echinocereus,Echinocereus nicholii,(L.D. Benson) B.D. Parfitt,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Parodia,Parodia curvispina,(F. Ritter) D.R. Hunt,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Mammillaria,Mammillaria mendeliana,(Bravo) Werderm.,No opinion
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Browningia,Browningia columnaris,F. Ritter,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Praecereus,Praecereus euchlorus,(F.A.C. Weber ex K. Schum.) N.P. Taylor,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Arrojadoa,Arrojadoa rhodantha,(P.J. Braun & Heimen) P.J. Braun & Esteves,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Turbinicarpus,Turbinicarpus saueri,(Boed.) John & Riha,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Mammillaria,Mammillaria grahamii,Engelm.,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Trichocereus,Trichocereus vasquezii,Rausch,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Praecereus,Praecereus euchlorus,(K. Schum. ex Vaupel) N.P. Taylor,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Sulcorebutia,Sulcorebutia azurduyensis,"Gertel, Jucker & J. de Vries",Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Opuntia,Opuntia wetmorei,Britton & Rose,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Gymnocalycium,Gymnocalycium erinaceum,J.G. Lamb.,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Eriosyce,Eriosyce ihotzkyanae,F. Ritter,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Sulcorebutia,Sulcorebutia tarabucoensis,Rausch,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Pyrrhocactus,Pyrrhocactus andreaeanus,(Backeb.) F.Ritter,No opinion
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Mammillaria,Mammillaria winterae,,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Opuntia,Opuntia albicarpa,Scheinvar,No opinion
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia ganderi,(Rebman) U.Guzmán,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Weingartia,Weingartia lanata,F. Ritter,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Lobivia,Lobivia cinnabarina,(Hook.) Britton & Rose,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Echinopsis,Echinopsis silvestrii,Speg.,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Malacocarpus,Malacocarpus arechavaletae,A.Berger,No opinion
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Lobivia,Lobivia silvestrii,(Speg.) G.D. Rowley,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Eriosyce,Eriosyce occulta,Katt.,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Corryocactus,Corryocactus ayacuchoensis,Rauh & Backeb.,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Parodia,Parodia allosiphon,(Marchesi) N.P. Taylor,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia thurberi,(Engelm.) F.M. Knuth,Accepted
flowering plants,Equisetopsida,Caryophyllanae,Caryophyllales,Cactaceae,Coryphantha,Coryphantha sneedii,(S. Brack & K.D. Heil) A.D. Zimmerman,Accepted
